E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;2.21249999e-07;-2.21250029e-07;4.42744258e-07
-4.00000000e-03;2.21250029e-07;-2.21250039e-07;4.43178246e-07
-8.00000000e-03;2.21250039e-07;-2.21250054e-07;4.41914563e-07
-1.20000000e-02;2.21250053e-07;-2.21250073e-07;4.41591454e-07
-1.60000000e-02;2.21250073e-07;-2.21250100e-07;4.40508335e-07
-2.00000000e-02;2.21250099e-07;-2.21250137e-07;4.43471859e-07
-2.40000000e-02;2.21250136e-07;-2.21250187e-07;4.42516980e-07
-2.80000000e-02;2.21250185e-07;-2.21250255e-07;4.42706172e-07
-3.20000000e-02;2.21250253e-07;-2.21250348e-07;4.41717006e-07
-3.60000000e-02;2.21250345e-07;-2.21250475e-07;4.43727319e-07
-4.00000000e-02;2.21250472e-07;-2.21250649e-07;4.43444321e-07
-4.40000000e-02;2.21250644e-07;-2.21250886e-07;4.42379706e-07
-4.80000000e-02;2.21250879e-07;-2.21251209e-07;4.41946225e-07
-5.20000000e-02;2.21251200e-07;-2.21251651e-07;4.42146160e-07
-5.60000000e-02;2.21251639e-07;-2.21252254e-07;4.41705268e-07
-6.00000000e-02;2.21252237e-07;-2.21253078e-07;4.42531879e-07
-6.40000000e-02;2.21253055e-07;-2.21254202e-07;4.41891089e-07
-6.80000000e-02;2.21254171e-07;-2.21255738e-07;4.43095451e-07
-7.20000000e-02;2.21255694e-07;-2.21257834e-07;4.42154059e-07
-7.60000000e-02;2.21257774e-07;-2.21260696e-07;4.42164513e-07
-8.00000000e-02;2.21260614e-07;-2.21264603e-07;4.44062470e-07
-8.40000000e-02;2.21264492e-07;-2.21269937e-07;4.41808710e-07
-8.80000000e-02;2.21269786e-07;-2.21277221e-07;4.40979090e-07
-9.20000000e-02;2.21277014e-07;-2.21287164e-07;4.42930393e-07
-9.60000000e-02;2.21286881e-07;-2.21300740e-07;4.40509753e-07
-1.00000000e-01;2.21300354e-07;-2.21319274e-07;4.42884006e-07
-1.04000000e-01;2.21318747e-07;-2.21344576e-07;4.43645043e-07
-1.08000000e-01;2.21343857e-07;-2.21379119e-07;4.42793090e-07
-1.12000000e-01;2.21378136e-07;-2.21426273e-07;4.42813684e-07
-1.16000000e-01;2.21424931e-07;-2.21490639e-07;4.40864961e-07
-1.20000000e-01;2.21488808e-07;-2.21578495e-07;4.43622607e-07
-1.24000000e-01;2.21575995e-07;-2.21698399e-07;4.43670686e-07
-1.28000000e-01;2.21694985e-07;-2.21862018e-07;4.42385005e-07
-1.32000000e-01;2.21857357e-07;-2.22085245e-07;4.45855773e-07
-1.36000000e-01;2.22078882e-07;-2.22389716e-07;4.43244582e-07
-1.40000000e-01;2.22381028e-07;-2.22804845e-07;4.43506583e-07
-1.44000000e-01;2.22792984e-07;-2.23370567e-07;4.44352493e-07
