E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.46385116e-06;-3.44889707e-06;6.91263375e-06
-4.00000000e-03;3.46240512e-06;-3.44920211e-06;6.91021605e-06
-8.00000000e-03;3.46112821e-06;-3.44947150e-06;6.91184594e-06
-1.20000000e-02;3.46000092e-06;-3.44970944e-06;6.90909811e-06
-1.60000000e-02;3.45900574e-06;-3.44991965e-06;6.91085628e-06
-2.00000000e-02;3.45812725e-06;-3.45010544e-06;6.90621908e-06
-2.40000000e-02;3.45735183e-06;-3.45026973e-06;6.90825781e-06
-2.80000000e-02;3.45666748e-06;-3.45041513e-06;6.90705616e-06
-3.20000000e-02;3.45606362e-06;-3.45054399e-06;6.90760007e-06
-3.60000000e-02;3.45553097e-06;-3.45065842e-06;6.90504467e-06
-4.00000000e-02;3.45506134e-06;-3.45076035e-06;6.90619590e-06
-4.40000000e-02;3.45464761e-06;-3.45085157e-06;6.90758524e-06
-4.80000000e-02;3.45428356e-06;-3.45093379e-06;6.90368173e-06
-5.20000000e-02;3.45396381e-06;-3.45100868e-06;6.90439738e-06
-5.60000000e-02;3.45368378e-06;-3.45107793e-06;6.90619356e-06
-6.00000000e-02;3.45343966e-06;-3.45114334e-06;6.90380840e-06
-6.40000000e-02;3.45322837e-06;-3.45120694e-06;6.90652762e-06
-6.80000000e-02;3.45304762e-06;-3.45127106e-06;6.90362393e-06
-7.20000000e-02;3.45289595e-06;-3.45133856e-06;6.90376040e-06
-7.60000000e-02;3.45277285e-06;-3.45141303e-06;6.90555461e-06
-8.00000000e-02;3.45267892e-06;-3.45149906e-06;6.90447230e-06
-8.40000000e-02;3.45261612e-06;-3.45160273e-06;6.90575364e-06
-8.80000000e-02;3.45258818e-06;-3.45173208e-06;6.90535594e-06
-9.20000000e-02;3.45260106e-06;-3.45189794e-06;6.90338817e-06
-9.60000000e-02;3.45266367e-06;-3.45211487e-06;6.90683406e-06
-1.00000000e-01;3.45278893e-06;-3.45240266e-06;6.90610417e-06
-1.04000000e-01;3.45299504e-06;-3.45278815e-06;6.90690308e-06
-1.08000000e-01;3.45330742e-06;-3.45330787e-06;6.90721811e-06
-1.12000000e-01;3.45376122e-06;-3.45401149e-06;6.90555027e-06
-1.16000000e-01;3.45440478e-06;-3.45496656e-06;6.90850241e-06
-1.20000000e-01;3.45530428e-06;-3.45626449e-06;6.91278575e-06
-1.24000000e-01;3.45654967e-06;-3.45802811e-06;6.91311417e-06
-1.28000000e-01;3.45826217e-06;-3.46042035e-06;6.91634700e-06
-1.32000000e-01;3.46060279e-06;-3.46365344e-06;6.92416096e-06
-1.36000000e-01;3.46378146e-06;-3.46799747e-06;6.93248412e-06
-1.40000000e-01;3.46806538e-06;-3.47378728e-06;6.94357686e-06
-1.44000000e-01;3.47378563e-06;-3.48142663e-06;6.95616211e-06
-1.48000000e-01;3.48134107e-06;-3.49138981e-06;6.97287231e-06
-1.52000000e-01;3.49119943e-06;-3.50422116e-06;6.99634524e-06
-1.56000000e-01;3.50389614e-06;-3.52053392e-06;7.02475586e-06
-1.60000000e-01;3.52003191e-06;-3.54100940e-06;7.06099348e-06
-1.64000000e-01;3.54026919e-06;-3.56639726e-06;7.10851014e-06
-1.68000000e-01;3.56532609e-06;-3.59751553e-06;7.16242284e-06
-1.72000000e-01;3.59596311e-06;-3.63524772e-06;7.23178105e-06
-1.76000000e-01;3.63295562e-06;-3.68053360e-06;7.31161133e-06
-1.80000000e-01;3.67704773e-06;-3.73435215e-06;7.41048694e-06
-1.84000000e-01;3.72889097e-06;-3.79769909e-06;7.52642560e-06
-1.88000000e-01;3.78898213e-06;-3.87156311e-06;7.66159744e-06
-1.92000000e-01;3.85761671e-06;-3.95690028e-06;7.81493600e-06
-1.96000000e-01;3.93486243e-06;-4.05459457e-06;7.98910618e-06
-2.00000000e-01;4.02053640e-06;-4.16538043e-06;8.18629572e-06
-2.04000000e-01;4.11415741e-06;-4.28969783e-06;8.40253932e-06
-2.08000000e-01;4.21485069e-06;-4.42745438e-06;8.64439466e-06
-2.12000000e-01;4.32120327e-06;-4.57768250e-06;8.89737537e-06
-2.16000000e-01;4.43109135e-06;-4.73810144e-06;9.16924113e-06
-2.20000000e-01;4.54152042e-06;-4.90462933e-06;9.44732012e-06
-2.24000000e-01;4.64853349e-06;-5.07094347e-06;9.71765373e-06
-2.28000000e-01;4.74725244e-06;-5.22825643e-06;9.97455386e-06
-2.32000000e-01;4.83211625e-06;-5.36553881e-06;1.01981295e-05
-2.36000000e-01;4.89735705e-06;-5.47043044e-06;1.03708498e-05
-2.40000000e-01;4.93770133e-06;-5.53097237e-06;1.04675987e-05
-2.44000000e-01;4.94920179e-06;-5.53801080e-06;1.04884916e-05
-2.48000000e-01;4.93001788e-06;-5.48770766e-06;1.04163099e-05
-2.52000000e-01;4.88091524e-06;-5.38323210e-06;1.02658083e-05
-2.56000000e-01;4.80529121e-06;-5.23471385e-06;1.00400775e-05
-2.60000000e-01;4.70866729e-06;-5.05713270e-06;9.76403314e-06
-2.64000000e-01;4.59777232e-06;-4.86681310e-06;9.46379259e-06
-2.68000000e-01;4.47948257e-06;-4.67795546e-06;9.15717600e-06
-2.72000000e-01;4.35991220e-06;-4.50054120e-06;8.85918191e-06
-2.76000000e-01;4.24385501e-06;-4.34004063e-06;8.58213567e-06
