E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;2.76562499e-06;-2.76562536e-06;5.53311204e-06
-4.00000000e-03;2.76562536e-06;-2.76562549e-06;5.52905061e-06
-8.00000000e-03;2.76562549e-06;-2.76562567e-06;5.53248121e-06
-1.20000000e-02;2.76562567e-06;-2.76562592e-06;5.52966099e-06
-1.60000000e-02;2.76562591e-06;-2.76562625e-06;5.53514433e-06
-2.00000000e-02;2.76562624e-06;-2.76562671e-06;5.53127509e-06
-2.40000000e-02;2.76562670e-06;-2.76562733e-06;5.52580245e-06
-2.80000000e-02;2.76562732e-06;-2.76562819e-06;5.53290734e-06
-3.20000000e-02;2.76562816e-06;-2.76562935e-06;5.52945526e-06
-3.60000000e-02;2.76562932e-06;-2.76563094e-06;5.53328958e-06
-4.00000000e-02;2.76563089e-06;-2.76563311e-06;5.53294519e-06
-4.40000000e-02;2.76563305e-06;-2.76563607e-06;5.52985783e-06
-4.80000000e-02;2.76563599e-06;-2.76564012e-06;5.53340430e-06
-5.20000000e-02;2.76564000e-06;-2.76564564e-06;5.53132109e-06
-5.60000000e-02;2.76564548e-06;-2.76565318e-06;5.53369756e-06
-6.00000000e-02;2.76565297e-06;-2.76566348e-06;5.53206273e-06
-6.40000000e-02;2.76566318e-06;-2.76567753e-06;5.52586174e-06
-6.80000000e-02;2.76567713e-06;-2.76569672e-06;5.53140188e-06
-7.20000000e-02;2.76569618e-06;-2.76572292e-06;5.53007845e-06
-7.60000000e-02;2.76572218e-06;-2.76575870e-06;5.53066603e-06
-8.00000000e-02;2.76575768e-06;-2.76580754e-06;5.53326352e-06
-8.40000000e-02;2.76580615e-06;-2.76587422e-06;5.52932987e-06
-8.80000000e-02;2.76587232e-06;-2.76596526e-06;5.53717594e-06
-9.20000000e-02;2.76596267e-06;-2.76608955e-06;5.52678249e-06
-9.60000000e-02;2.76608602e-06;-2.76625925e-06;5.52688805e-06
-1.00000000e-01;2.76625442e-06;-2.76649092e-06;5.53254864e-06
-1.04000000e-01;2.76648433e-06;-2.76680720e-06;5.53841364e-06
-1.08000000e-01;2.76679821e-06;-2.76723898e-06;5.53471690e-06
-1.12000000e-01;2.76722670e-06;-2.76782840e-06;5.53373510e-06
-1.16000000e-01;2.76781164e-06;-2.76863296e-06;5.53739181e-06
-1.20000000e-01;2.76861007e-06;-2.76973104e-06;5.53903524e-06
-1.24000000e-01;2.76969978e-06;-2.77122925e-06;5.54146745e-06
-1.28000000e-01;2.77118658e-06;-2.77327210e-06;5.54536765e-06
-1.32000000e-01;2.77321384e-06;-2.77605392e-06;5.55182127e-06
-1.36000000e-01;2.77597439e-06;-2.77983288e-06;5.55738260e-06
-1.40000000e-01;2.77972429e-06;-2.78494577e-06;5.56458011e-06
-1.44000000e-01;2.78479751e-06;-2.79182197e-06;5.57496887e-06
-1.48000000e-01;2.79161957e-06;-2.80099441e-06;5.59495383e-06
-1.52000000e-01;2.80071808e-06;-2.81310582e-06;5.61200385e-06
-1.56000000e-01;2.81272857e-06;-2.82891002e-06;5.64416838e-06
-1.60000000e-01;2.82839499e-06;-2.84926868e-06;5.67217884e-06
-1.64000000e-01;2.84856538e-06;-2.87514556e-06;5.72642393e-06
-1.68000000e-01;2.87418431e-06;-2.90759986e-06;5.78346237e-06
-1.72000000e-01;2.90628218e-06;-2.94777932e-06;5.85275463e-06
-1.76000000e-01;2.94595942e-06;-2.99691113e-06;5.94374468e-06
-1.80000000e-01;2.99435797e-06;-3.05628537e-06;6.05163226e-06
-1.84000000e-01;3.05260866e-06;-3.12722358e-06;6.17450569e-06
-1.88000000e-01;3.12174484e-06;-3.21102645e-06;6.33796543e-06
-1.92000000e-01;3.20258434e-06;-3.30889860e-06;6.51581192e-06
-1.96000000e-01;3.29559847e-06;-3.42185090e-06;6.72101040e-06
-2.00000000e-01;3.40079262e-06;-3.55057416e-06;6.95218279e-06
-2.04000000e-01;3.51760787e-06;-3.69526330e-06;7.21175856e-06
-2.08000000e-01;3.64482412e-06;-3.85535877e-06;7.50049652e-06
-2.12000000e-01;3.78043066e-06;-4.02917606e-06;7.81210495e-06
-2.16000000e-01;3.92144786e-06;-4.21342471e-06;8.13974326e-06
-2.20000000e-01;4.06372848e-06;-4.40267665e-06;8.46619893e-06
-2.24000000e-01;4.20181792e-06;-4.58892465e-06;8.79557694e-06
-2.28000000e-01;4.32898773e-06;-4.76146179e-06;9.08849899e-06
-2.32000000e-01;4.43756308e-06;-4.90737398e-06;9.34736557e-06
-2.36000000e-01;4.51962457e-06;-5.01290073e-06;9.53184126e-06
-2.40000000e-01;4.56806648e-06;-5.06570348e-06;9.63302979e-06
-2.44000000e-01;4.57784423e-06;-5.05766301e-06;9.63503907e-06
-2.48000000e-01;4.54709192e-06;-4.98734293e-06;9.53250686e-06
-2.52000000e-01;4.47772698e-06;-4.86102875e-06;9.34354219e-06
-2.56000000e-01;4.37526303e-06;-4.69161978e-06;9.06616339e-06
-2.60000000e-01;4.24782364e-06;-4.49560771e-06;8.74054853e-06
-2.64000000e-01;4.10466432e-06;-4.28936502e-06;8.39290747e-06
-2.68000000e-01;3.95468734e-06;-4.08623902e-06;8.03744709e-06
-2.72000000e-01;3.80537035e-06;-3.89529334e-06;7.70261855e-06
-2.76000000e-01;3.66228601e-06;-3.72154606e-06;7.38222552e-06
-2.80000000e-01;3.52913175e-06;-3.56698154e-06;7.09359444e-06
-2.84000000e-01;3.40805122e-06;-3.43166011e-06;6.84190753e-06
-2.88000000e-01;3.30003369e-06;-3.31458660e-06;6.61785698e-06
-2.92000000e-01;3.20526113e-06;-3.21427672e-06;6.41807801e-06
-2.96000000e-01;3.12336248e-06;-3.12908251e-06;6.25405802e-06
-3.00000000e-01;3.05359015e-06;-3.05735865e-06;6.10763787e-06
-3.04000000e-01;2.99495063e-06;-2.99753482e-06;5.99230526e-06
-3.08000000e-01;2.94631055e-06;-2.94813963e-06;5.89578195e-06
-3.12000000e-01;2.90648365e-06;-2.90780368e-06;5.82217233e-06
-3.16000000e-01;2.87429520e-06;-2.87525697e-06;5.74944595e-06
-3.20000000e-01;2.84862353e-06;-2.84932692e-06;5.69664496e-06
-3.24000000e-01;2.82842385e-06;-2.82893890e-06;5.66358341e-06
-3.28000000e-01;2.81274205e-06;-2.81311930e-06;5.62606955e-06
-3.32000000e-01;2.80072395e-06;-2.80100028e-06;5.60762543e-06
-3.36000000e-01;2.79162193e-06;-2.79182434e-06;5.58388620e-06
-3.40000000e-01;2.78479838e-06;-2.78494664e-06;5.57035217e-06
-3.44000000e-01;2.77972458e-06;-2.77983317e-06;5.55683638e-06
-3.48000000e-01;2.77597448e-06;-2.77605401e-06;5.55062400e-06
-3.52000000e-01;2.77321387e-06;-2.77327212e-06;5.54864641e-06
-3.56000000e-01;2.77118659e-06;-2.77122926e-06;5.54227030e-06
-3.60000000e-01;2.76969979e-06;-2.76973104e-06;5.53614206e-06
-3.64000000e-01;2.76861007e-06;-2.76863296e-06;5.53140184e-06
-3.68000000e-01;2.76781164e-06;-2.76782840e-06;5.53659537e-06
-3.72000000e-01;2.76722670e-06;-2.76723898e-06;5.53455990e-06
-3.76000000e-01;2.76679821e-06;-2.76680720e-06;5.53248291e-06
-3.80000000e-01;2.76648433e-06;-2.76649092e-06;5.53545096e-06
-3.84000000e-01;2.76625442e-06;-2.76625925e-06;5.52836320e-06
-3.88000000e-01;2.76608602e-06;-2.76608955e-06;5.53315207e-06
-3.92000000e-01;2.76596267e-06;-2.76596526e-06;5.52673881e-06
-3.96000000e-01;2.76587232e-06;-2.76587422e-06;5.53328735e-06
-4.00000000e-01;2.76580615e-06;-2.76580754e-06;5.52669646e-06
