METRIQUES SWV
========================================
I_peak_A: 2.960797e-06
I_peak_nA: 2.960797e+03
I_peak_raw_uA: 5.402899e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 2.441860e+00
sigma_baseline_nA: 6.008050e+00
SNR: 4.928049e+02
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.992282e-01
baseline_ratio_pct: 4.519537e+01
IR_drop_mV: 0.000000e+00
K_dimensionless: 1.481636e+00
frequency_Hz: 25
R_u_Ohm: 0
