E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.06802169e-06;-1.03058901e-06;2.09849173e-06
-4.00000000e-03;1.06439851e-06;-1.03135365e-06;2.09809444e-06
-8.00000000e-03;1.06120050e-06;-1.03202847e-06;2.09695649e-06
-1.20000000e-02;1.05837763e-06;-1.03262406e-06;2.09090161e-06
-1.60000000e-02;1.05588579e-06;-1.03314978e-06;2.08858715e-06
-2.00000000e-02;1.05368611e-06;-1.03361384e-06;2.08929125e-06
-2.40000000e-02;1.05174427e-06;-1.03402351e-06;2.08587741e-06
-2.80000000e-02;1.05003004e-06;-1.03438519e-06;2.08594034e-06
-3.20000000e-02;1.04851672e-06;-1.03470452e-06;2.08622389e-06
-3.60000000e-02;1.04718076e-06;-1.03498649e-06;2.08321758e-06
-4.00000000e-02;1.04600140e-06;-1.03523552e-06;2.08327747e-06
-4.40000000e-02;1.04496029e-06;-1.03545551e-06;2.07604619e-06
-4.80000000e-02;1.04404128e-06;-1.03564989e-06;2.08165972e-06
-5.20000000e-02;1.04323010e-06;-1.03582175e-06;2.07875491e-06
-5.60000000e-02;1.04251418e-06;-1.03597382e-06;2.07673475e-06
-6.00000000e-02;1.04188244e-06;-1.03610853e-06;2.07771882e-06
-6.40000000e-02;1.04132516e-06;-1.03622808e-06;2.07533296e-06
-6.80000000e-02;1.04083377e-06;-1.03633449e-06;2.07497371e-06
-7.20000000e-02;1.04040078e-06;-1.03642960e-06;2.07300652e-06
-7.60000000e-02;1.04001966e-06;-1.03651516e-06;2.07533896e-06
-8.00000000e-02;1.03968475e-06;-1.03659288e-06;2.07371962e-06
-8.40000000e-02;1.03939123e-06;-1.03666447e-06;2.07455675e-06
-8.80000000e-02;1.03913503e-06;-1.03673173e-06;2.07738442e-06
-9.20000000e-02;1.03891285e-06;-1.03679664e-06;2.07581927e-06
-9.60000000e-02;1.03872218e-06;-1.03686151e-06;2.07317013e-06
-1.00000000e-01;1.03856134e-06;-1.03692909e-06;2.07634216e-06
-1.04000000e-01;1.03842957e-06;-1.03700285e-06;2.07730091e-06
-1.08000000e-01;1.03832720e-06;-1.03708718e-06;2.07546154e-06
-1.12000000e-01;1.03825590e-06;-1.03718788e-06;2.07546826e-06
-1.16000000e-01;1.03821897e-06;-1.03731259e-06;2.07531679e-06
-1.20000000e-01;1.03822191e-06;-1.03747157e-06;2.07378390e-06
-1.24000000e-01;1.03827299e-06;-1.03767861e-06;2.07789635e-06
-1.28000000e-01;1.03838427e-06;-1.03795238e-06;2.07719502e-06
-1.32000000e-01;1.03857278e-06;-1.03831815e-06;2.07670112e-06
-1.36000000e-01;1.03886233e-06;-1.03881021e-06;2.07754297e-06
-1.40000000e-01;1.03928581e-06;-1.03947510e-06;2.07844109e-06
-1.44000000e-01;1.03988836e-06;-1.04037585e-06;2.08302744e-06
-1.48000000e-01;1.04073167e-06;-1.04159771e-06;2.08172791e-06
-1.52000000e-01;1.04189951e-06;-1.04325544e-06;2.08189275e-06
-1.56000000e-01;1.04350505e-06;-1.04550233e-06;2.08921070e-06
-1.60000000e-01;1.04569974e-06;-1.04854056e-06;2.09586285e-06
-1.64000000e-01;1.04868350e-06;-1.05263159e-06;2.10251828e-06
-1.68000000e-01;1.05271502e-06;-1.05810469e-06;2.11002233e-06
-1.72000000e-01;1.05811999e-06;-1.06536037e-06;2.12034354e-06
-1.76000000e-01;1.06529429e-06;-1.07486611e-06;2.14400435e-06
-1.80000000e-01;1.07469922e-06;-1.08714167e-06;2.15990101e-06
-1.84000000e-01;1.08684633e-06;-1.10273333e-06;2.18975397e-06
-1.88000000e-01;1.10227083e-06;-1.12217738e-06;2.22405543e-06
-1.92000000e-01;1.12149399e-06;-1.14595434e-06;2.26611035e-06
-1.96000000e-01;1.14497531e-06;-1.17443554e-06;2.31848416e-06
-2.00000000e-01;1.17305508e-06;-1.20782235e-06;2.37865403e-06
-2.04000000e-01;1.20588533e-06;-1.24607712e-06;2.45011241e-06
-2.08000000e-01;1.24334562e-06;-1.28884260e-06;2.53107516e-06
-2.12000000e-01;1.28494126e-06;-1.33534780e-06;2.61988784e-06
-2.16000000e-01;1.32969064e-06;-1.38430483e-06;2.71842448e-06
-2.20000000e-01;1.37602569e-06;-1.43381676e-06;2.80779493e-06
-2.24000000e-01;1.42174738e-06;-1.48133995e-06;2.90504101e-06
-2.28000000e-01;1.46408782e-06;-1.52376677e-06;2.98780796e-06
-2.32000000e-01;1.49992353e-06;-1.55769641e-06;3.05668167e-06
-2.36000000e-01;1.52615539e-06;-1.57991842e-06;3.10319199e-06
-2.40000000e-01;1.54021572e-06;-1.58803727e-06;3.12792501e-06
-2.44000000e-01;1.54058800e-06;-1.58105135e-06;3.11945468e-06
-2.48000000e-01;1.52716879e-06;-1.55964847e-06;3.08712107e-06
-2.52000000e-01;1.50131997e-06;-1.52606432e-06;3.02782469e-06
-2.56000000e-01;1.46557287e-06;-1.48354920e-06;2.94661611e-06
-2.60000000e-01;1.42309567e-06;-1.43567087e-06;2.86071444e-06
-2.64000000e-01;1.37712207e-06;-1.38571802e-06;2.76232254e-06
-2.68000000e-01;1.33051205e-06;-1.33635573e-06;2.66674718e-06
-2.72000000e-01;1.28551617e-06;-1.28953057e-06;2.57542458e-06
-2.76000000e-01;1.24372077e-06;-1.24653282e-06;2.48939709e-06
-2.80000000e-01;1.20610811e-06;-1.20811723e-06;2.41606295e-06
-2.84000000e-01;1.17316671e-06;-1.17462284e-06;2.35074942e-06
-2.88000000e-01;1.14500872e-06;-1.14607247e-06;2.29135255e-06
-2.92000000e-01;1.12147355e-06;-1.12225339e-06;2.24543536e-06
-2.96000000e-01;1.10221317e-06;-1.10278567e-06;2.20856819e-06
-3.00000000e-01;1.08676169e-06;-1.08718233e-06;2.17526357e-06
-3.04000000e-01;1.07459314e-06;-1.07490251e-06;2.14911317e-06
-3.08000000e-01;1.06516900e-06;-1.06539691e-06;2.13288545e-06
-3.12000000e-01;1.05797560e-06;-1.05814390e-06;2.11644389e-06
-3.16000000e-01;1.05255029e-06;-1.05267501e-06;2.10493960e-06
-3.20000000e-01;1.04849631e-06;-1.04858922e-06;2.09442907e-06
