METRIQUES SWV
========================================
I_peak_A: 2.254486e-06
I_peak_nA: 2.254486e+03
I_peak_raw_uA: 4.334728e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 2.080081e+00
sigma_baseline_nA: 4.856544e+00
SNR: 4.642161e+02
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.992925e-01
baseline_ratio_pct: 4.798643e+01
