E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;9.22046820e-06;-9.20053000e-06;1.84201535e-05
-4.00000000e-03;9.21854073e-06;-9.20093692e-06;1.84190257e-05
-8.00000000e-03;9.21683838e-06;-9.20129638e-06;1.84199086e-05
-1.20000000e-02;9.21533560e-06;-9.20161402e-06;1.84174413e-05
-1.60000000e-02;9.21400909e-06;-9.20189484e-06;1.84174560e-05
-2.00000000e-02;9.21283829e-06;-9.20214327e-06;1.84155372e-05
-2.40000000e-02;9.21180510e-06;-9.20236330e-06;1.84150199e-05
-2.80000000e-02;9.21089360e-06;-9.20255851e-06;1.84136465e-05
-3.20000000e-02;9.21008979e-06;-9.20273214e-06;1.84137760e-05
-3.60000000e-02;9.20938139e-06;-9.20288720e-06;1.84108021e-05
-4.00000000e-02;9.20875770e-06;-9.20302651e-06;1.84135527e-05
-4.40000000e-02;9.20820944e-06;-9.20315279e-06;1.84094631e-05
-4.80000000e-02;9.20772864e-06;-9.20326876e-06;1.84112578e-05
-5.20000000e-02;9.20730860e-06;-9.20337726e-06;1.84107107e-05
-5.60000000e-02;9.20694382e-06;-9.20348142e-06;1.84094344e-05
-6.00000000e-02;9.20663006e-06;-9.20358479e-06;1.84107817e-05
-6.40000000e-02;9.20636436e-06;-9.20369162e-06;1.84065733e-05
-6.80000000e-02;9.20614523e-06;-9.20380721e-06;1.84083445e-05
-7.20000000e-02;9.20597287e-06;-9.20393830e-06;1.84097444e-05
-7.60000000e-02;9.20584951e-06;-9.20409367e-06;1.84111856e-05
-8.00000000e-02;9.20577993e-06;-9.20428496e-06;1.84115947e-05
-8.40000000e-02;9.20577220e-06;-9.20452774e-06;1.84090890e-05
-8.80000000e-02;9.20583871e-06;-9.20484295e-06;1.84093999e-05
-9.20000000e-02;9.20599752e-06;-9.20525888e-06;1.84111392e-05
-9.60000000e-02;9.20627433e-06;-9.20581382e-06;1.84138430e-05
-1.00000000e-01;9.20670499e-06;-9.20655929e-06;1.84146006e-05
-1.04000000e-01;9.20733880e-06;-9.20756419e-06;1.84155464e-05
-1.08000000e-01;9.20824244e-06;-9.20891926e-06;1.84181540e-05
-1.12000000e-01;9.20950447e-06;-9.21074176e-06;1.84194639e-05
-1.16000000e-01;9.21123986e-06;-9.21317962e-06;1.84212438e-05
-1.20000000e-01;9.21359403e-06;-9.21641468e-06;1.84297201e-05
-1.24000000e-01;9.21674592e-06;-9.22066463e-06;1.84364803e-05
-1.28000000e-01;9.22090979e-06;-9.22618398e-06;1.84442282e-05
-1.32000000e-01;9.22633584e-06;-9.23326450e-06;1.84556554e-05
-1.36000000e-01;9.23331024e-06;-9.24223588e-06;1.84750698e-05
-1.40000000e-01;9.24215490e-06;-9.25346721e-06;1.84967605e-05
-1.44000000e-01;9.25322701e-06;-9.26736947e-06;1.85197662e-05
-1.48000000e-01;9.26691716e-06;-9.28439831e-06;1.85520808e-05
-1.52000000e-01;9.28364311e-06;-9.30505601e-06;1.85856994e-05
-1.56000000e-01;9.30383635e-06;-9.32989181e-06;1.86325322e-05
-1.60000000e-01;9.32792075e-06;-9.35950207e-06;1.86899823e-05
-1.64000000e-01;9.35628811e-06;-9.39453435e-06;1.87504223e-05
-1.68000000e-01;9.38928051e-06;-9.43570013e-06;1.88244614e-05
-1.72000000e-01;9.42718783e-06;-9.48379841e-06;1.89113480e-05
-1.76000000e-01;9.47026027e-06;-9.53974606e-06;1.90109712e-05
-1.80000000e-01;9.51872535e-06;-9.60460680e-06;1.91219829e-05
-1.84000000e-01;9.57279405e-06;-9.67960868e-06;1.92526018e-05
-1.88000000e-01;9.63264544e-06;-9.76614198e-06;1.93969188e-05
-1.92000000e-01;9.69838714e-06;-9.86573084e-06;1.95660567e-05
-1.96000000e-01;9.76999511e-06;-9.97997130e-06;1.97493810e-05
-2.00000000e-01;9.84723879e-06;-1.01104253e-05;1.99592126e-05
-2.04000000e-01;9.92959768e-06;-1.02584566e-05;2.01863002e-05
-2.08000000e-01;1.00161761e-05;-1.04249909e-05;2.04429942e-05
-2.12000000e-01;1.01056244e-05;-1.06101843e-05;2.07147939e-05
-2.16000000e-01;1.01960790e-05;-1.08129888e-05;2.10074054e-05
-2.20000000e-01;1.02851363e-05;-1.10306230e-05;2.13173023e-05
-2.24000000e-01;1.03698804e-05;-1.12579875e-05;2.16275025e-05
-2.28000000e-01;1.04469846e-05;-1.14871150e-05;2.19334515e-05
-2.32000000e-01;1.05129007e-05;-1.17068126e-05;2.22204773e-05
-2.36000000e-01;1.05641399e-05;-1.19027264e-05;2.24666981e-05
-2.40000000e-01;1.05976262e-05;-1.20580996e-05;2.26526631e-05
-2.44000000e-01;1.06110751e-05;-1.21554643e-05;2.27658588e-05
-2.48000000e-01;1.06033242e-05;-1.21793322e-05;2.27820801e-05
-2.52000000e-01;1.05745292e-05;-1.21195990e-05;2.26948779e-05
-2.56000000e-01;1.05261579e-05;-1.19748963e-05;2.25009437e-05
-2.60000000e-01;1.04607676e-05;-1.17546977e-05;2.22133956e-05
-2.64000000e-01;1.03816328e-05;-1.14789410e-05;2.18595909e-05
-2.68000000e-01;1.02923485e-05;-1.11745620e-05;2.14642055e-05
-2.72000000e-01;1.01965331e-05;-1.08696306e-05;2.10681827e-05
-2.76000000e-01;1.00976684e-05;-1.05871358e-05;2.06836540e-05
-2.80000000e-01;9.99900966e-06;-1.03409224e-05;2.03403759e-05
-2.84000000e-01;9.90345460e-06;-1.01352354e-05;2.00404347e-05
-2.88000000e-01;9.81334324e-06;-9.96734265e-06;1.97809851e-05
-2.92000000e-01;9.73027604e-06;-9.83123878e-06;1.95640869e-05
-2.96000000e-01;9.65507091e-06;-9.72052860e-06;1.93772166e-05
-3.00000000e-01;9.58788987e-06;-9.62980180e-06;1.92179364e-05
-3.04000000e-01;9.52845831e-06;-9.55488997e-06;1.90827375e-05
-3.08000000e-01;9.47627508e-06;-9.49266196e-06;1.89695152e-05
-3.12000000e-01;9.43075867e-06;-9.44075435e-06;1.88713170e-05
-3.16000000e-01;9.39132618e-06;-9.39735849e-06;1.87905934e-05
-3.20000000e-01;9.35742344e-06;-9.36106794e-06;1.87187072e-05
-3.24000000e-01;9.32852663e-06;-9.33076921e-06;1.86609049e-05
-3.28000000e-01;9.30413265e-06;-9.30556241e-06;1.86085591e-05
-3.32000000e-01;9.28375094e-06;-9.28470366e-06;1.85683871e-05
-3.36000000e-01;9.26690287e-06;-9.26756381e-06;1.85337202e-05
-3.40000000e-01;9.25312811e-06;-9.25359970e-06;1.85062818e-05
-3.44000000e-01;9.24199320e-06;-9.24233494e-06;1.84875123e-05
-3.48000000e-01;9.23309808e-06;-9.23334744e-06;1.84674369e-05
-3.52000000e-01;9.22607927e-06;-9.22626167e-06;1.84523645e-05
-3.56000000e-01;9.22061049e-06;-9.22074400e-06;1.84405186e-05
-3.60000000e-01;9.21640251e-06;-9.21650025e-06;1.84351481e-05
-3.64000000e-01;9.21320295e-06;-9.21327450e-06;1.84259919e-05
-3.68000000e-01;9.21079595e-06;-9.21084832e-06;1.84203344e-05
-3.72000000e-01;9.20900128e-06;-9.20903960e-06;1.84169350e-05
-3.76000000e-01;9.20767233e-06;-9.20770037e-06;1.84175086e-05
-3.80000000e-01;9.20669298e-06;-9.20671350e-06;1.84121989e-05
-3.84000000e-01;9.20597346e-06;-9.20598847e-06;1.84106979e-05
-3.88000000e-01;9.20544573e-06;-9.20545670e-06;1.84113778e-05
-3.92000000e-01;9.20505899e-06;-9.20506701e-06;1.84089204e-05
-3.96000000e-01;9.20477567e-06;-9.20478153e-06;1.84073948e-05
-4.00000000e-01;9.20456814e-06;-9.20457242e-06;1.84078416e-05
-4.04000000e-01;9.20441614e-06;-9.20441926e-06;1.84078818e-05
-4.08000000e-01;9.20430480e-06;-9.20430708e-06;1.84073130e-05
-4.12000000e-01;9.20422325e-06;-9.20422491e-06;1.84099553e-05
-4.16000000e-01;9.20416352e-06;-9.20416473e-06;1.84090785e-05
-4.20000000e-01;9.20411978e-06;-9.20412065e-06;1.84062300e-05
-4.24000000e-01;9.20408773e-06;-9.20408837e-06;1.84073673e-05
-4.28000000e-01;9.20406426e-06;-9.20406472e-06;1.84089760e-05
-4.32000000e-01;9.20404707e-06;-9.20404740e-06;1.84097463e-05
-4.36000000e-01;9.20403448e-06;-9.20403472e-06;1.84098193e-05
-4.40000000e-01;9.20402526e-06;-9.20402543e-06;1.84064159e-05
-4.44000000e-01;9.20401850e-06;-9.20401862e-06;1.84073197e-05
-4.48000000e-01;9.20401355e-06;-9.20401364e-06;1.84085810e-05
-4.52000000e-01;9.20400993e-06;-9.20400999e-06;1.84075114e-05
