E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;9.54175033e-07;-9.54128677e-07;1.90572885e-06
-4.00000000e-03;9.54168040e-07;-9.54131128e-07;1.90790132e-06
-8.00000000e-03;9.54162697e-07;-9.54133019e-07;1.90934385e-06
-1.20000000e-02;9.54158609e-07;-9.54134505e-07;1.90942264e-06
-1.60000000e-02;9.54155454e-07;-9.54135701e-07;1.90702750e-06
-2.00000000e-02;9.54153006e-07;-9.54136690e-07;1.90908692e-06
-2.40000000e-02;9.54151106e-07;-9.54137540e-07;1.90890594e-06
-2.80000000e-02;9.54149641e-07;-9.54138304e-07;1.90846049e-06
-3.20000000e-02;9.54148535e-07;-9.54139034e-07;1.90863693e-06
-3.60000000e-02;9.54147740e-07;-9.54139779e-07;1.90618655e-06
-4.00000000e-02;9.54147230e-07;-9.54140590e-07;1.90807482e-06
-4.40000000e-02;9.54147002e-07;-9.54141532e-07;1.90794742e-06
-4.80000000e-02;9.54147074e-07;-9.54142679e-07;1.91079317e-06
-5.20000000e-02;9.54147489e-07;-9.54144132e-07;1.90843623e-06
-5.60000000e-02;9.54148319e-07;-9.54146020e-07;1.90446461e-06
-6.00000000e-02;9.54149672e-07;-9.54148517e-07;1.91015722e-06
-6.40000000e-02;9.54151706e-07;-9.54151859e-07;1.91094018e-06
-6.80000000e-02;9.54154640e-07;-9.54156364e-07;1.90825564e-06
-7.20000000e-02;9.54158780e-07;-9.54162465e-07;1.91102738e-06
-7.60000000e-02;9.54164547e-07;-9.54170752e-07;1.90975876e-06
-8.00000000e-02;9.54172520e-07;-9.54182030e-07;1.90852110e-06
-8.40000000e-02;9.54183490e-07;-9.54197394e-07;1.90584465e-06
-8.80000000e-02;9.54198543e-07;-9.54218342e-07;1.90677044e-06
-9.20000000e-02;9.54219159e-07;-9.54246916e-07;1.90849956e-06
-9.60000000e-02;9.54247362e-07;-9.54285906e-07;1.90888653e-06
-1.00000000e-01;9.54285917e-07;-9.54339116e-07;1.90867721e-06
-1.04000000e-01;9.54338598e-07;-9.54411740e-07;1.90725797e-06
-1.08000000e-01;9.54410557e-07;-9.54510868e-07;1.90720574e-06
-1.12000000e-01;9.54508829e-07;-9.54646174e-07;1.90978728e-06
-1.16000000e-01;9.54643011e-07;-9.54830857e-07;1.91170105e-06
-1.20000000e-01;9.54826202e-07;-9.55082922e-07;1.91084811e-06
-1.24000000e-01;9.55076268e-07;-9.55426925e-07;1.90960215e-06
-1.28000000e-01;9.55417576e-07;-9.55896334e-07;1.91242462e-06
-1.32000000e-01;9.55883338e-07;-9.56536745e-07;1.91297335e-06
-1.36000000e-01;9.56518798e-07;-9.57410219e-07;1.91355389e-06
-1.40000000e-01;9.57385542e-07;-9.58601136e-07;1.91726782e-06
-1.44000000e-01;9.58567295e-07;-9.60224015e-07;1.91735221e-06
-1.48000000e-01;9.60177688e-07;-9.62433849e-07;1.92205109e-06
-1.52000000e-01;9.62370499e-07;-9.65439423e-07;1.92860018e-06
-1.56000000e-01;9.65352857e-07;-9.69519743e-07;1.93450745e-06
-1.60000000e-01;9.69401509e-07;-9.75042845e-07;1.94878345e-06
-1.64000000e-01;9.74881406e-07;-9.82484832e-07;1.95946213e-06
-1.68000000e-01;9.82264450e-07;-9.92445245e-07;1.97691767e-06
-1.72000000e-01;9.92144453e-07;-1.00565351e-06;1.99904643e-06
-1.76000000e-01;1.00524304e-06;-1.02296096e-06;2.02823665e-06
-1.80000000e-01;1.02240091e-06;-1.04531420e-06;2.06624065e-06
-1.84000000e-01;1.04455025e-06;-1.07370815e-06;2.11776143e-06
-1.88000000e-01;1.07266630e-06;-1.10911955e-06;2.18118832e-06
-1.92000000e-01;1.10769882e-06;-1.15242358e-06;2.25753100e-06
-1.96000000e-01;1.15048507e-06;-1.20429648e-06;2.35713122e-06
-2.00000000e-01;1.20164511e-06;-1.26510503e-06;2.46783879e-06
-2.04000000e-01;1.26145608e-06;-1.33478058e-06;2.59397318e-06
-2.08000000e-01;1.32969882e-06;-1.41267239e-06;2.74279758e-06
-2.12000000e-01;1.40547246e-06;-1.49737610e-06;2.90395179e-06
-2.16000000e-01;1.48698924e-06;-1.58654590e-06;3.07415358e-06
-2.20000000e-01;1.57139315e-06;-1.67672662e-06;3.24775220e-06
-2.24000000e-01;1.65467893e-06;-1.76328519e-06;3.41833127e-06
-2.28000000e-01;1.73180521e-06;-1.84056125e-06;3.57285359e-06
-2.32000000e-01;1.79708286e-06;-1.90236045e-06;3.69873715e-06
-2.36000000e-01;1.84486715e-06;-1.94283518e-06;3.78745419e-06
-2.40000000e-01;1.87048130e-06;-1.95762212e-06;3.82725514e-06
-2.44000000e-01;1.87116316e-06;-1.94489689e-06;3.81367217e-06
-2.48000000e-01;1.84672437e-06;-1.90591229e-06;3.75485512e-06
-2.52000000e-01;1.79964554e-06;-1.84474046e-06;3.64397577e-06
-2.56000000e-01;1.73453736e-06;-1.76730157e-06;3.50070816e-06
-2.60000000e-01;1.65717049e-06;-1.68009403e-06;3.33520147e-06
-2.64000000e-01;1.57343491e-06;-1.58910796e-06;3.15996460e-06
-2.68000000e-01;1.48853990e-06;-1.49919759e-06;2.98805471e-06
-2.72000000e-01;1.40658473e-06;-1.41390845e-06;2.82090434e-06
-2.76000000e-01;1.33045883e-06;-1.33559071e-06;2.66522516e-06
-2.80000000e-01;1.26195131e-06;-1.26561906e-06;2.52844857e-06
-2.84000000e-01;1.20195204e-06;-1.20461107e-06;2.40775353e-06
-2.88000000e-01;1.15066528e-06;-1.15260826e-06;2.30157396e-06
-2.92000000e-01;1.10779856e-06;-1.10922319e-06;2.21761415e-06
-2.96000000e-01;1.07271794e-06;-1.07376382e-06;2.14854762e-06
-3.00000000e-01;1.04457489e-06;-1.04534316e-06;2.08944365e-06
-3.04000000e-01;1.02241138e-06;-1.02297607e-06;2.04733125e-06
-3.08000000e-01;1.00524656e-06;-1.00566202e-06;2.00848241e-06
-3.12000000e-01;9.92144815e-07;-9.92450923e-07;1.98678734e-06
-3.16000000e-01;9.82263457e-07;-9.82489490e-07;1.96428928e-06
-3.20000000e-01;9.74879846e-07;-9.75047270e-07;1.95246037e-06
-3.24000000e-01;9.69399690e-07;-9.69524240e-07;1.93794382e-06
-3.28000000e-01;9.65350890e-07;-9.65444095e-07;1.92960733e-06
-3.32000000e-01;9.62368417e-07;-9.62438720e-07;1.92309955e-06
-3.36000000e-01;9.60175502e-07;-9.60229085e-07;1.92001232e-06
-3.40000000e-01;9.58565010e-07;-9.58606393e-07;1.91586933e-06
-3.44000000e-01;9.57383161e-07;-9.57415646e-07;1.91779156e-06
-3.48000000e-01;9.56516327e-07;-9.56542324e-07;1.91219967e-06
-3.52000000e-01;9.55880781e-07;-9.55902042e-07;1.91136469e-06
-3.56000000e-01;9.55414941e-07;-9.55432737e-07;1.91010424e-06
-3.60000000e-01;9.55073562e-07;-9.55088810e-07;1.90992588e-06
-3.64000000e-01;9.54823432e-07;-9.54836788e-07;1.90735235e-06
-3.68000000e-01;9.54640186e-07;-9.54652114e-07;1.91304237e-06
-3.72000000e-01;9.54505958e-07;-9.54516781e-07;1.90670920e-06
-3.76000000e-01;9.54407649e-07;-9.54417589e-07;1.90931620e-06
-3.80000000e-01;9.54335661e-07;-9.54344861e-07;1.90875830e-06
-3.84000000e-01;9.54282959e-07;-9.54291510e-07;1.90771891e-06
-3.88000000e-01;9.54244389e-07;-9.54252343e-07;1.91250414e-06
-3.92000000e-01;9.54216174e-07;-9.54223557e-07;1.90760555e-06
-3.96000000e-01;9.54195548e-07;-9.54202369e-07;1.90821614e-06
-4.00000000e-01;9.54180483e-07;-9.54186740e-07;1.90474573e-06
-4.04000000e-01;9.54169492e-07;-9.54175181e-07;1.90818286e-06
-4.08000000e-01;9.54161485e-07;-9.54166603e-07;1.90818518e-06
-4.12000000e-01;9.54155664e-07;-9.54160212e-07;1.90633795e-06
-4.16000000e-01;9.54151442e-07;-9.54155428e-07;1.90696360e-06
-4.20000000e-01;9.54148389e-07;-9.54151828e-07;1.90820221e-06
-4.24000000e-01;9.54146189e-07;-9.54149106e-07;1.90890069e-06
-4.28000000e-01;9.54144608e-07;-9.54147037e-07;1.90778832e-06
-4.32000000e-01;9.54143478e-07;-9.54145460e-07;1.90880966e-06
-4.36000000e-01;9.54142672e-07;-9.54144254e-07;1.90876272e-06
-4.40000000e-01;9.54142099e-07;-9.54143332e-07;1.90652895e-06
-4.44000000e-01;9.54141693e-07;-9.54142629e-07;1.90681677e-06
-4.48000000e-01;9.54141404e-07;-9.54142095e-07;1.91125159e-06
-4.52000000e-01;9.54141198e-07;-9.54141693e-07;1.90799070e-06
-4.56000000e-01;9.54141050e-07;-9.54141394e-07;1.91112477e-06
-4.60000000e-01;9.54140943e-07;-9.54141173e-07;1.90882673e-06
-4.64000000e-01;9.54140864e-07;-9.54141013e-07;1.91094083e-06
-4.68000000e-01;9.54140806e-07;-9.54140898e-07;1.90777172e-06
-4.72000000e-01;9.54140762e-07;-9.54140817e-07;1.90658731e-06
