E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;6.91535115e-06;-6.90039750e-06;1.38158156e-05
-4.00000000e-03;6.91390554e-06;-6.90070269e-06;1.38153207e-05
-8.00000000e-03;6.91262879e-06;-6.90097229e-06;1.38134497e-05
-1.20000000e-02;6.91150170e-06;-6.90121052e-06;1.38125898e-05
-1.60000000e-02;6.91050681e-06;-6.90142113e-06;1.38126189e-05
-2.00000000e-02;6.90962871e-06;-6.90160745e-06;1.38119382e-05
-2.40000000e-02;6.90885383e-06;-6.90177247e-06;1.38111008e-05
-2.80000000e-02;6.90817020e-06;-6.90191888e-06;1.38081354e-05
-3.20000000e-02;6.90756734e-06;-6.90204911e-06;1.38088330e-05
-3.60000000e-02;6.90703604e-06;-6.90216540e-06;1.38087799e-05
-4.00000000e-02;6.90656828e-06;-6.90226988e-06;1.38098550e-05
-4.40000000e-02;6.90615708e-06;-6.90236459e-06;1.38085842e-05
-4.80000000e-02;6.90579648e-06;-6.90245157e-06;1.38077065e-05
-5.20000000e-02;6.90548145e-06;-6.90253295e-06;1.38085336e-05
-5.60000000e-02;6.90520787e-06;-6.90261107e-06;1.38082670e-05
-6.00000000e-02;6.90497254e-06;-6.90268859e-06;1.38060915e-05
-6.40000000e-02;6.90477327e-06;-6.90276872e-06;1.38082865e-05
-6.80000000e-02;6.90460892e-06;-6.90285541e-06;1.38068804e-05
-7.20000000e-02;6.90447965e-06;-6.90295372e-06;1.38077258e-05
-7.60000000e-02;6.90438713e-06;-6.90307025e-06;1.38080919e-05
-8.00000000e-02;6.90433495e-06;-6.90321372e-06;1.38062308e-05
-8.40000000e-02;6.90432915e-06;-6.90339581e-06;1.38093836e-05
-8.80000000e-02;6.90437903e-06;-6.90363222e-06;1.38066225e-05
-9.20000000e-02;6.90449815e-06;-6.90394423e-06;1.38096240e-05
-9.60000000e-02;6.90470581e-06;-6.90436063e-06;1.38099492e-05
-1.00000000e-01;6.90502901e-06;-6.90492044e-06;1.38097096e-05
-1.04000000e-01;6.90550507e-06;-6.90567628e-06;1.38128590e-05
-1.08000000e-01;6.90618497e-06;-6.90669848e-06;1.38120340e-05
-1.12000000e-01;6.90713739e-06;-6.90807967e-06;1.38133415e-05
-1.16000000e-01;6.90845325e-06;-6.90993948e-06;1.38184226e-05
-1.20000000e-01;6.91025028e-06;-6.91242869e-06;1.38213925e-05
-1.24000000e-01;6.91267712e-06;-6.91573242e-06;1.38283075e-05
-1.28000000e-01;6.91591629e-06;-6.92007204e-06;1.38363576e-05
-1.32000000e-01;6.92018597e-06;-6.92570609e-06;1.38479835e-05
-1.36000000e-01;6.92574054e-06;-6.93293058e-06;1.38583563e-05
-1.40000000e-01;6.93287053e-06;-6.94207961e-06;1.38750917e-05
-1.44000000e-01;6.94190227e-06;-6.95352679e-06;1.38963343e-05
-1.48000000e-01;6.95319730e-06;-6.96768754e-06;1.39219765e-05
-1.52000000e-01;6.96715014e-06;-6.98502170e-06;1.39520119e-05
-1.56000000e-01;6.98418155e-06;-7.00603502e-06;1.39914624e-05
-1.60000000e-01;7.00472427e-06;-7.03127886e-06;1.40346270e-05
-1.64000000e-01;7.02920071e-06;-7.06134961e-06;1.40898278e-05
-1.68000000e-01;7.05799769e-06;-7.09689155e-06;1.41539435e-05
-1.72000000e-01;7.09144793e-06;-7.13860799e-06;1.42296169e-05
-1.76000000e-01;7.12982675e-06;-7.18728180e-06;1.43179327e-05
-1.80000000e-01;7.17336285e-06;-7.24380086e-06;1.44171899e-05
-1.84000000e-01;7.22225215e-06;-7.30917880e-06;1.45327398e-05
-1.88000000e-01;7.27665904e-06;-7.38456000e-06;1.46593582e-05
-1.92000000e-01;7.33669453e-06;-7.47119919e-06;1.48071084e-05
-1.96000000e-01;7.40236877e-06;-7.57040707e-06;1.49738052e-05
-2.00000000e-01;7.47352227e-06;-7.68345268e-06;1.51567830e-05
-2.04000000e-01;7.54974234e-06;-7.81141028e-06;1.53606440e-05
-2.08000000e-01;7.63027274e-06;-7.95493663e-06;1.55825581e-05
-2.12000000e-01;7.71392543e-06;-8.11396481e-06;1.58287521e-05
-2.16000000e-01;7.79900692e-06;-8.28730829e-06;1.60848199e-05
-2.20000000e-01;7.88327556e-06;-8.47218688e-06;1.63560315e-05
-2.24000000e-01;7.96395050e-06;-8.66371924e-06;1.66262530e-05
-2.28000000e-01;8.03779470e-06;-8.85447669e-06;1.68915279e-05
-2.32000000e-01;8.10129067e-06;-9.03425691e-06;1.71376058e-05
-2.36000000e-01;8.15091544e-06;-9.19029608e-06;1.73398184e-05
-2.40000000e-01;8.18349917e-06;-9.30816037e-06;1.74903984e-05
-2.44000000e-01;8.19662164e-06;-9.37348894e-06;1.75698109e-05
-2.48000000e-01;8.18897201e-06;-9.37454894e-06;1.75610240e-05
-2.52000000e-01;8.16058243e-06;-9.30519684e-06;1.74657623e-05
-2.56000000e-01;8.11286325e-06;-9.16741174e-06;1.72803097e-05
-2.60000000e-01;8.04842006e-06;-8.97230532e-06;1.70203138e-05
-2.64000000e-01;7.97070531e-06;-8.73872226e-06;1.67082682e-05
-2.68000000e-01;7.88361015e-06;-8.48938572e-06;1.63728549e-05
