METRIQUES SWV
========================================
I_peak_A: 3.057507e-06
I_peak_nA: 3.057507e+03
I_peak_raw_uA: 5.361440e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 2.303832e+00
sigma_baseline_nA: 2.460356e+00
SNR: 1.242709e+03
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.992114e-01
baseline_ratio_pct: 4.297041e+01
