E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.25646585e-06;-1.20852224e-06;2.46310686e-06
-4.00000000e-03;1.25183451e-06;-1.20950029e-06;2.46128173e-06
-8.00000000e-03;1.24774436e-06;-1.21036386e-06;2.45920640e-06
-1.20000000e-02;1.24413237e-06;-1.21112639e-06;2.45209548e-06
-1.60000000e-02;1.24094204e-06;-1.21179969e-06;2.45012204e-06
-2.00000000e-02;1.23812564e-06;-1.21239423e-06;2.44872421e-06
-2.40000000e-02;1.23563871e-06;-1.21291926e-06;2.45043819e-06
-2.80000000e-02;1.23344279e-06;-1.21338294e-06;2.44891214e-06
-3.20000000e-02;1.23150390e-06;-1.21379250e-06;2.44589784e-06
-3.60000000e-02;1.22979205e-06;-1.21415434e-06;2.44478716e-06
-4.00000000e-02;1.22828074e-06;-1.21447413e-06;2.44161928e-06
-4.40000000e-02;1.22694662e-06;-1.21475691e-06;2.43950022e-06
-4.80000000e-02;1.22576908e-06;-1.21500718e-06;2.44167001e-06
-5.20000000e-02;1.22472997e-06;-1.21522896e-06;2.44137165e-06
-5.60000000e-02;1.22381329e-06;-1.21542588e-06;2.43907362e-06
-6.00000000e-02;1.22300503e-06;-1.21560126e-06;2.43489729e-06
-6.40000000e-02;1.22229289e-06;-1.21575818e-06;2.43853655e-06
-6.80000000e-02;1.22166619e-06;-1.21589956e-06;2.43779684e-06
-7.20000000e-02;1.22111567e-06;-1.21602824e-06;2.43571237e-06
-7.60000000e-02;1.22063344e-06;-1.21614714e-06;2.43825779e-06
-8.00000000e-02;1.22021292e-06;-1.21625932e-06;2.43917881e-06
-8.40000000e-02;1.21984878e-06;-1.21636821e-06;2.43779852e-06
-8.80000000e-02;1.21953705e-06;-1.21647779e-06;2.43625187e-06
-9.20000000e-02;1.21927516e-06;-1.21659287e-06;2.43477372e-06
-9.60000000e-02;1.21906214e-06;-1.21671953e-06;2.43677079e-06
-1.00000000e-01;1.21889891e-06;-1.21686554e-06;2.43335495e-06
-1.04000000e-01;1.21878873e-06;-1.21704113e-06;2.43740252e-06
