E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;5.53124998e-07;-5.53125072e-07;1.10579221e-06
-4.00000000e-03;5.53125072e-07;-5.53125099e-07;1.10562731e-06
-8.00000000e-03;5.53125098e-07;-5.53125135e-07;1.10638552e-06
-1.20000000e-02;5.53125134e-07;-5.53125184e-07;1.10709422e-06
-1.60000000e-02;5.53125183e-07;-5.53125251e-07;1.10610194e-06
-2.00000000e-02;5.53125250e-07;-5.53125343e-07;1.10651308e-06
-2.40000000e-02;5.53125341e-07;-5.53125469e-07;1.10678248e-06
-2.80000000e-02;5.53125465e-07;-5.53125640e-07;1.10694091e-06
-3.20000000e-02;5.53125635e-07;-5.53125874e-07;1.10535961e-06
-3.60000000e-02;5.53125867e-07;-5.53126193e-07;1.10672088e-06
-4.00000000e-02;5.53126184e-07;-5.53126629e-07;1.10623503e-06
-4.40000000e-02;5.53126617e-07;-5.53127224e-07;1.10565241e-06
-4.80000000e-02;5.53127207e-07;-5.53128037e-07;1.10557761e-06
-5.20000000e-02;5.53128013e-07;-5.53129146e-07;1.10602994e-06
-5.60000000e-02;5.53129114e-07;-5.53130660e-07;1.10526622e-06
-6.00000000e-02;5.53130617e-07;-5.53132728e-07;1.10480444e-06
-6.40000000e-02;5.53132669e-07;-5.53135552e-07;1.10633198e-06
-6.80000000e-02;5.53135471e-07;-5.53139406e-07;1.10704940e-06
-7.20000000e-02;5.53139297e-07;-5.53144669e-07;1.10604283e-06
-7.60000000e-02;5.53144519e-07;-5.53151854e-07;1.10703642e-06
-8.00000000e-02;5.53151650e-07;-5.53161665e-07;1.10591335e-06
-8.40000000e-02;5.53161386e-07;-5.53175059e-07;1.10534108e-06
-8.80000000e-02;5.53174678e-07;-5.53193345e-07;1.10484579e-06
-9.20000000e-02;5.53192825e-07;-5.53218311e-07;1.10559089e-06
-9.60000000e-02;5.53217601e-07;-5.53252397e-07;1.10792328e-06
-1.00000000e-01;5.53251427e-07;-5.53298931e-07;1.10632197e-06
-1.04000000e-01;5.53297608e-07;-5.53362460e-07;1.10484368e-06
-1.08000000e-01;5.53360654e-07;-5.53449188e-07;1.10680857e-06
-1.12000000e-01;5.53446722e-07;-5.53567581e-07;1.10662737e-06
-1.16000000e-01;5.53564213e-07;-5.53729190e-07;1.10681860e-06
-1.20000000e-01;5.53724592e-07;-5.53949774e-07;1.10703379e-06
-1.24000000e-01;5.53943496e-07;-5.54250820e-07;1.10734908e-06
-1.28000000e-01;5.54242249e-07;-5.54661620e-07;1.10853298e-06
-1.32000000e-01;5.54649918e-07;-5.55222074e-07;1.10805730e-06
-1.36000000e-01;5.55206097e-07;-5.55986492e-07;1.11004640e-06
-1.40000000e-01;5.55964679e-07;-5.57028711e-07;1.11266399e-06
-1.44000000e-01;5.56998930e-07;-5.58448960e-07;1.11621214e-06
-1.48000000e-01;5.58408301e-07;-5.60382966e-07;1.11924862e-06
-1.52000000e-01;5.60327456e-07;-5.63013870e-07;1.12519337e-06
-1.56000000e-01;5.62938086e-07;-5.66587339e-07;1.13073495e-06
-1.60000000e-01;5.66483878e-07;-5.71429762e-07;1.13605280e-06
-1.64000000e-01;5.71288520e-07;-5.77968263e-07;1.14978293e-06
-1.68000000e-01;5.77775453e-07;-5.86749438e-07;1.16550403e-06
-1.72000000e-01;5.86486247e-07;-5.98451618e-07;1.18516404e-06
-1.76000000e-01;5.98092387e-07;-6.13883947e-07;1.21012133e-06
-1.80000000e-01;6.13393689e-07;-6.33965587e-07;1.24699461e-06
-1.84000000e-01;6.33296625e-07;-6.59680370e-07;1.29215823e-06
