E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;6.28623488e-07;-6.04180661e-07;1.23159011e-06
-4.00000000e-03;6.26260892e-07;-6.04679160e-07;1.23069343e-06
-8.00000000e-03;6.24174650e-07;-6.05119305e-07;1.23085021e-06
-1.20000000e-02;6.22332512e-07;-6.05507931e-07;1.23002647e-06
-1.60000000e-02;6.20705948e-07;-6.05851077e-07;1.22591193e-06
-2.00000000e-02;6.19269756e-07;-6.06154075e-07;1.22704281e-06
-2.40000000e-02;6.18001682e-07;-6.06421637e-07;1.22371483e-06
-2.80000000e-02;6.16882071e-07;-6.06657928e-07;1.22360738e-06
-3.20000000e-02;6.15893574e-07;-6.06866632e-07;1.22410144e-06
-3.60000000e-02;6.15020870e-07;-6.07051008e-07;1.22166125e-06
-4.00000000e-02;6.14250440e-07;-6.07213946e-07;1.22443010e-06
-4.40000000e-02;6.13570357e-07;-6.07358013e-07;1.21775991e-06
-4.80000000e-02;6.12970101e-07;-6.07485493e-07;1.22008304e-06
-5.20000000e-02;6.12440406e-07;-6.07598434e-07;1.21902559e-06
-5.60000000e-02;6.11973115e-07;-6.07698679e-07;1.21937901e-06
-6.00000000e-02;6.11561064e-07;-6.07787910e-07;1.21944096e-06
-6.40000000e-02;6.11197979e-07;-6.07867681e-07;1.21705692e-06
-6.80000000e-02;6.10878391e-07;-6.07939461e-07;1.22023268e-06
-7.20000000e-02;6.10597564e-07;-6.08004679e-07;1.21705839e-06
-7.60000000e-02;6.10351452e-07;-6.08064778e-07;1.21913328e-06
-8.00000000e-02;6.10136658e-07;-6.08121276e-07;1.21948200e-06
-8.40000000e-02;6.09950427e-07;-6.08175852e-07;1.21671039e-06
-8.80000000e-02;6.09790663e-07;-6.08230444e-07;1.21942810e-06
-9.20000000e-02;6.09655966e-07;-6.08287392e-07;1.21825579e-06
-9.60000000e-02;6.09545724e-07;-6.08349615e-07;1.21746890e-06
-1.00000000e-01;6.09460245e-07;-6.08420856e-07;1.21890413e-06
-1.04000000e-01;6.09400957e-07;-6.08506013e-07;1.21990322e-06
-1.08000000e-01;6.09370701e-07;-6.08611582e-07;1.21970189e-06
-1.12000000e-01;6.09374142e-07;-6.08746262e-07;1.21854771e-06
-1.16000000e-01;6.09418337e-07;-6.08921774e-07;1.21793243e-06
-1.20000000e-01;6.09513529e-07;-6.09153977e-07;1.21794648e-06
-1.24000000e-01;6.09674229e-07;-6.09464379e-07;1.22009298e-06
-1.28000000e-01;6.09920698e-07;-6.09882193e-07;1.21991075e-06
-1.32000000e-01;6.10280966e-07;-6.10447109e-07;1.22004222e-06
-1.36000000e-01;6.10793578e-07;-6.11213056e-07;1.22113636e-06
-1.40000000e-01;6.11511297e-07;-6.12253241e-07;1.22252329e-06
-1.44000000e-01;6.12506105e-07;-6.13666899e-07;1.22521249e-06
-1.48000000e-01;6.13875882e-07;-6.15588215e-07;1.22993971e-06
-1.52000000e-01;6.15753239e-07;-6.18197919e-07;1.23281083e-06
-1.56000000e-01;6.18317005e-07;-6.21737837e-07;1.23863274e-06
-1.60000000e-01;6.21806628e-07;-6.26528128e-07;1.24742668e-06
-1.64000000e-01;6.26539204e-07;-6.32983597e-07;1.25824189e-06
-1.68000000e-01;6.32925519e-07;-6.41636682e-07;1.27327377e-06
-1.72000000e-01;6.41492659e-07;-6.53137456e-07;1.29574555e-06
-1.76000000e-01;6.52883492e-07;-6.68253683e-07;1.32346536e-06
-1.80000000e-01;6.67856029e-07;-6.87844737e-07;1.35569267e-06
-1.84000000e-01;6.87256370e-07;-7.12813421e-07;1.40051085e-06
-1.88000000e-01;7.11969226e-07;-7.44034890e-07;1.45571979e-06
-1.92000000e-01;7.42844986e-07;-7.82266707e-07;1.52577182e-06
-1.96000000e-01;7.80607020e-07;-8.28046449e-07;1.60718417e-06
-2.00000000e-01;8.25744454e-07;-8.81583296e-07;1.70749877e-06
-2.04000000e-01;8.78394273e-07;-9.42647657e-07;1.82284618e-06
-2.08000000e-01;9.38214131e-07;-1.01046003e-06;1.94739972e-06
-2.12000000e-01;1.00423575e-06;-1.08356996e-06;2.08744980e-06
-2.16000000e-01;1.07472144e-06;-1.15974123e-06;2.23411803e-06
-2.20000000e-01;1.14703152e-06;-1.23583954e-06;2.38168781e-06
