E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.65937500e-06;-1.65937518e-06;3.31681429e-06
-4.00000000e-03;1.65937517e-06;-1.65937524e-06;3.31865433e-06
-8.00000000e-03;1.65937524e-06;-1.65937533e-06;3.31718380e-06
-1.20000000e-02;1.65937532e-06;-1.65937545e-06;3.31903710e-06
-1.60000000e-02;1.65937544e-06;-1.65937561e-06;3.31749225e-06
-2.00000000e-02;1.65937560e-06;-1.65937583e-06;3.31958085e-06
-2.40000000e-02;1.65937582e-06;-1.65937613e-06;3.31823593e-06
-2.80000000e-02;1.65937613e-06;-1.65937655e-06;3.31329306e-06
-3.20000000e-02;1.65937654e-06;-1.65937711e-06;3.31928410e-06
-3.60000000e-02;1.65937710e-06;-1.65937789e-06;3.31977705e-06
-4.00000000e-02;1.65937786e-06;-1.65937894e-06;3.31943504e-06
-4.40000000e-02;1.65937891e-06;-1.65938038e-06;3.31907426e-06
-4.80000000e-02;1.65938034e-06;-1.65938235e-06;3.31945733e-06
-5.20000000e-02;1.65938229e-06;-1.65938503e-06;3.32118874e-06
-5.60000000e-02;1.65938495e-06;-1.65938870e-06;3.31784457e-06
-6.00000000e-02;1.65938859e-06;-1.65939370e-06;3.31713186e-06
-6.40000000e-02;1.65939356e-06;-1.65940053e-06;3.31736121e-06
-6.80000000e-02;1.65940034e-06;-1.65940986e-06;3.31803224e-06
-7.20000000e-02;1.65940959e-06;-1.65942259e-06;3.31741591e-06
-7.60000000e-02;1.65942223e-06;-1.65943998e-06;3.32030689e-06
-8.00000000e-02;1.65943948e-06;-1.65946371e-06;3.31637010e-06
-8.40000000e-02;1.65946304e-06;-1.65949612e-06;3.32003477e-06
-8.80000000e-02;1.65949520e-06;-1.65954037e-06;3.31795839e-06
-9.20000000e-02;1.65953911e-06;-1.65960077e-06;3.32037917e-06
-9.60000000e-02;1.65959906e-06;-1.65968324e-06;3.31949406e-06
-1.00000000e-01;1.65968090e-06;-1.65979584e-06;3.32018842e-06
-1.04000000e-01;1.65979264e-06;-1.65994955e-06;3.32233796e-06
-1.08000000e-01;1.65994518e-06;-1.66015940e-06;3.32071007e-06
-1.12000000e-01;1.66015343e-06;-1.66044586e-06;3.32070524e-06
-1.16000000e-01;1.66043771e-06;-1.66083688e-06;3.31974657e-06
-1.20000000e-01;1.66082576e-06;-1.66137061e-06;3.32026661e-06
