E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;2.47492054e-06;-2.42507244e-06;4.90206908e-06
-4.00000000e-03;2.47009928e-06;-2.42608881e-06;4.89466479e-06
-8.00000000e-03;2.46584251e-06;-2.42698620e-06;4.89503871e-06
-1.20000000e-02;2.46208429e-06;-2.42777857e-06;4.89104743e-06
-1.60000000e-02;2.45876627e-06;-2.42847822e-06;4.88832895e-06
-2.00000000e-02;2.45583692e-06;-2.42909607e-06;4.88356173e-06
-2.40000000e-02;2.45325075e-06;-2.42964172e-06;4.88070694e-06
-2.80000000e-02;2.45096761e-06;-2.43012370e-06;4.88266632e-06
-3.20000000e-02;2.44895208e-06;-2.43054955e-06;4.87990745e-06
-3.60000000e-02;2.44717291e-06;-2.43092596e-06;4.88002045e-06
-4.00000000e-02;2.44560252e-06;-2.43125886e-06;4.88011172e-06
-4.40000000e-02;2.44421662e-06;-2.43155357e-06;4.87710983e-06
-4.80000000e-02;2.44299381e-06;-2.43181486e-06;4.87298538e-06
-5.20000000e-02;2.44191528e-06;-2.43204703e-06;4.87295128e-06
-5.60000000e-02;2.44096454e-06;-2.43225403e-06;4.87529881e-06
-6.00000000e-02;2.44012714e-06;-2.43243956e-06;4.87512947e-06
-6.40000000e-02;2.43939056e-06;-2.43260714e-06;4.87421065e-06
-6.80000000e-02;2.43874399e-06;-2.43276024e-06;4.87215739e-06
-7.20000000e-02;2.43817825e-06;-2.43290245e-06;4.86958392e-06
-7.60000000e-02;2.43768575e-06;-2.43303761e-06;4.86920008e-06
-8.00000000e-02;2.43726046e-06;-2.43317005e-06;4.87063059e-06
-8.40000000e-02;2.43689799e-06;-2.43330490e-06;4.86938347e-06
-8.80000000e-02;2.43659574e-06;-2.43344840e-06;4.87273590e-06
-9.20000000e-02;2.43635315e-06;-2.43360847e-06;4.86661114e-06
-9.60000000e-02;2.43617209e-06;-2.43379536e-06;4.87109325e-06
-1.00000000e-01;2.43605746e-06;-2.43402257e-06;4.86953707e-06
-1.04000000e-01;2.43601798e-06;-2.43430809e-06;4.86999180e-06
-1.08000000e-01;2.43606740e-06;-2.43467611e-06;4.86973347e-06
-1.12000000e-01;2.43622609e-06;-2.43515926e-06;4.87409913e-06
-1.16000000e-01;2.43652322e-06;-2.43580182e-06;4.87109374e-06
-1.20000000e-01;2.43699989e-06;-2.43666387e-06;4.87658226e-06
-1.24000000e-01;2.43771324e-06;-2.43782709e-06;4.87579429e-06
-1.28000000e-01;2.43874211e-06;-2.43940244e-06;4.87925965e-06
-1.32000000e-01;2.44019466e-06;-2.44154024e-06;4.88282954e-06
-1.36000000e-01;2.44221832e-06;-2.44444288e-06;4.88660499e-06
-1.40000000e-01;2.44501239e-06;-2.44837999e-06;4.89391235e-06
-1.44000000e-01;2.44884300e-06;-2.45370493e-06;4.90240293e-06
-1.48000000e-01;2.45405936e-06;-2.46087067e-06;4.91332051e-06
-1.52000000e-01;2.46110939e-06;-2.47044269e-06;4.93165611e-06
-1.56000000e-01;2.47055217e-06;-2.48310662e-06;4.95358302e-06
