E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.10625000e-06;-1.10625014e-06;2.21096676e-06
-4.00000000e-03;1.10625014e-06;-1.10625020e-06;2.21028812e-06
-8.00000000e-03;1.10625020e-06;-1.10625027e-06;2.21179645e-06
-1.20000000e-02;1.10625027e-06;-1.10625037e-06;2.21186113e-06
-1.60000000e-02;1.10625037e-06;-1.10625050e-06;2.21112434e-06
-2.00000000e-02;1.10625050e-06;-1.10625069e-06;2.21206408e-06
-2.40000000e-02;1.10625068e-06;-1.10625094e-06;2.21213190e-06
-2.80000000e-02;1.10625093e-06;-1.10625128e-06;2.20941330e-06
-3.20000000e-02;1.10625127e-06;-1.10625175e-06;2.21071348e-06
-3.60000000e-02;1.10625173e-06;-1.10625239e-06;2.21218954e-06
-4.00000000e-02;1.10625237e-06;-1.10625326e-06;2.21092361e-06
-4.40000000e-02;1.10625323e-06;-1.10625445e-06;2.21194944e-06
-4.80000000e-02;1.10625441e-06;-1.10625607e-06;2.21453352e-06
-5.20000000e-02;1.10625603e-06;-1.10625829e-06;2.21094615e-06
-5.60000000e-02;1.10625823e-06;-1.10626132e-06;2.21242364e-06
-6.00000000e-02;1.10626123e-06;-1.10626546e-06;2.21323922e-06
-6.40000000e-02;1.10626534e-06;-1.10627110e-06;2.21193093e-06
-6.80000000e-02;1.10627094e-06;-1.10627881e-06;2.21235877e-06
-7.20000000e-02;1.10627859e-06;-1.10628934e-06;2.21329417e-06
-7.60000000e-02;1.10628904e-06;-1.10630371e-06;2.21139549e-06
-8.00000000e-02;1.10630330e-06;-1.10632333e-06;2.21725617e-06
-8.40000000e-02;1.10632277e-06;-1.10635012e-06;2.21313249e-06
-8.80000000e-02;1.10634936e-06;-1.10638669e-06;2.21381459e-06
-9.20000000e-02;1.10638565e-06;-1.10643662e-06;2.21349560e-06
-9.60000000e-02;1.10643520e-06;-1.10650479e-06;2.21063165e-06
-1.00000000e-01;1.10650285e-06;-1.10659786e-06;2.21396487e-06
-1.04000000e-01;1.10659522e-06;-1.10672492e-06;2.21261711e-06
-1.08000000e-01;1.10672131e-06;-1.10689838e-06;2.21502903e-06
-1.12000000e-01;1.10689344e-06;-1.10713516e-06;2.21479806e-06
-1.16000000e-01;1.10712843e-06;-1.10745838e-06;2.21530683e-06
-1.20000000e-01;1.10744918e-06;-1.10789955e-06;2.21416666e-06
-1.24000000e-01;1.10788699e-06;-1.10850164e-06;2.21553444e-06
-1.28000000e-01;1.10848450e-06;-1.10932324e-06;2.21738364e-06
-1.32000000e-01;1.10929984e-06;-1.11044415e-06;2.22007884e-06
-1.36000000e-01;1.11041219e-06;-1.11197297e-06;2.22272627e-06
-1.40000000e-01;1.11192934e-06;-1.11405733e-06;2.22788579e-06
-1.44000000e-01;1.11399777e-06;-1.11689743e-06;2.23045850e-06
-1.48000000e-01;1.11681611e-06;-1.12076370e-06;2.23816658e-06
-1.52000000e-01;1.12065268e-06;-1.12601888e-06;2.24893889e-06
-1.56000000e-01;1.12586731e-06;-1.13314395e-06;2.25861917e-06
-1.60000000e-01;1.13293703e-06;-1.14276549e-06;2.27890872e-06
-1.64000000e-01;1.14248301e-06;-1.15567995e-06;2.29804713e-06
-1.68000000e-01;1.15529433e-06;-1.17286861e-06;2.32895092e-06
-1.72000000e-01;1.17234223e-06;-1.19549655e-06;2.36712007e-06
-1.76000000e-01;1.19477809e-06;-1.22489024e-06;2.42082647e-06
-1.80000000e-01;1.22390973e-06;-1.26249173e-06;2.48771247e-06
-1.84000000e-01;1.26115372e-06;-1.30978980e-06;2.57163917e-06
-1.88000000e-01;1.30796381e-06;-1.36823102e-06;2.67361502e-06
-1.92000000e-01;1.36573707e-06;-1.43911244e-06;2.80505755e-06
-1.96000000e-01;1.43569666e-06;-1.52345498e-06;2.95798317e-06
-2.00000000e-01;1.51874389e-06;-1.62185016e-06;3.14004984e-06
-2.04000000e-01;1.61526463e-06;-1.73426670e-06;3.34640229e-06
-2.08000000e-01;1.72487441e-06;-1.85980166e-06;3.58367679e-06
-2.12000000e-01;1.84610440e-06;-1.99637048e-06;3.84320418e-06
-2.16000000e-01;1.97606869e-06;-2.14035903e-06;4.11651428e-06
-2.20000000e-01;2.11019782e-06;-2.28630951e-06;4.39691619e-06
-2.24000000e-01;2.24215292e-06;-2.42677850e-06;4.67082477e-06
-2.28000000e-01;2.36403398e-06;-2.55256023e-06;4.91887369e-06
-2.32000000e-01;2.46699063e-06;-2.65348125e-06;5.12176932e-06
-2.36000000e-01;2.54226479e-06;-2.71983861e-06;5.26363563e-06
-2.40000000e-01;2.58258347e-06;-2.74428971e-06;5.32859089e-06
-2.44000000e-01;2.58360477e-06;-2.72364887e-06;5.30548821e-06
-2.48000000e-01;2.54495632e-06;-2.65986315e-06;5.20152304e-06
-2.52000000e-01;2.47043122e-06;-2.55965656e-06;5.02855786e-06
-2.56000000e-01;2.36720179e-06;-2.43292507e-06;4.80120687e-06
-2.60000000e-01;2.24433127e-06;-2.29055966e-06;4.53655513e-06
-2.64000000e-01;2.11113313e-06;-2.14254176e-06;4.25137651e-06
-2.68000000e-01;1.97588063e-06;-1.99683128e-06;3.97440684e-06
-2.72000000e-01;1.84509562e-06;-1.85907560e-06;3.70662988e-06
-2.76000000e-01;1.72336916e-06;-1.73285370e-06;3.45498918e-06
-2.80000000e-01;1.61352973e-06;-1.62012497e-06;3.23298167e-06
-2.84000000e-01;1.51697228e-06;-1.52166569e-06;3.03825615e-06
-2.88000000e-01;1.43401702e-06;-1.43741079e-06;2.87229499e-06
-2.92000000e-01;1.36422740e-06;-1.36670237e-06;2.73070963e-06
-2.96000000e-01;1.30666234e-06;-1.30847363e-06;2.61468929e-06
-3.00000000e-01;1.26007092e-06;-1.26139792e-06;2.52007977e-06
-3.04000000e-01;1.22303506e-06;-1.22400741e-06;2.44436094e-06
-3.08000000e-01;1.19408888e-06;-1.19480131e-06;2.38974623e-06
-3.12000000e-01;1.17181019e-06;-1.17233214e-06;2.34331659e-06
-3.16000000e-01;1.15489028e-06;-1.15527263e-06;2.30902650e-06
-3.20000000e-01;1.14217992e-06;-1.14246001e-06;2.28350427e-06
-3.24000000e-01;1.13271167e-06;-1.13291683e-06;2.26399442e-06
-3.28000000e-01;1.12570070e-06;-1.12585098e-06;2.25167968e-06
-3.32000000e-01;1.12052995e-06;-1.12064002e-06;2.24036474e-06
-3.36000000e-01;1.11672590e-06;-1.11680652e-06;2.23200900e-06
-3.40000000e-01;1.11393153e-06;-1.11399059e-06;2.22936598e-06
-3.44000000e-01;1.11188075e-06;-1.11192400e-06;2.22530486e-06
-3.48000000e-01;1.11037656e-06;-1.11040824e-06;2.22205544e-06
-3.52000000e-01;1.10927371e-06;-1.10929692e-06;2.21756313e-06
-3.56000000e-01;1.10846535e-06;-1.10848235e-06;2.21711653e-06
-3.60000000e-01;1.10787296e-06;-1.10788541e-06;2.21800497e-06
-3.64000000e-01;1.10743891e-06;-1.10744802e-06;2.21499588e-06
-3.68000000e-01;1.10712090e-06;-1.10712757e-06;2.21466889e-06
-3.72000000e-01;1.10688793e-06;-1.10689282e-06;2.21500024e-06
-3.76000000e-01;1.10671727e-06;-1.10672085e-06;2.21524873e-06
-3.80000000e-01;1.10659226e-06;-1.10659488e-06;2.21173420e-06
-3.84000000e-01;1.10650069e-06;-1.10650261e-06;2.21377266e-06
-3.88000000e-01;1.10643361e-06;-1.10643502e-06;2.21233094e-06
-3.92000000e-01;1.10638449e-06;-1.10638552e-06;2.21391819e-06
-3.96000000e-01;1.10634850e-06;-1.10634926e-06;2.21321927e-06
-4.00000000e-01;1.10632215e-06;-1.10632270e-06;2.21296907e-06
-4.04000000e-01;1.10630284e-06;-1.10630325e-06;2.21232182e-06
-4.08000000e-01;1.10628870e-06;-1.10628900e-06;2.21252534e-06
-4.12000000e-01;1.10627835e-06;-1.10627857e-06;2.21264764e-06
-4.16000000e-01;1.10627076e-06;-1.10627092e-06;2.21275835e-06
-4.20000000e-01;1.10626521e-06;-1.10626532e-06;2.21184030e-06
-4.24000000e-01;1.10626114e-06;-1.10626122e-06;2.21308120e-06
-4.28000000e-01;1.10625816e-06;-1.10625822e-06;2.21476631e-06
-4.32000000e-01;1.10625598e-06;-1.10625602e-06;2.21130073e-06
-4.36000000e-01;1.10625438e-06;-1.10625441e-06;2.21237147e-06
-4.40000000e-01;1.10625321e-06;-1.10625323e-06;2.21154421e-06
-4.44000000e-01;1.10625235e-06;-1.10625237e-06;2.21409606e-06
-4.48000000e-01;1.10625172e-06;-1.10625173e-06;2.21338599e-06
-4.52000000e-01;1.10625126e-06;-1.10625127e-06;2.21310823e-06
-4.56000000e-01;1.10625092e-06;-1.10625093e-06;2.21186754e-06
-4.60000000e-01;1.10625068e-06;-1.10625068e-06;2.21268847e-06
-4.64000000e-01;1.10625049e-06;-1.10625050e-06;2.21337048e-06
-4.68000000e-01;1.10625036e-06;-1.10625037e-06;2.21072779e-06
-4.72000000e-01;1.10625027e-06;-1.10625027e-06;2.21063984e-06
-4.76000000e-01;1.10625019e-06;-1.10625020e-06;2.21325065e-06
-4.80000000e-01;1.10625014e-06;-1.10625014e-06;2.21197794e-06
-4.84000000e-01;1.10625010e-06;-1.10625011e-06;2.21273453e-06
-4.88000000e-01;1.10625008e-06;-1.10625008e-06;2.21223148e-06
-4.92000000e-01;1.10625006e-06;-1.10625006e-06;2.21144150e-06
-4.96000000e-01;1.10625004e-06;-1.10625004e-06;2.21104509e-06
