METRIQUES SWV
========================================
I_peak_A: 9.505426e-07
I_peak_nA: 9.505426e+02
I_peak_raw_uA: 3.202993e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 2.252079e+00
sigma_baseline_nA: 8.299521e+00
SNR: 1.145298e+02
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.988475e-01
baseline_ratio_pct: 7.031171e+01
