E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;4.76668218e-07;-4.56728922e-07;9.35535052e-07
-4.00000000e-03;4.74739661e-07;-4.57135452e-07;9.30042737e-07
-8.00000000e-03;4.73036930e-07;-4.57494382e-07;9.28998915e-07
-1.20000000e-02;4.71533618e-07;-4.57811291e-07;9.27823468e-07
-1.60000000e-02;4.70206374e-07;-4.58091105e-07;9.28134168e-07
-2.00000000e-02;4.69034584e-07;-4.58338175e-07;9.28008826e-07
-2.40000000e-02;4.68000049e-07;-4.58556345e-07;9.27271119e-07
-2.80000000e-02;4.67086704e-07;-4.58749012e-07;9.26308811e-07
-3.20000000e-02;4.66280368e-07;-4.58919180e-07;9.23675016e-07
-3.60000000e-02;4.65568528e-07;-4.59069508e-07;9.24069704e-07
-4.00000000e-02;4.64940139e-07;-4.59202351e-07;9.24466323e-07
-4.40000000e-02;4.64385462e-07;-4.59319800e-07;9.23255014e-07
-4.80000000e-02;4.63895906e-07;-4.59423719e-07;9.21380632e-07
-5.20000000e-02;4.63463905e-07;-4.59515774e-07;9.26078784e-07
-5.60000000e-02;4.63082800e-07;-4.59597466e-07;9.21931100e-07
-6.00000000e-02;4.62746741e-07;-4.59670161e-07;9.20157500e-07
-6.40000000e-02;4.62450604e-07;-4.59735122e-07;9.20783338e-07
-6.80000000e-02;4.62189922e-07;-4.59793538e-07;9.20180672e-07
-7.20000000e-02;4.61960823e-07;-4.59846564e-07;9.18218712e-07
-7.60000000e-02;4.61759995e-07;-4.59895363e-07;9.21998302e-07
-8.00000000e-02;4.61584653e-07;-4.59941153e-07;9.22886409e-07
-8.40000000e-02;4.61432531e-07;-4.59985274e-07;9.19057532e-07
-8.80000000e-02;4.61301890e-07;-4.60029272e-07;9.20963843e-07
-9.20000000e-02;4.61191554e-07;-4.60075004e-07;9.21523244e-07
-9.60000000e-02;4.61100974e-07;-4.60124781e-07;9.22976678e-07
-1.00000000e-01;4.61030331e-07;-4.60181563e-07;9.20420249e-07
-1.04000000e-01;4.60980698e-07;-4.60249217e-07;9.23621275e-07
-1.08000000e-01;4.60954265e-07;-4.60332865e-07;9.20222916e-07
-1.12000000e-01;4.60954664e-07;-4.60439364e-07;9.19800298e-07
-1.16000000e-01;4.60987415e-07;-4.60577952e-07;9.20313617e-07
-1.20000000e-01;4.61060551e-07;-4.60761123e-07;9.22772369e-07
-1.24000000e-01;4.61185473e-07;-4.61005822e-07;9.22468290e-07
-1.28000000e-01;4.61378112e-07;-4.61335069e-07;9.23543723e-07
-1.32000000e-01;4.61660532e-07;-4.61780147e-07;9.22187726e-07
-1.36000000e-01;4.62063088e-07;-4.62383577e-07;9.23785257e-07
-1.40000000e-01;4.62627366e-07;-4.63203116e-07;9.24850643e-07
-1.44000000e-01;4.63410141e-07;-4.64317130e-07;9.27820269e-07
-1.48000000e-01;4.64488697e-07;-4.65831741e-07;9.30317530e-07
-1.52000000e-01;4.65967908e-07;-4.67890281e-07;9.33827442e-07
-1.56000000e-01;4.67989604e-07;-4.70685594e-07;9.36311610e-07
-1.60000000e-01;4.70744758e-07;-4.74475756e-07;9.43369979e-07
-1.64000000e-01;4.74489055e-07;-4.79603558e-07;9.55129687e-07
-1.68000000e-01;4.79562156e-07;-4.86519414e-07;9.66519589e-07
-1.72000000e-01;4.86410340e-07;-4.95805918e-07;9.85918651e-07
-1.76000000e-01;4.95610670e-07;-5.08199333e-07;1.00510585e-06
-1.80000000e-01;5.07891980e-07;-5.24598953e-07;1.03194774e-06
-1.84000000e-01;5.24143548e-07;-5.46050133e-07;1.07015420e-06
-1.88000000e-01;5.45397211e-07;-5.73683642e-07;1.11925121e-06
-1.92000000e-01;5.72765495e-07;-6.08596384e-07;1.18555923e-06
-1.96000000e-01;6.07320736e-07;-6.51669482e-07;1.25953785e-06
-2.00000000e-01;6.49911079e-07;-7.03338567e-07;1.35019244e-06
-2.04000000e-01;7.00928095e-07;-7.63353171e-07;1.46552350e-06
-2.08000000e-01;7.60062792e-07;-8.30579453e-07;1.59066796e-06
-2.12000000e-01;8.26103922e-07;-9.02905258e-07;1.72950464e-06
-2.16000000e-01;8.96836808e-07;-9.77293365e-07;1.87332630e-06
