E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;5.53124998e-07;-5.53125074e-07;1.10558364e-06
-4.00000000e-03;5.53125073e-07;-5.53125101e-07;1.10634762e-06
-8.00000000e-03;5.53125100e-07;-5.53125137e-07;1.10435059e-06
-1.20000000e-02;5.53125136e-07;-5.53125187e-07;1.10431025e-06
-1.60000000e-02;5.53125186e-07;-5.53125256e-07;1.10483992e-06
-2.00000000e-02;5.53125254e-07;-5.53125349e-07;1.10545001e-06
-2.40000000e-02;5.53125347e-07;-5.53125477e-07;1.10551672e-06
-2.80000000e-02;5.53125473e-07;-5.53125651e-07;1.10579430e-06
-3.20000000e-02;5.53125646e-07;-5.53125889e-07;1.10606069e-06
-3.60000000e-02;5.53125882e-07;-5.53126214e-07;1.10537712e-06
-4.00000000e-02;5.53126205e-07;-5.53126657e-07;1.10625744e-06
-4.40000000e-02;5.53126645e-07;-5.53127263e-07;1.10684682e-06
-4.80000000e-02;5.53127245e-07;-5.53128089e-07;1.10652752e-06
-5.20000000e-02;5.53128066e-07;-5.53129218e-07;1.10713843e-06
-5.60000000e-02;5.53129186e-07;-5.53130759e-07;1.10809040e-06
-6.00000000e-02;5.53130715e-07;-5.53132863e-07;1.10563404e-06
-6.40000000e-02;5.53132803e-07;-5.53135735e-07;1.10787101e-06
-6.80000000e-02;5.53135653e-07;-5.53139657e-07;1.10521550e-06
-7.20000000e-02;5.53139545e-07;-5.53145011e-07;1.10622234e-06
-7.60000000e-02;5.53144859e-07;-5.53152321e-07;1.10730624e-06
-8.00000000e-02;5.53152113e-07;-5.53162302e-07;1.10767991e-06
-8.40000000e-02;5.53162018e-07;-5.53175928e-07;1.10702729e-06
-8.80000000e-02;5.53175541e-07;-5.53194532e-07;1.10708060e-06
-9.20000000e-02;5.53194003e-07;-5.53219932e-07;1.10774036e-06
-9.60000000e-02;5.53219210e-07;-5.53254609e-07;1.10657019e-06
-1.00000000e-01;5.53253623e-07;-5.53301951e-07;1.10725055e-06
-1.04000000e-01;5.53300605e-07;-5.53366583e-07;1.10597610e-06
-1.08000000e-01;5.53364745e-07;-5.53454815e-07;1.10526874e-06
-1.12000000e-01;5.53452306e-07;-5.53575261e-07;1.10488076e-06
-1.16000000e-01;5.53571835e-07;-5.53739670e-07;1.10882929e-06
-1.20000000e-01;5.53734992e-07;-5.53964071e-07;1.10835971e-06
-1.24000000e-01;5.53957684e-07;-5.54270321e-07;1.10769636e-06
-1.28000000e-01;5.54261600e-07;-5.54688207e-07;1.10830153e-06
-1.32000000e-01;5.54676301e-07;-5.55258304e-07;1.10935304e-06
-1.36000000e-01;5.55242048e-07;-5.56035827e-07;1.11006035e-06
-1.40000000e-01;5.56013632e-07;-5.57095828e-07;1.11221005e-06
-1.44000000e-01;5.57065524e-07;-5.58540147e-07;1.11514311e-06
-1.48000000e-01;5.58498769e-07;-5.60506628e-07;1.12003062e-06
-1.52000000e-01;5.60450132e-07;-5.63181141e-07;1.12392776e-06
-1.56000000e-01;5.63103999e-07;-5.66812761e-07;1.12833211e-06
-1.60000000e-01;5.66707426e-07;-5.71731917e-07;1.13957237e-06
-1.64000000e-01;5.71588080e-07;-5.78370112e-07;1.15080752e-06
-1.68000000e-01;5.78173691e-07;-5.87277943e-07;1.16559626e-06
-1.72000000e-01;5.87009700e-07;-5.99136069e-07;1.18618162e-06
-1.76000000e-01;5.98769719e-07;-6.14749830e-07;1.21399007e-06
-1.80000000e-01;6.14249462e-07;-6.35034730e-07;1.24942044e-06
-1.84000000e-01;6.34351286e-07;-6.60957422e-07;1.29454560e-06
-1.88000000e-01;6.60023902e-07;-6.93469723e-07;1.35533258e-06
-1.92000000e-01;6.92194612e-07;-7.33412652e-07;1.42649371e-06
-1.96000000e-01;7.31670705e-07;-7.81406343e-07;1.51346120e-06
-2.00000000e-01;7.79024787e-07;-8.37730940e-07;1.61593399e-06
-2.04000000e-01;8.34466683e-07;-9.02203416e-07;1.73555750e-06
-2.08000000e-01;8.97702647e-07;-9.74051860e-07;1.87267633e-06
-2.12000000e-01;9.67780444e-07;-1.05179292e-06;2.01987630e-06
-2.16000000e-01;1.04293391e-06;-1.13306814e-06;2.17651776e-06
-2.20000000e-01;1.12039820e-06;-1.21461792e-06;2.33397933e-06
-2.24000000e-01;1.19644036e-06;-1.29216287e-06;2.48864457e-06
-2.28000000e-01;1.26637006e-06;-1.36063067e-06;2.62578285e-06
-2.32000000e-01;1.32498266e-06;-1.41458343e-06;2.73914087e-06
-2.36000000e-01;1.36718919e-06;-1.44899992e-06;2.81613387e-06
-2.40000000e-01;1.38887064e-06;-1.46025694e-06;2.85049898e-06
-2.44000000e-01;1.38771725e-06;-1.44700588e-06;2.83398562e-06
-2.48000000e-01;1.36377440e-06;-1.41057106e-06;2.77322115e-06
-2.52000000e-01;1.31946708e-06;-1.35465261e-06;2.67467407e-06
-2.56000000e-01;1.25906739e-06;-1.28446706e-06;2.54426790e-06
-2.60000000e-01;1.18782421e-06;-1.20564559e-06;2.39196646e-06
-2.64000000e-01;1.11102801e-06;-1.12338240e-06;2.23499761e-06
-2.68000000e-01;1.03334686e-06;-1.04194083e-06;2.07639312e-06
-2.72000000e-01;9.58465555e-07;-9.64523629e-07;1.92266275e-06
-2.76000000e-01;8.89008758e-07;-8.93344962e-07;1.78253350e-06
-2.80000000e-01;8.26631652e-07;-8.29771765e-07;1.65723433e-06
-2.84000000e-01;7.72179321e-07;-7.74468280e-07;1.54733354e-06
-2.88000000e-01;7.25856006e-07;-7.27529231e-07;1.45328702e-06
-2.92000000e-01;6.87381785e-07;-6.88606007e-07;1.37570889e-06
-2.96000000e-01;6.56133783e-07;-6.57029671e-07;1.31341984e-06
-3.00000000e-01;6.31273539e-07;-6.31929189e-07;1.26373486e-06
-3.04000000e-01;6.11859633e-07;-6.12339497e-07;1.22394575e-06
-3.08000000e-01;5.96941516e-07;-5.97292759e-07;1.19346917e-06
-3.12000000e-01;5.85629095e-07;-5.85886220e-07;1.17210256e-06
-3.16000000e-01;5.77141792e-07;-5.77330038e-07;1.15524098e-06
-3.20000000e-01;5.70821925e-07;-5.70959757e-07;1.14272618e-06
-3.24000000e-01;5.66141118e-07;-5.66242044e-07;1.13196323e-06
-3.28000000e-01;5.62686625e-07;-5.62760533e-07;1.12697592e-06
-3.32000000e-01;5.60143101e-07;-5.60197226e-07;1.12265018e-06
-3.36000000e-01;5.58273192e-07;-5.58312830e-07;1.11580961e-06
-3.40000000e-01;5.56899933e-07;-5.56928962e-07;1.11410329e-06
-3.44000000e-01;5.55892149e-07;-5.55913410e-07;1.11237173e-06
-3.48000000e-01;5.55152963e-07;-5.55168535e-07;1.10831902e-06
-3.52000000e-01;5.54610995e-07;-5.54622400e-07;1.10881147e-06
-3.56000000e-01;5.54213738e-07;-5.54222091e-07;1.10719582e-06
-3.60000000e-01;5.53922612e-07;-5.53928730e-07;1.10728781e-06
-3.64000000e-01;5.53709295e-07;-5.53713776e-07;1.10604433e-06
-3.68000000e-01;5.53553009e-07;-5.53556291e-07;1.10651180e-06
-3.72000000e-01;5.53438515e-07;-5.53440919e-07;1.10664151e-06
-3.76000000e-01;5.53354643e-07;-5.53356403e-07;1.10628759e-06
-3.80000000e-01;5.53293205e-07;-5.53294495e-07;1.10764675e-06
-3.84000000e-01;5.53248203e-07;-5.53249147e-07;1.10626993e-06
-3.88000000e-01;5.53215240e-07;-5.53215931e-07;1.10699702e-06
-3.92000000e-01;5.53191095e-07;-5.53191602e-07;1.10676228e-06
-3.96000000e-01;5.53173411e-07;-5.53173782e-07;1.10616630e-06
-4.00000000e-01;5.53160458e-07;-5.53160730e-07;1.10610227e-06
-4.04000000e-01;5.53150970e-07;-5.53151170e-07;1.10706935e-06
-4.08000000e-01;5.53144022e-07;-5.53144167e-07;1.10691655e-06
-4.12000000e-01;5.53138932e-07;-5.53139039e-07;1.10740141e-06
-4.16000000e-01;5.53135204e-07;-5.53135282e-07;1.10543926e-06
-4.20000000e-01;5.53132474e-07;-5.53132531e-07;1.10663169e-06
-4.24000000e-01;5.53130474e-07;-5.53130516e-07;1.10612352e-06
-4.28000000e-01;5.53129009e-07;-5.53129040e-07;1.10633946e-06
-4.32000000e-01;5.53127937e-07;-5.53127959e-07;1.10698437e-06
-4.36000000e-01;5.53127151e-07;-5.53127167e-07;1.10783750e-06
-4.40000000e-01;5.53126575e-07;-5.53126587e-07;1.10477543e-06
-4.44000000e-01;5.53126154e-07;-5.53126163e-07;1.10543342e-06
-4.48000000e-01;5.53125845e-07;-5.53125852e-07;1.10722402e-06
-4.52000000e-01;5.53125619e-07;-5.53125624e-07;1.10665575e-06
-4.56000000e-01;5.53125453e-07;-5.53125457e-07;1.10785965e-06
-4.60000000e-01;5.53125332e-07;-5.53125335e-07;1.10713418e-06
-4.64000000e-01;5.53125243e-07;-5.53125245e-07;1.10644427e-06
-4.68000000e-01;5.53125178e-07;-5.53125179e-07;1.10679823e-06
-4.72000000e-01;5.53125130e-07;-5.53125131e-07;1.10833898e-06
-4.76000000e-01;5.53125096e-07;-5.53125096e-07;1.10585561e-06
-4.80000000e-01;5.53125070e-07;-5.53125071e-07;1.10629815e-06
-4.84000000e-01;5.53125051e-07;-5.53125052e-07;1.10484689e-06
-4.88000000e-01;5.53125038e-07;-5.53125038e-07;1.10587792e-06
-4.92000000e-01;5.53125027e-07;-5.53125028e-07;1.10647648e-06
-4.96000000e-01;5.53125020e-07;-5.53125020e-07;1.10605390e-06
