E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;9.93329173e-07;-9.55924392e-07;1.94792018e-06
-4.00000000e-03;9.89710273e-07;-9.56687594e-07;1.94296444e-06
-8.00000000e-03;9.86515494e-07;-9.57361316e-07;1.94489488e-06
-1.20000000e-02;9.83695120e-07;-9.57956075e-07;1.94290719e-06
-1.60000000e-02;9.81205236e-07;-9.58481151e-07;1.93916379e-06
-2.00000000e-02;9.79007097e-07;-9.58944729e-07;1.93857168e-06
-2.40000000e-02;9.77066510e-07;-9.59354036e-07;1.93930684e-06
-2.80000000e-02;9.75353301e-07;-9.59715455e-07;1.93685885e-06
-3.20000000e-02;9.73840843e-07;-9.60034623e-07;1.93506961e-06
-3.60000000e-02;9.72505638e-07;-9.60316528e-07;1.93398274e-06
-4.00000000e-02;9.71326950e-07;-9.60565582e-07;1.93043526e-06
-4.40000000e-02;9.70286490e-07;-9.60785697e-07;1.93269897e-06
-4.80000000e-02;9.69368126e-07;-9.60980350e-07;1.92756670e-06
-5.20000000e-02;9.68557641e-07;-9.61152641e-07;1.92914988e-06
-5.60000000e-02;9.67842515e-07;-9.61305349e-07;1.92840993e-06
-6.00000000e-02;9.67211736e-07;-9.61440987e-07;1.92573585e-06
-6.40000000e-02;9.66655641e-07;-9.61561852e-07;1.92803130e-06
-6.80000000e-02;9.66165779e-07;-9.61670082e-07;1.93060919e-06
-7.20000000e-02;9.65734796e-07;-9.61767710e-07;1.92692854e-06
-7.60000000e-02;9.65356345e-07;-9.61856738e-07;1.92517525e-06
-8.00000000e-02;9.65025028e-07;-9.61939207e-07;1.92681058e-06
-8.40000000e-02;9.64736350e-07;-9.62017298e-07;1.92819465e-06
-8.80000000e-02;9.64486719e-07;-9.62093453e-07;1.92690623e-06
-9.20000000e-02;9.64273477e-07;-9.62170531e-07;1.92643951e-06
-9.60000000e-02;9.64094974e-07;-9.62252020e-07;1.92396893e-06
-1.00000000e-01;9.63950710e-07;-9.62342308e-07;1.92713848e-06
-1.04000000e-01;9.63841544e-07;-9.62447065e-07;1.92710828e-06
-1.08000000e-01;9.63770013e-07;-9.62573737e-07;1.92860714e-06
-1.12000000e-01;9.63740781e-07;-9.62732236e-07;1.92898579e-06
-1.16000000e-01;9.63761277e-07;-9.62935860e-07;1.92785912e-06
-1.20000000e-01;9.63842574e-07;-9.63202553e-07;1.92427355e-06
-1.24000000e-01;9.64000602e-07;-9.63556611e-07;1.92513499e-06
-1.28000000e-01;9.64257815e-07;-9.64030997e-07;1.92643597e-06
-1.32000000e-01;9.64645462e-07;-9.64670484e-07;1.92981363e-06
-1.36000000e-01;9.65206681e-07;-9.65535893e-07;1.92941410e-06
-1.40000000e-01;9.66000686e-07;-9.66709811e-07;1.93492034e-06
-1.44000000e-01;9.67108420e-07;-9.68304234e-07;1.93582416e-06
-1.48000000e-01;9.68640120e-07;-9.70470660e-07;1.93972632e-06
-1.52000000e-01;9.70745314e-07;-9.73413094e-07;1.94542489e-06
-1.56000000e-01;9.73625698e-07;-9.77404097e-07;1.95160396e-06
-1.60000000e-01;9.77551011e-07;-9.82803149e-07;1.95797383e-06
-1.64000000e-01;9.82877183e-07;-9.90075240e-07;1.97709005e-06
-1.68000000e-01;9.90064626e-07;-9.99805888e-07;1.99233931e-06
-1.72000000e-01;9.99692839e-07;-1.01270743e-06;2.01497055e-06
-1.76000000e-01;1.01246617e-06;-1.02961122e-06;2.04081601e-06
-1.80000000e-01;1.02920527e-06;-1.05144166e-06;2.07752928e-06
-1.84000000e-01;1.05082016e-06;-1.07917030e-06;2.12744801e-06
-1.88000000e-01;1.07826292e-06;-1.11375094e-06;2.19023614e-06
-1.92000000e-01;1.11246078e-06;-1.15603821e-06;2.26998761e-06
-1.96000000e-01;1.15423116e-06;-1.20669248e-06;2.36244293e-06
-2.00000000e-01;1.20417936e-06;-1.26607191e-06;2.47271231e-06
-2.04000000e-01;1.26257589e-06;-1.33410952e-06;2.60030079e-06
-2.08000000e-01;1.32920664e-06;-1.41016987e-06;2.74025554e-06
-2.12000000e-01;1.40319182e-06;-1.49288169e-06;2.89667184e-06
-2.16000000e-01;1.48278566e-06;-1.57995438e-06;3.06212747e-06
-2.20000000e-01;1.56519928e-06;-1.66801408e-06;3.23264558e-06
-2.24000000e-01;1.64652158e-06;-1.75253674e-06;3.39710456e-06
-2.28000000e-01;1.72182976e-06;-1.82799521e-06;3.55068695e-06
-2.32000000e-01;1.78556851e-06;-1.88834090e-06;3.67444632e-06
-2.36000000e-01;1.83222584e-06;-1.92786379e-06;3.75940586e-06
-2.40000000e-01;1.85723500e-06;-1.94230324e-06;3.79817037e-06
-2.44000000e-01;1.85789878e-06;-1.92987780e-06;3.78854769e-06
-2.48000000e-01;1.83403324e-06;-1.89181081e-06;3.72804819e-06
-2.52000000e-01;1.78806057e-06;-1.83207859e-06;3.62027669e-06
-2.56000000e-01;1.72448296e-06;-1.75646202e-06;3.48142384e-06
-2.60000000e-01;1.64893527e-06;-1.67130661e-06;3.31931685e-06
-2.64000000e-01;1.56716886e-06;-1.58246155e-06;3.14921103e-06
-2.68000000e-01;1.48427044e-06;-1.49466684e-06;2.97840319e-06
-2.72000000e-01;1.40424281e-06;-1.41138460e-06;2.81514634e-06
-2.76000000e-01;1.32990738e-06;-1.33490971e-06;2.66380923e-06
-2.80000000e-01;1.26301117e-06;-1.26658450e-06;2.53026457e-06
-2.84000000e-01;1.20442309e-06;-1.20701202e-06;2.41362840e-06
-2.88000000e-01;1.15434259e-06;-1.15623282e-06;2.30897706e-06
-2.92000000e-01;1.11248408e-06;-1.11386857e-06;2.22871381e-06
-2.96000000e-01;1.07822852e-06;-1.07924352e-06;2.15679198e-06
-3.00000000e-01;1.05074735e-06;-1.05149155e-06;2.10161944e-06
-3.04000000e-01;1.02910506e-06;-1.02965070e-06;2.05511672e-06
-3.08000000e-01;1.01234388e-06;-1.01274398e-06;2.02100162e-06
-3.12000000e-01;9.99550209e-07;-9.99843672e-07;2.00063504e-06
-3.16000000e-01;9.89901181e-07;-9.90116557e-07;1.97817653e-06
-3.20000000e-01;9.82691155e-07;-9.82849374e-07;1.96689949e-06
-3.24000000e-01;9.77339819e-07;-9.77456220e-07;1.95488147e-06
-3.28000000e-01;9.73386179e-07;-9.73471999e-07;1.94728085e-06
-3.32000000e-01;9.70473792e-07;-9.70537262e-07;1.94326101e-06
-3.36000000e-01;9.68332399e-07;-9.68379542e-07;1.93658984e-06
-3.40000000e-01;9.66759736e-07;-9.66794960e-07;1.92804314e-06
-3.44000000e-01;9.65605640e-07;-9.65632167e-07;1.92830388e-06
-3.48000000e-01;9.64759152e-07;-9.64779338e-07;1.93117981e-06
-3.52000000e-01;9.64138516e-07;-9.64154078e-07;1.93166199e-06
-3.56000000e-01;9.63683594e-07;-9.63695785e-07;1.92721746e-06
-3.60000000e-01;9.63350207e-07;-9.63359934e-07;1.92552518e-06
-3.64000000e-01;9.63105921e-07;-9.63113845e-07;1.92387040e-06
-3.68000000e-01;9.62926943e-07;-9.62933538e-07;1.92678195e-06
-3.72000000e-01;9.62795826e-07;-9.62801432e-07;1.92256332e-06
-3.76000000e-01;9.62699779e-07;-9.62704637e-07;1.92330211e-06
-3.80000000e-01;9.62629428e-07;-9.62633708e-07;1.92549252e-06
-3.84000000e-01;9.62577904e-07;-9.62581723e-07;1.92533164e-06
-3.88000000e-01;9.62540173e-07;-9.62543611e-07;1.92464703e-06
-3.92000000e-01;9.62512548e-07;-9.62515656e-07;1.92682267e-06
-3.96000000e-01;9.62492326e-07;-9.62495140e-07;1.92288921e-06
-4.00000000e-01;9.62477529e-07;-9.62480070e-07;1.92294808e-06
-4.04000000e-01;9.62466706e-07;-9.62468988e-07;1.92422971e-06
-4.08000000e-01;9.62458794e-07;-9.62460827e-07;1.92502955e-06
-4.12000000e-01;9.62453015e-07;-9.62454806e-07;1.92433784e-06
-4.16000000e-01;9.62448797e-07;-9.62450356e-07;1.92826182e-06
-4.20000000e-01;9.62445722e-07;-9.62447058e-07;1.92387374e-06
-4.24000000e-01;9.62443482e-07;-9.62444609e-07;1.92596023e-06
-4.28000000e-01;9.62441854e-07;-9.62442785e-07;1.92389509e-06
-4.32000000e-01;9.62440670e-07;-9.62441425e-07;1.92542328e-06
-4.36000000e-01;9.62439812e-07;-9.62440408e-07;1.92413284e-06
-4.40000000e-01;9.62439189e-07;-9.62439648e-07;1.92421561e-06
-4.44000000e-01;9.62438737e-07;-9.62439081e-07;1.92761775e-06
-4.48000000e-01;9.62438410e-07;-9.62438658e-07;1.92430833e-06
-4.52000000e-01;9.62438171e-07;-9.62438344e-07;1.92777418e-06
-4.56000000e-01;9.62437997e-07;-9.62438112e-07;1.92362816e-06
-4.60000000e-01;9.62437870e-07;-9.62437942e-07;1.92408472e-06
-4.64000000e-01;9.62437776e-07;-9.62437817e-07;1.92674778e-06
-4.68000000e-01;9.62437707e-07;-9.62437728e-07;1.92069100e-06
-4.72000000e-01;9.62437656e-07;-9.62437663e-07;1.92205069e-06
-4.76000000e-01;9.62437617e-07;-9.62437617e-07;1.92490556e-06
-4.80000000e-01;9.62437588e-07;-9.62437584e-07;1.92567995e-06
-4.84000000e-01;9.62437567e-07;-9.62437560e-07;1.92584185e-06
-4.88000000e-01;9.62437551e-07;-9.62437544e-07;1.92432492e-06
-4.92000000e-01;9.62437539e-07;-9.62437531e-07;1.92243615e-06
-4.96000000e-01;9.62437529e-07;-9.62437523e-07;1.92628317e-06
