METRIQUES SWV
========================================
I_peak_A: 2.804521e-06
I_peak_nA: 2.804521e+03
I_peak_raw_uA: 6.810827e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 4.005536e+00
sigma_baseline_nA: 1.611656e+01
SNR: 1.740149e+02
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.988876e-01
baseline_ratio_pct: 5.881130e+01
