E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.88706832e-06;-1.81229595e-06;3.69999393e-06
-4.00000000e-03;1.87983622e-06;-1.81382044e-06;3.69399687e-06
-8.00000000e-03;1.87345098e-06;-1.81516642e-06;3.69171386e-06
-1.20000000e-02;1.86781356e-06;-1.81635483e-06;3.68408903e-06
-1.60000000e-02;1.86283639e-06;-1.81740412e-06;3.67694543e-06
-2.00000000e-02;1.85844217e-06;-1.81833063e-06;3.67674965e-06
-2.40000000e-02;1.85456265e-06;-1.81914875e-06;3.67501182e-06
-2.80000000e-02;1.85113760e-06;-1.81987124e-06;3.67402868e-06
-3.20000000e-02;1.84811382e-06;-1.82050935e-06;3.67331406e-06
-3.60000000e-02;1.84544440e-06;-1.82107305e-06;3.66313087e-06
-4.00000000e-02;1.84308792e-06;-1.82157117e-06;3.66323185e-06
-4.40000000e-02;1.84100784e-06;-1.82201155e-06;3.66262158e-06
-4.80000000e-02;1.83917195e-06;-1.82240117e-06;3.66381051e-06
-5.20000000e-02;1.83755187e-06;-1.82274628e-06;3.65984508e-06
-5.60000000e-02;1.83612263e-06;-1.82305249e-06;3.65765501e-06
-6.00000000e-02;1.83486227e-06;-1.82332491e-06;3.65762922e-06
-6.40000000e-02;1.83375158e-06;-1.82356826e-06;3.65430414e-06
-6.80000000e-02;1.83277377e-06;-1.82378698e-06;3.65499462e-06
-7.20000000e-02;1.83191430e-06;-1.82398535e-06;3.65687525e-06
-7.60000000e-02;1.83116073e-06;-1.82416770e-06;3.65512574e-06
-8.00000000e-02;1.83050256e-06;-1.82433854e-06;3.65144141e-06
-8.40000000e-02;1.82993123e-06;-1.82450279e-06;3.64999384e-06
-8.80000000e-02;1.82944014e-06;-1.82466615e-06;3.65729121e-06
-9.20000000e-02;1.82902475e-06;-1.82483540e-06;3.65721220e-06
-9.60000000e-02;1.82868285e-06;-1.82501901e-06;3.65342924e-06
-1.00000000e-01;1.82841491e-06;-1.82522778e-06;3.65309912e-06
-1.04000000e-01;1.82822465e-06;-1.82547578e-06;3.65574363e-06
-1.08000000e-01;1.82811988e-06;-1.82578169e-06;3.65609201e-06
-1.12000000e-01;1.82811366e-06;-1.82617045e-06;3.65755212e-06
-1.16000000e-01;1.82822595e-06;-1.82667568e-06;3.65926931e-06
-1.20000000e-01;1.82848584e-06;-1.82734280e-06;3.65647037e-06
-1.24000000e-01;1.82893467e-06;-1.82823344e-06;3.65188132e-06
-1.28000000e-01;1.82963030e-06;-1.82943130e-06;3.66079024e-06
-1.32000000e-01;1.83065283e-06;-1.83105006e-06;3.66090796e-06
-1.36000000e-01;1.83211252e-06;-1.83324412e-06;3.66102267e-06
-1.40000000e-01;1.83416028e-06;-1.83622264e-06;3.67220591e-06
-1.44000000e-01;1.83700165e-06;-1.84026754e-06;3.68153608e-06
-1.48000000e-01;1.84091456e-06;-1.84575531e-06;3.68538235e-06
-1.52000000e-01;1.84627091e-06;-1.85318132e-06;3.70084603e-06
-1.56000000e-01;1.85356057e-06;-1.86318385e-06;3.71926603e-06
-1.60000000e-01;1.86341499e-06;-1.87656359e-06;3.74081930e-06
-1.64000000e-01;1.87662612e-06;-1.89429408e-06;3.77247864e-06
-1.68000000e-01;1.89415609e-06;-1.91751929e-06;3.81099991e-06
-1.72000000e-01;1.91713382e-06;-1.94753693e-06;3.86408686e-06
-1.76000000e-01;1.94683682e-06;-1.98576805e-06;3.93243641e-06
-1.80000000e-01;1.98465868e-06;-2.03371496e-06;4.01947645e-06
-1.84000000e-01;2.03206327e-06;-2.09290902e-06;4.12527137e-06
-1.88000000e-01;2.09052460e-06;-2.16484663e-06;4.25295219e-06
-1.92000000e-01;2.16144547e-06;-2.25090635e-06;4.41065219e-06
-1.96000000e-01;2.24603931e-06;-2.35223302e-06;4.59892253e-06
-2.00000000e-01;2.34515452e-06;-2.46957010e-06;4.81506769e-06
-2.04000000e-01;2.45902858e-06;-2.60302261e-06;5.06118417e-06
-2.08000000e-01;2.58698336e-06;-2.75174180e-06;5.33978358e-06
-2.12000000e-01;2.72710389e-06;-2.91353843e-06;5.63953064e-06
-2.16000000e-01;2.87595773e-06;-3.08445462e-06;5.96465529e-06
-2.20000000e-01;3.02840899e-06;-3.25836661e-06;6.28674680e-06
-2.24000000e-01;3.17758133e-06;-3.42675877e-06;6.61141214e-06
-2.28000000e-01;3.31505248e-06;-3.57888957e-06;6.89543085e-06
-2.32000000e-01;3.43139911e-06;-3.70260434e-06;7.13108665e-06
-2.36000000e-01;3.51719082e-06;-3.78594702e-06;7.30544449e-06
-2.40000000e-01;3.56439871e-06;-3.81942148e-06;7.38291687e-06
-2.44000000e-01;3.56795089e-06;-3.79831690e-06;7.36527882e-06
-2.48000000e-01;3.52695417e-06;-3.72419723e-06;7.25086371e-06
-2.52000000e-01;3.44507902e-06;-3.60478916e-06;7.05434884e-06
-2.56000000e-01;3.32987439e-06;-3.45217523e-06;6.78217306e-06
-2.60000000e-01;3.19122948e-06;-3.28002841e-06;6.46893929e-06
-2.64000000e-01;3.03955124e-06;-3.10101121e-06;6.13663917e-06
-2.68000000e-01;2.88425193e-06;-2.92515669e-06;5.80742087e-06
-2.72000000e-01;2.73286886e-06;-2.75938941e-06;5.49171137e-06
-2.76000000e-01;2.59080394e-06;-2.60784791e-06;5.19725924e-06
-2.80000000e-01;2.46147741e-06;-2.47254867e-06;4.93410667e-06
-2.84000000e-01;2.34667436e-06;-2.35405874e-06;4.69931046e-06
-2.88000000e-01;2.24693635e-06;-2.25202415e-06;4.49886176e-06
-2.92000000e-01;2.16192472e-06;-2.16552963e-06;4.32120920e-06
-2.96000000e-01;2.09072438e-06;-2.09332571e-06;4.18803511e-06
-3.00000000e-01;2.03207718e-06;-2.03397194e-06;4.06246015e-06
-3.04000000e-01;1.98454835e-06;-1.98593361e-06;3.96992534e-06
-3.08000000e-01;1.94664051e-06;-1.94765434e-06;3.89379399e-06
-3.12000000e-01;1.91687312e-06;-1.91761516e-06;3.83480494e-06
-3.16000000e-01;1.89384125e-06;-1.89438424e-06;3.78996642e-06
-3.20000000e-01;1.87626001e-06;-1.87665720e-06;3.75309971e-06
-3.24000000e-01;1.86299585e-06;-1.86328629e-06;3.72918727e-06
-3.28000000e-01;1.85308373e-06;-1.85329602e-06;3.70276695e-06
-3.32000000e-01;1.84572973e-06;-1.84588481e-06;3.69523680e-06
-3.36000000e-01;1.84030092e-06;-1.84041416e-06;3.68028685e-06
-3.40000000e-01;1.83630613e-06;-1.83638875e-06;3.67614993e-06
-3.44000000e-01;1.83337210e-06;-1.83343233e-06;3.66788267e-06
-3.48000000e-01;1.83121944e-06;-1.83126330e-06;3.66454655e-06
-3.52000000e-01;1.82964098e-06;-1.82967289e-06;3.66126771e-06
-3.56000000e-01;1.82848397e-06;-1.82850714e-06;3.66140788e-06
-3.60000000e-01;1.82763605e-06;-1.82765285e-06;3.65248193e-06
-3.64000000e-01;1.82701475e-06;-1.82702690e-06;3.65403611e-06
-3.68000000e-01;1.82655954e-06;-1.82656830e-06;3.65524976e-06
-3.72000000e-01;1.82622605e-06;-1.82623235e-06;3.65224448e-06
-3.76000000e-01;1.82598174e-06;-1.82598625e-06;3.65709187e-06
-3.80000000e-01;1.82580277e-06;-1.82580598e-06;3.64956501e-06
-3.84000000e-01;1.82567167e-06;-1.82567394e-06;3.65592165e-06
-3.88000000e-01;1.82557563e-06;-1.82557722e-06;3.64991974e-06
-3.92000000e-01;1.82550528e-06;-1.82550638e-06;3.64617913e-06
-3.96000000e-01;1.82545375e-06;-1.82545450e-06;3.65346659e-06
-4.00000000e-01;1.82541599e-06;-1.82541649e-06;3.64631017e-06
-4.04000000e-01;1.82538834e-06;-1.82538866e-06;3.65072903e-06
-4.08000000e-01;1.82536808e-06;-1.82536828e-06;3.65401606e-06
-4.12000000e-01;1.82535324e-06;-1.82535335e-06;3.65362300e-06
-4.16000000e-01;1.82534236e-06;-1.82534241e-06;3.65247999e-06
-4.20000000e-01;1.82533439e-06;-1.82533440e-06;3.64980984e-06
-4.24000000e-01;1.82532855e-06;-1.82532854e-06;3.65075073e-06
-4.28000000e-01;1.82532428e-06;-1.82532424e-06;3.64704301e-06
-4.32000000e-01;1.82532114e-06;-1.82532110e-06;3.64899720e-06
-4.36000000e-01;1.82531884e-06;-1.82531879e-06;3.64847080e-06
