E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;7.04471159e-07;-6.55162609e-07;1.35812327e-06
-4.00000000e-03;6.99705019e-07;-6.56168201e-07;1.35827671e-06
-8.00000000e-03;6.95496417e-07;-6.57056066e-07;1.35543506e-06
-1.20000000e-02;6.91780238e-07;-6.57839988e-07;1.34959589e-06
-1.60000000e-02;6.88498920e-07;-6.58532142e-07;1.34562607e-06
-2.00000000e-02;6.85601620e-07;-6.59143279e-07;1.34385858e-06
-2.40000000e-02;6.83043437e-07;-6.59682895e-07;1.34258421e-06
-2.80000000e-02;6.80784715e-07;-6.60159380e-07;1.33931011e-06
-3.20000000e-02;6.78790437e-07;-6.60580145e-07;1.34261846e-06
-3.60000000e-02;6.77029682e-07;-6.60951742e-07;1.33835989e-06
-4.00000000e-02;6.75475154e-07;-6.61279966e-07;1.33827889e-06
-4.40000000e-02;6.74102755e-07;-6.61569948e-07;1.33649775e-06
-4.80000000e-02;6.72891222e-07;-6.61826235e-07;1.33637079e-06
-5.20000000e-02;6.71821797e-07;-6.62052871e-07;1.33393659e-06
-5.60000000e-02;6.70877942e-07;-6.62253459e-07;1.33209947e-06
-6.00000000e-02;6.70045087e-07;-6.62431228e-07;1.33445293e-06
-6.40000000e-02;6.69310418e-07;-6.62589097e-07;1.33112105e-06
-6.80000000e-02;6.68662683e-07;-6.62729730e-07;1.33009182e-06
-7.20000000e-02;6.68092037e-07;-6.62855605e-07;1.33255361e-06
-7.60000000e-02;6.67589908e-07;-6.62969073e-07;1.32912063e-06
-8.00000000e-02;6.67148895e-07;-6.63072441e-07;1.32858476e-06
-8.40000000e-02;6.66762687e-07;-6.63168056e-07;1.33227968e-06
-8.80000000e-02;6.66426023e-07;-6.63258414e-07;1.33050685e-06
-9.20000000e-02;6.66134680e-07;-6.63346303e-07;1.32882812e-06
-9.60000000e-02;6.65885504e-07;-6.63434973e-07;1.32851221e-06
-1.00000000e-01;6.65676497e-07;-6.63528378e-07;1.32712808e-06
-1.04000000e-01;6.65506969e-07;-6.63631484e-07;1.33084538e-06
-1.08000000e-01;6.65377775e-07;-6.63750688e-07;1.32955309e-06
-1.12000000e-01;6.65291670e-07;-6.63894389e-07;1.33063515e-06
-1.16000000e-01;6.65253812e-07;-6.64073749e-07;1.33121246e-06
-1.20000000e-01;6.65272475e-07;-6.64303734e-07;1.32879809e-06
-1.24000000e-01;6.65360035e-07;-6.64604521e-07;1.33188548e-06
-1.28000000e-01;6.65534330e-07;-6.65003407e-07;1.33116921e-06
-1.32000000e-01;6.65820521e-07;-6.65537396e-07;1.33219425e-06
-1.36000000e-01;6.66253622e-07;-6.66256688e-07;1.33017016e-06
-1.40000000e-01;6.66881943e-07;-6.67229377e-07;1.33513766e-06
-1.44000000e-01;6.67771723e-07;-6.68547742e-07;1.33588221e-06
-1.48000000e-01;6.69013352e-07;-6.70336580e-07;1.33851563e-06
-1.52000000e-01;6.70729610e-07;-6.72764075e-07;1.34356433e-06
-1.56000000e-01;6.73086428e-07;-6.76055509e-07;1.34842045e-06
-1.60000000e-01;6.76306455e-07;-6.80509661e-07;1.35634527e-06
-1.64000000e-01;6.80685263e-07;-6.86516596e-07;1.36604327e-06
-1.68000000e-01;6.86608876e-07;-6.94573887e-07;1.38020566e-06
-1.72000000e-01;6.94569659e-07;-7.05296458e-07;1.39989994e-06
-1.76000000e-01;7.05175683e-07;-7.19411354e-07;1.42725809e-06
