E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;2.76562499e-06;-2.76562545e-06;5.52660587e-06
-4.00000000e-03;2.76562544e-06;-2.76562561e-06;5.53016269e-06
-8.00000000e-03;2.76562561e-06;-2.76562583e-06;5.52414960e-06
-1.20000000e-02;2.76562583e-06;-2.76562614e-06;5.53438266e-06
-1.60000000e-02;2.76562613e-06;-2.76562655e-06;5.52762212e-06
-2.00000000e-02;2.76562654e-06;-2.76562712e-06;5.53074433e-06
-2.40000000e-02;2.76562710e-06;-2.76562789e-06;5.53316832e-06
-2.80000000e-02;2.76562787e-06;-2.76562895e-06;5.53169017e-06
-3.20000000e-02;2.76562892e-06;-2.76563040e-06;5.52868002e-06
-3.60000000e-02;2.76563035e-06;-2.76563237e-06;5.53467443e-06
-4.00000000e-02;2.76563231e-06;-2.76563506e-06;5.53086360e-06
-4.40000000e-02;2.76563498e-06;-2.76563873e-06;5.52970952e-06
-4.80000000e-02;2.76563863e-06;-2.76564375e-06;5.52869043e-06
-5.20000000e-02;2.76564361e-06;-2.76565060e-06;5.52706607e-06
-5.60000000e-02;2.76565040e-06;-2.76565995e-06;5.53436681e-06
-6.00000000e-02;2.76565968e-06;-2.76567272e-06;5.52874826e-06
-6.40000000e-02;2.76567236e-06;-2.76569015e-06;5.53111927e-06
-6.80000000e-02;2.76568965e-06;-2.76571395e-06;5.52666636e-06
-7.20000000e-02;2.76571327e-06;-2.76574645e-06;5.53054229e-06
-7.60000000e-02;2.76574552e-06;-2.76579081e-06;5.53685966e-06
-8.00000000e-02;2.76578955e-06;-2.76585138e-06;5.52758773e-06
-8.40000000e-02;2.76584966e-06;-2.76593408e-06;5.53208270e-06
-8.80000000e-02;2.76593173e-06;-2.76604698e-06;5.52962071e-06
-9.20000000e-02;2.76604377e-06;-2.76620112e-06;5.53528978e-06
-9.60000000e-02;2.76619674e-06;-2.76641155e-06;5.53810980e-06
-1.00000000e-01;2.76640557e-06;-2.76669883e-06;5.53783834e-06
-1.04000000e-01;2.76669066e-06;-2.76709100e-06;5.52920863e-06
-1.08000000e-01;2.76707984e-06;-2.76762633e-06;5.53669093e-06
