METRIQUES SWV
========================================
I_peak_A: 1.575719e-06
I_peak_nA: 1.575719e+03
I_peak_raw_uA: 2.460760e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 8.850378e-01
sigma_baseline_nA: 1.294502e+00
SNR: 1.217239e+03
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.997552e-01
baseline_ratio_pct: 3.596603e+01
IR_drop_mV: 0.000000e+00
K_dimensionless: 3.704091e+00
frequency_Hz: 10
R_u_Ohm: 0
