E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;7.04920546e-07;-6.55072230e-07;1.36125617e-06
-4.00000000e-03;7.00099077e-07;-6.56088526e-07;1.35172344e-06
-8.00000000e-03;6.95842222e-07;-6.56985813e-07;1.35237050e-06
-1.20000000e-02;6.92083904e-07;-6.57778034e-07;1.35203677e-06
-1.60000000e-02;6.88765743e-07;-6.58477498e-07;1.34537730e-06
-2.00000000e-02;6.85836197e-07;-6.59095076e-07;1.34501109e-06
-2.40000000e-02;6.83249762e-07;-6.59640369e-07;1.34513992e-06
-2.80000000e-02;6.80966268e-07;-6.60121855e-07;1.33933582e-06
-3.20000000e-02;6.78950250e-07;-6.60547029e-07;1.34071321e-06
-3.60000000e-02;6.77170405e-07;-6.60922510e-07;1.34094126e-06
-4.00000000e-02;6.75599099e-07;-6.61254157e-07;1.33752370e-06
-4.40000000e-02;6.74211948e-07;-6.61547153e-07;1.33820282e-06
-4.80000000e-02;6.72987435e-07;-6.61806092e-07;1.33458630e-06
-5.20000000e-02;6.71906582e-07;-6.62035059e-07;1.33331027e-06
-5.60000000e-02;6.70952657e-07;-6.62237690e-07;1.33388958e-06
-6.00000000e-02;6.70110923e-07;-6.62417246e-07;1.33036848e-06
-6.40000000e-02;6.69368416e-07;-6.62576667e-07;1.33360976e-06
-6.80000000e-02;6.68713752e-07;-6.62718639e-07;1.33149922e-06
-7.20000000e-02;6.68136968e-07;-6.62845651e-07;1.32904288e-06
-7.60000000e-02;6.67629385e-07;-6.62960064e-07;1.33228755e-06
-8.00000000e-02;6.67183504e-07;-6.63064184e-07;1.33126335e-06
-8.40000000e-02;6.66792923e-07;-6.63160351e-07;1.32946246e-06
-8.80000000e-02;6.66452293e-07;-6.63251047e-07;1.32876169e-06
-9.20000000e-02;6.66157300e-07;-6.63339025e-07;1.33005964e-06
-9.60000000e-02;6.65904699e-07;-6.63427493e-07;1.32696578e-06
-1.00000000e-01;6.65692390e-07;-6.63520333e-07;1.32747904e-06
-1.04000000e-01;6.65519567e-07;-6.63622414e-07;1.33107670e-06
-1.08000000e-01;6.65386943e-07;-6.63739997e-07;1.32967071e-06
-1.12000000e-01;6.65297099e-07;-6.63881288e-07;1.33108025e-06
-1.16000000e-01;6.65254969e-07;-6.64057186e-07;1.32967754e-06
-1.20000000e-01;6.65268537e-07;-6.64282295e-07;1.33216769e-06
-1.24000000e-01;6.65349796e-07;-6.64576299e-07;1.32843522e-06
-1.28000000e-01;6.65516070e-07;-6.64965826e-07;1.33240730e-06
-1.32000000e-01;6.65791834e-07;-6.65486968e-07;1.33284404e-06
-1.36000000e-01;6.66211182e-07;-6.66188695e-07;1.33430617e-06
-1.40000000e-01;6.66821189e-07;-6.67137450e-07;1.33654805e-06
-1.44000000e-01;6.67686444e-07;-6.68423307e-07;1.33576210e-06
-1.48000000e-01;6.68895135e-07;-6.70168153e-07;1.33931399e-06
-1.52000000e-01;6.70567151e-07;-6.72536382e-07;1.34634692e-06
-1.56000000e-01;6.72864663e-07;-6.75748490e-07;1.35076575e-06
-1.60000000e-01;6.76005579e-07;-6.80097463e-07;1.35782901e-06
-1.64000000e-01;6.80279746e-07;-6.85966850e-07;1.36434432e-06
-1.68000000e-01;6.86066780e-07;-6.93847791e-07;1.38304394e-06
-1.72000000e-01;6.93852767e-07;-7.04350340e-07;1.39918676e-06
-1.76000000e-01;7.04241146e-07;-7.18203067e-07;1.42406286e-06
-1.80000000e-01;7.17951720e-07;-7.36234873e-07;1.45180118e-06
-1.84000000e-01;7.35801682e-07;-7.59334725e-07;1.49584133e-06
-1.88000000e-01;7.58664284e-07;-7.88388060e-07;1.54375621e-06
-1.92000000e-01;7.87403770e-07;-8.24191998e-07;1.61299208e-06
-1.96000000e-01;8.22788434e-07;-8.67354036e-07;1.69037788e-06
-2.00000000e-01;8.65385581e-07;-9.18179841e-07;1.78412970e-06
-2.04000000e-01;9.15442005e-07;-9.76555028e-07;1.89071338e-06
