E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.40631311e-06;-1.31085628e-06;2.71564715e-06
-4.00000000e-03;1.39710331e-06;-1.31280458e-06;2.71079792e-06
-8.00000000e-03;1.38896761e-06;-1.31452495e-06;2.70263391e-06
-1.20000000e-02;1.38178130e-06;-1.31604404e-06;2.69536405e-06
-1.60000000e-02;1.37543395e-06;-1.31738540e-06;2.69441680e-06
-2.00000000e-02;1.36982791e-06;-1.31856983e-06;2.68762496e-06
-2.40000000e-02;1.36487683e-06;-1.31961572e-06;2.68459697e-06
-2.80000000e-02;1.36050440e-06;-1.32053929e-06;2.68266933e-06
-3.20000000e-02;1.35664317e-06;-1.32135492e-06;2.68369088e-06
-3.60000000e-02;1.35323351e-06;-1.32207529e-06;2.67422801e-06
-4.00000000e-02;1.35022210e-06;-1.32271163e-06;2.67412605e-06
-4.40000000e-02;1.34756396e-06;-1.32327389e-06;2.67283682e-06
-4.80000000e-02;1.34521714e-06;-1.32377089e-06;2.66958873e-06
-5.20000000e-02;1.34314543e-06;-1.32421047e-06;2.66993019e-06
-5.60000000e-02;1.34131689e-06;-1.32459965e-06;2.66972883e-06
-6.00000000e-02;1.33970336e-06;-1.32494471e-06;2.66692318e-06
-6.40000000e-02;1.33828009e-06;-1.32525136e-06;2.66465710e-06
-6.80000000e-02;1.33702536e-06;-1.32552480e-06;2.66572695e-06
-7.20000000e-02;1.33592018e-06;-1.32576991e-06;2.66270482e-06
-7.60000000e-02;1.33494802e-06;-1.32599138e-06;2.66220645e-06
-8.00000000e-02;1.33409467e-06;-1.32619379e-06;2.66100747e-06
-8.40000000e-02;1.33334806e-06;-1.32638191e-06;2.66139052e-06
-8.80000000e-02;1.33269818e-06;-1.32656084e-06;2.65927865e-06
-9.20000000e-02;1.33213712e-06;-1.32673635e-06;2.66217363e-06
-9.60000000e-02;1.33165915e-06;-1.32691524e-06;2.65869259e-06
