E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;6.62219449e-07;-6.37282906e-07;1.30023275e-06
-4.00000000e-03;6.59806827e-07;-6.37791699e-07;1.29686964e-06
-8.00000000e-03;6.57676966e-07;-6.38240836e-07;1.29525264e-06
-1.20000000e-02;6.55796706e-07;-6.38637327e-07;1.29300359e-06
-1.60000000e-02;6.54136768e-07;-6.38987357e-07;1.29133401e-06
-2.00000000e-02;6.52671322e-07;-6.39296381e-07;1.28987283e-06
-2.40000000e-02;6.51377569e-07;-6.39569214e-07;1.29162425e-06
-2.80000000e-02;6.50235392e-07;-6.39810108e-07;1.29155698e-06
-3.20000000e-02;6.49227035e-07;-6.40022816e-07;1.28984526e-06
-3.60000000e-02;6.48336828e-07;-6.40210655e-07;1.28893289e-06
-4.00000000e-02;6.47550939e-07;-6.40376558e-07;1.28832298e-06
-4.40000000e-02;6.46857167e-07;-6.40523120e-07;1.28721071e-06
-4.80000000e-02;6.46244745e-07;-6.40652642e-07;1.28821081e-06
-5.20000000e-02;6.45704176e-07;-6.40767164e-07;1.28542342e-06
-5.60000000e-02;6.45227090e-07;-6.40868508e-07;1.28754251e-06
-6.00000000e-02;6.44806112e-07;-6.40958303e-07;1.28555270e-06
-6.40000000e-02;6.44434758e-07;-6.41038020e-07;1.28539819e-06
-6.80000000e-02;6.44107329e-07;-6.41108998e-07;1.28356256e-06
-7.20000000e-02;6.43818841e-07;-6.41172481e-07;1.28509922e-06
-7.60000000e-02;6.43564950e-07;-6.41229643e-07;1.28813096e-06
-8.00000000e-02;6.43341899e-07;-6.41281633e-07;1.28452565e-06
-8.40000000e-02;6.43146480e-07;-6.41329613e-07;1.28393607e-06
-8.80000000e-02;6.42976010e-07;-6.41374812e-07;1.28488101e-06
-9.20000000e-02;6.42828319e-07;-6.41418590e-07;1.28558404e-06
-9.60000000e-02;6.42701769e-07;-6.41462530e-07;1.28556863e-06
-1.00000000e-01;6.42595286e-07;-6.41508545e-07;1.28315941e-06
-1.04000000e-01;6.42508438e-07;-6.41559026e-07;1.28247434e-06
-1.08000000e-01;6.42441541e-07;-6.41617049e-07;1.28263065e-06
-1.12000000e-01;6.42395830e-07;-6.41686642e-07;1.28400246e-06
-1.16000000e-01;6.42373696e-07;-6.41773151e-07;1.28143057e-06
-1.20000000e-01;6.42379028e-07;-6.41883737e-07;1.28635447e-06
-1.24000000e-01;6.42417682e-07;-6.42028049e-07;1.28354233e-06
-1.28000000e-01;6.42498129e-07;-6.42219138e-07;1.28441087e-06
-1.32000000e-01;6.42632346e-07;-6.42474693e-07;1.28729634e-06
-1.36000000e-01;6.42837026e-07;-6.42818714e-07;1.28427741e-06
-1.40000000e-01;6.43135221e-07;-6.43283758e-07;1.28642155e-06
-1.44000000e-01;6.43558571e-07;-6.43913965e-07;1.28655351e-06
-1.48000000e-01;6.44150277e-07;-6.44769061e-07;1.28970774e-06
-1.52000000e-01;6.44969076e-07;-6.45929602e-07;1.28998569e-06
-1.56000000e-01;6.46094425e-07;-6.47503632e-07;1.29395386e-06
-1.60000000e-01;6.47633092e-07;-6.49634715e-07;1.29616364e-06
-1.64000000e-01;6.49727096e-07;-6.52510793e-07;1.30356922e-06
-1.68000000e-01;6.52562444e-07;-6.56372524e-07;1.30821988e-06
-1.72000000e-01;6.56377313e-07;-6.61518836e-07;1.31616429e-06
-1.76000000e-01;6.61467384e-07;-6.68306729e-07;1.33012677e-06
-1.80000000e-01;6.68185358e-07;-6.77142366e-07;1.34248166e-06
-1.84000000e-01;6.76931656e-07;-6.88461341e-07;1.36753993e-06
-1.88000000e-01;6.88134168e-07;-7.02697519e-07;1.39144767e-06
-1.92000000e-01;7.02216372e-07;-7.20241489e-07;1.42290593e-06
-1.96000000e-01;7.19554728e-07;-7.41390926e-07;1.46110333e-06
-2.00000000e-01;7.40427215e-07;-7.66295605e-07;1.50837974e-06
-2.04000000e-01;7.64954761e-07;-7.94899481e-07;1.55992154e-06
-2.08000000e-01;7.93036217e-07;-8.26881175e-07;1.61965337e-06
-2.12000000e-01;8.24276797e-07;-8.61593638e-07;1.68509896e-06
-2.16000000e-01;8.57912732e-07;-8.98005683e-07;1.75620108e-06
-2.20000000e-01;8.92744402e-07;-9.34655873e-07;1.82957100e-06
-2.24000000e-01;9.27105102e-07;-9.69644072e-07;1.89530266e-06
-2.28000000e-01;9.58905278e-07;-1.00070286e-06;1.96076363e-06
-2.32000000e-01;9.85791055e-07;-1.02539491e-06;2.01141806e-06
-2.36000000e-01;1.00543248e-06;-1.04145345e-06;2.04746211e-06
-2.40000000e-01;1.01590934e-06;-1.04721449e-06;2.06513362e-06
-2.44000000e-01;1.01610246e-06;-1.04200900e-06;2.05900649e-06
