METRIQUES SWV
========================================
I_peak_A: 1.134914e-06
I_peak_nA: 1.134914e+03
I_peak_raw_uA: 2.966128e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 1.831011e+00
sigma_baseline_nA: 4.145980e+00
SNR: 2.737385e+02
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.992600e-01
baseline_ratio_pct: 6.173067e+01
