E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.13553947e-06;-3.02246626e-06;6.16480993e-06
-4.00000000e-03;3.12463532e-06;-3.02477480e-06;6.14761684e-06
-8.00000000e-03;3.11500179e-06;-3.02681333e-06;6.14140528e-06
-1.20000000e-02;3.10649173e-06;-3.02861345e-06;6.13706674e-06
-1.60000000e-02;3.09897465e-06;-3.03020307e-06;6.12800289e-06
-2.00000000e-02;3.09233513e-06;-3.03160684e-06;6.12396749e-06
-2.40000000e-02;3.08647108e-06;-3.03284686e-06;6.12590661e-06
-2.80000000e-02;3.08129227e-06;-3.03394180e-06;6.11973727e-06
-3.20000000e-02;3.07671892e-06;-3.03490908e-06;6.11406141e-06
-3.60000000e-02;3.07268057e-06;-3.03576380e-06;6.10845838e-06
-4.00000000e-02;3.06911499e-06;-3.03651939e-06;6.10607661e-06
-4.40000000e-02;3.06596723e-06;-3.03718779e-06;6.10911230e-06
-4.80000000e-02;3.06318885e-06;-3.03777965e-06;6.10118068e-06
-5.20000000e-02;3.06073715e-06;-3.03830457e-06;6.10142770e-06
-5.60000000e-02;3.05857459e-06;-3.03877124e-06;6.09975825e-06
-6.00000000e-02;3.05666824e-06;-3.03918765e-06;6.09359572e-06
-6.40000000e-02;3.05498929e-06;-3.03956128e-06;6.09955336e-06
-6.80000000e-02;3.05351275e-06;-3.03989933e-06;6.09041820e-06
-7.20000000e-02;3.05221681e-06;-3.04020894e-06;6.09294207e-06
-7.60000000e-02;3.05108395e-06;-3.04049751e-06;6.08274086e-06
-8.00000000e-02;3.05009878e-06;-3.04077306e-06;6.09602647e-06
-8.40000000e-02;3.04924954e-06;-3.04104471e-06;6.09257278e-06
-8.80000000e-02;3.04852786e-06;-3.04132327e-06;6.08795981e-06
-9.20000000e-02;3.04792908e-06;-3.04162207e-06;6.08227024e-06
-9.60000000e-02;3.04745285e-06;-3.04195805e-06;6.09098088e-06
-1.00000000e-01;3.04710399e-06;-3.04235320e-06;6.09040288e-06
-1.04000000e-01;3.04689373e-06;-3.04283655e-06;6.08761758e-06
-1.08000000e-01;3.04684152e-06;-3.04344683e-06;6.08619023e-06
-1.12000000e-01;3.04697755e-06;-3.04423613e-06;6.09646651e-06
-1.16000000e-01;3.04734621e-06;-3.04527474e-06;6.09722472e-06
-1.20000000e-01;3.04801082e-06;-3.04665728e-06;6.08942661e-06
-1.24000000e-01;3.04905960e-06;-3.04851268e-06;6.09287850e-06
-1.28000000e-01;3.05061542e-06;-3.05101301e-06;6.09977756e-06
-1.32000000e-01;3.05284459e-06;-3.05438728e-06;6.10906789e-06
-1.36000000e-01;3.05597035e-06;-3.05893485e-06;6.10970628e-06
-1.40000000e-01;3.06028605e-06;-3.06503838e-06;6.12422342e-06
-1.44000000e-01;3.06616785e-06;-3.07317419e-06;6.14244085e-06
-1.48000000e-01;3.07408460e-06;-3.08391802e-06;6.15640795e-06
-1.52000000e-01;3.08460312e-06;-3.09794546e-06;6.18128354e-06
-1.56000000e-01;3.09838794e-06;-3.11602749e-06;6.21844292e-06
-1.60000000e-01;3.11619572e-06;-3.13902240e-06;6.25104045e-06
-1.64000000e-01;3.13886552e-06;-3.16786594e-06;6.30483733e-06
-1.68000000e-01;3.16730595e-06;-3.20356092e-06;6.37395201e-06
-1.72000000e-01;3.20247556e-06;-3.24716319e-06;6.44018134e-06
-1.76000000e-01;3.24535492e-06;-3.29976314e-06;6.54315203e-06
-1.80000000e-01;3.29689355e-06;-3.36245166e-06;6.66472468e-06
-1.84000000e-01;3.35792554e-06;-3.43629211e-06;6.79484018e-06
-1.88000000e-01;3.42907655e-06;-3.52216188e-06;6.94853232e-06
-1.92000000e-01;3.51054803e-06;-3.62077486e-06;7.12520895e-06
-1.96000000e-01;3.60211409e-06;-3.73250974e-06;7.33203624e-06
-2.00000000e-01;3.70297941e-06;-3.85729863e-06;7.55720491e-06
-2.04000000e-01;3.81175130e-06;-3.99445654e-06;7.80463907e-06
-2.08000000e-01;3.92640087e-06;-4.14244545e-06;8.06308055e-06
-2.12000000e-01;4.04417491e-06;-4.29855693e-06;8.33907424e-06
-2.16000000e-01;4.16164019e-06;-4.45861256e-06;8.62990438e-06
-2.20000000e-01;4.27452502e-06;-4.61663539e-06;8.88839180e-06
-2.24000000e-01;4.37792204e-06;-4.76476212e-06;9.14507016e-06
-2.28000000e-01;4.46650753e-06;-4.89346567e-06;9.35666359e-06
-2.32000000e-01;4.53497165e-06;-4.99227335e-06;9.52213916e-06
-2.36000000e-01;4.57864428e-06;-5.05110310e-06;9.63123020e-06
-2.40000000e-01;4.59385036e-06;-5.06196662e-06;9.65803228e-06
-2.44000000e-01;4.57884632e-06;-5.02110193e-06;9.60589179e-06
-2.48000000e-01;4.53394208e-06;-4.93046012e-06;9.46008658e-06
-2.52000000e-01;4.46170121e-06;-4.79801933e-06;9.25847557e-06
-2.56000000e-01;4.36671632e-06;-4.63634898e-06;9.00209919e-06
-2.60000000e-01;4.25498326e-06;-4.45969730e-06;8.71370534e-06
-2.64000000e-01;4.13329049e-06;-4.28104454e-06;8.41583745e-06
-2.68000000e-01;4.00792166e-06;-4.10990833e-06;8.11778125e-06
-2.72000000e-01;3.88428600e-06;-3.95193739e-06;7.83925125e-06
-2.76000000e-01;3.76642277e-06;-3.80979896e-06;7.57661782e-06
-2.80000000e-01;3.65706325e-06;-3.68413315e-06;7.34227489e-06
-2.84000000e-01;3.55783002e-06;-3.57444545e-06;7.12849045e-06
-2.88000000e-01;3.46949616e-06;-3.47968332e-06;6.94823951e-06
-2.92000000e-01;3.39220766e-06;-3.39856683e-06;6.78971279e-06
-2.96000000e-01;3.32566800e-06;-3.32977710e-06;6.66649021e-06
-3.00000000e-01;3.26919764e-06;-3.27196397e-06;6.54263985e-06
-3.04000000e-01;3.22196843e-06;-3.22389785e-06;6.44417386e-06
-3.08000000e-01;3.18300779e-06;-3.18438579e-06;6.37170998e-06
-3.12000000e-01;3.15130386e-06;-3.15229989e-06;6.30087691e-06
-3.16000000e-01;3.12585752e-06;-3.12658169e-06;6.25628266e-06
-3.20000000e-01;3.10571700e-06;-3.10624459e-06;6.21529087e-06
-3.24000000e-01;3.08999650e-06;-3.09038115e-06;6.17898925e-06
-3.28000000e-01;3.07789039e-06;-3.07817086e-06;6.16198514e-06
-3.32000000e-01;3.06868335e-06;-3.06888784e-06;6.13840994e-06
-3.36000000e-01;3.06175726e-06;-3.06190631e-06;6.12408472e-06
-3.40000000e-01;3.05659338e-06;-3.05670196e-06;6.11147862e-06
-3.44000000e-01;3.05276920e-06;-3.05284824e-06;6.10861855e-06
-3.48000000e-01;3.04995026e-06;-3.05000774e-06;6.10512092e-06
-3.52000000e-01;3.04787833e-06;-3.04792009e-06;6.09452044e-06
-3.56000000e-01;3.04635795e-06;-3.04638822e-06;6.08802235e-06
-3.60000000e-01;3.04524302e-06;-3.04526492e-06;6.09183405e-06
-3.64000000e-01;3.04442615e-06;-3.04444196e-06;6.08324807e-06
-3.68000000e-01;3.04382758e-06;-3.04383896e-06;6.08892003e-06
-3.72000000e-01;3.04338903e-06;-3.04339719e-06;6.08584147e-06
-3.76000000e-01;3.04306774e-06;-3.04307356e-06;6.08545800e-06
-3.80000000e-01;3.04283237e-06;-3.04283649e-06;6.09102857e-06
-3.84000000e-01;3.04265995e-06;-3.04266284e-06;6.08848984e-06
-3.88000000e-01;3.04253364e-06;-3.04253564e-06;6.08233202e-06
-3.92000000e-01;3.04244111e-06;-3.04244248e-06;6.08164453e-06
-3.96000000e-01;3.04237332e-06;-3.04237424e-06;6.08559725e-06
-4.00000000e-01;3.04232366e-06;-3.04232426e-06;6.09142347e-06
-4.04000000e-01;3.04228729e-06;-3.04228766e-06;6.09005093e-06
-4.08000000e-01;3.04226064e-06;-3.04226085e-06;6.08234143e-06
-4.12000000e-01;3.04224111e-06;-3.04224121e-06;6.08586171e-06
-4.16000000e-01;3.04222680e-06;-3.04222683e-06;6.08448007e-06
-4.20000000e-01;3.04221632e-06;-3.04221630e-06;6.08262806e-06
-4.24000000e-01;3.04220864e-06;-3.04220859e-06;6.07999434e-06
-4.28000000e-01;3.04220301e-06;-3.04220294e-06;6.08092113e-06
-4.32000000e-01;3.04219888e-06;-3.04219880e-06;6.09031756e-06
-4.36000000e-01;3.04219586e-06;-3.04219578e-06;6.08600233e-06
-4.40000000e-01;3.04219364e-06;-3.04219356e-06;6.08448973e-06
-4.44000000e-01;3.04219201e-06;-3.04219193e-06;6.08178988e-06
-4.48000000e-01;3.04219082e-06;-3.04219074e-06;6.08518902e-06
-4.52000000e-01;3.04218994e-06;-3.04218987e-06;6.08108602e-06
-4.56000000e-01;3.04218930e-06;-3.04218924e-06;6.08077454e-06
-4.60000000e-01;3.04218883e-06;-3.04218877e-06;6.08234922e-06
-4.64000000e-01;3.04218848e-06;-3.04218843e-06;6.07869419e-06
-4.68000000e-01;3.04218823e-06;-3.04218818e-06;6.08252968e-06
-4.72000000e-01;3.04218804e-06;-3.04218800e-06;6.08350383e-06
-4.76000000e-01;3.04218790e-06;-3.04218786e-06;6.07958503e-06
-4.80000000e-01;3.04218780e-06;-3.04218776e-06;6.08286904e-06
-4.84000000e-01;3.04218772e-06;-3.04218769e-06;6.08557119e-06
-4.88000000e-01;3.04218767e-06;-3.04218764e-06;6.07850032e-06
-4.92000000e-01;3.04218763e-06;-3.04218760e-06;6.09052906e-06
-4.96000000e-01;3.04218760e-06;-3.04218757e-06;6.08290368e-06
