E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.95940410e-07;-3.58554165e-07;7.52786284e-07
-4.00000000e-03;3.92324300e-07;-3.59316384e-07;7.52856446e-07
-8.00000000e-03;3.89131656e-07;-3.59989346e-07;7.48524736e-07
-1.20000000e-02;3.86312914e-07;-3.60583506e-07;7.47358719e-07
-1.60000000e-02;3.83824288e-07;-3.61108097e-07;7.45458076e-07
-2.00000000e-02;3.81627122e-07;-3.61571271e-07;7.40156539e-07
-2.40000000e-02;3.79687286e-07;-3.61980227e-07;7.42450913e-07
-2.80000000e-02;3.77974652e-07;-3.62341325e-07;7.38806314e-07
-3.20000000e-02;3.76462621e-07;-3.62660180e-07;7.37178786e-07
-3.60000000e-02;3.75127713e-07;-3.62941758e-07;7.39813423e-07
-4.00000000e-02;3.73949201e-07;-3.63190447e-07;7.34619609e-07
-4.40000000e-02;3.72908792e-07;-3.63410132e-07;7.33836346e-07
-4.80000000e-02;3.71990346e-07;-3.63604252e-07;7.34279936e-07
-5.20000000e-02;3.71179621e-07;-3.63775860e-07;7.37152367e-07
-5.60000000e-02;3.70464063e-07;-3.63927676e-07;7.35836160e-07
-6.00000000e-02;3.69832605e-07;-3.64062126e-07;7.33634387e-07
-6.40000000e-02;3.69275510e-07;-3.64181397e-07;7.36280391e-07
-6.80000000e-02;3.68784219e-07;-3.64287473e-07;7.31884229e-07
-7.20000000e-02;3.68351231e-07;-3.64382182e-07;7.29928244e-07
-7.60000000e-02;3.67969998e-07;-3.64467240e-07;7.33483602e-07
-8.00000000e-02;3.67634842e-07;-3.64544305e-07;7.32517438e-07
-8.40000000e-02;3.67340888e-07;-3.64615030e-07;7.32495747e-07
-8.80000000e-02;3.67084026e-07;-3.64681140e-07;7.30053669e-07
-9.20000000e-02;3.66860884e-07;-3.64744513e-07;7.32486798e-07
-9.60000000e-02;3.66668843e-07;-3.64807301e-07;7.31955993e-07
-1.00000000e-01;3.66506075e-07;-3.64872066e-07;7.29422891e-07
-1.04000000e-01;3.66371629e-07;-3.64941985e-07;7.32152514e-07
-1.08000000e-01;3.66265570e-07;-3.65021104e-07;7.31722280e-07
-1.12000000e-01;3.66189188e-07;-3.65114694e-07;7.33529559e-07
-1.16000000e-01;3.66145307e-07;-3.65229721e-07;7.30757267e-07
-1.20000000e-01;3.66138716e-07;-3.65375491e-07;7.31913344e-07
-1.24000000e-01;3.66176773e-07;-3.65564520e-07;7.33194399e-07
-1.28000000e-01;3.66270244e-07;-3.65813715e-07;7.30162277e-07
-1.32000000e-01;3.66434444e-07;-3.66145974e-07;7.31760110e-07
-1.36000000e-01;3.66690805e-07;-3.66592346e-07;7.31743932e-07
-1.40000000e-01;3.67068997e-07;-3.67194942e-07;7.33398716e-07
-1.44000000e-01;3.67609801e-07;-3.68010842e-07;7.37725042e-07
-1.48000000e-01;3.68368963e-07;-3.69117294e-07;7.38581020e-07
-1.52000000e-01;3.69422346e-07;-3.70618588e-07;7.40682746e-07
-1.56000000e-01;3.70872721e-07;-3.72655003e-07;7.44036638e-07
-1.60000000e-01;3.72858635e-07;-3.75414251e-07;7.49139790e-07
-1.64000000e-01;3.75565726e-07;-3.79145683e-07;7.56929893e-07
-1.68000000e-01;3.79240782e-07;-3.84177142e-07;7.64419321e-07
-1.72000000e-01;3.84208378e-07;-3.90933395e-07;7.77463377e-07
-1.76000000e-01;3.90889034e-07;-3.99953229e-07;7.91263263e-07
-1.80000000e-01;3.99815935e-07;-4.11899171e-07;8.11785809e-07
-1.84000000e-01;4.11644146e-07;-4.27549494e-07;8.39748443e-07
-1.88000000e-01;4.27141957e-07;-4.47758357e-07;8.74482279e-07
-1.92000000e-01;4.47150124e-07;-4.73369509e-07;9.21342605e-07
-1.96000000e-01;4.72494415e-07;-5.05075977e-07;9.73599195e-07
-2.00000000e-01;5.03843771e-07;-5.43234003e-07;1.04641139e-06
-2.04000000e-01;5.41522328e-07;-5.87661461e-07;1.12829703e-06
-2.08000000e-01;5.85305438e-07;-6.37470812e-07;1.22126540e-06
-2.12000000e-01;6.34249752e-07;-6.90994258e-07;1.32628708e-06
-2.16000000e-01;6.86614913e-07;-7.45846127e-07;1.43405262e-06
-2.20000000e-01;7.39921694e-07;-7.99133646e-07;1.54080370e-06
-2.24000000e-01;7.91157800e-07;-8.47780447e-07;1.63764730e-06
-2.28000000e-01;8.37098078e-07;-8.88885000e-07;1.72674021e-06
-2.32000000e-01;8.74669731e-07;-9.20021777e-07;1.79216504e-06
-2.36000000e-01;9.01285378e-07;-9.39421439e-07;1.84005081e-06
-2.40000000e-01;9.15091947e-07;-9.46028019e-07;1.86080650e-06
-2.44000000e-01;9.15123274e-07;-9.39488222e-07;1.85434537e-06
-2.48000000e-01;9.01370930e-07;-9.20140536e-07;1.82112691e-06
-2.52000000e-01;8.74787973e-07;-8.89032221e-07;1.76515330e-06
-2.56000000e-01;8.37223043e-07;-8.47932027e-07;1.68228821e-06
-2.60000000e-01;7.91267471e-07;-7.99270927e-07;1.59080494e-06
-2.64000000e-01;7.40002534e-07;-7.45958475e-07;1.48488264e-06
-2.68000000e-01;6.86662184e-07;-6.91078802e-07;1.37740230e-06
-2.72000000e-01;6.34265207e-07;-6.37530443e-07;1.27400873e-06
-2.76000000e-01;5.85294194e-07;-5.87702154e-07;1.17494245e-06
-2.80000000e-01;5.41490161e-07;-5.43262381e-07;1.08502666e-06
-2.84000000e-01;5.03795418e-07;-5.05097724e-07;1.01258629e-06
-2.88000000e-01;4.72432902e-07;-4.73388743e-07;9.45944328e-07
-2.92000000e-01;4.47076819e-07;-4.47777698e-07;8.95460908e-07
-2.96000000e-01;4.27056956e-07;-4.27570480e-07;8.56293369e-07
-3.00000000e-01;4.11546698e-07;-4.11922697e-07;8.22700558e-07
-3.04000000e-01;3.99704755e-07;-3.99979888e-07;7.99133703e-07
-3.08000000e-01;3.90762474e-07;-3.90963680e-07;7.83087205e-07
-3.12000000e-01;3.84064495e-07;-3.84211547e-07;7.65911701e-07
-3.16000000e-01;3.79077346e-07;-3.79184748e-07;7.57335341e-07
-3.20000000e-01;3.75380199e-07;-3.75458583e-07;7.47801105e-07
-3.24000000e-01;3.72648136e-07;-3.72705293e-07;7.48823528e-07
-3.28000000e-01;3.70633981e-07;-3.70675616e-07;7.40566129e-07
-3.32000000e-01;3.69151654e-07;-3.69181946e-07;7.39252709e-07
-3.36000000e-01;3.68062116e-07;-3.68084122e-07;7.34060913e-07
-3.40000000e-01;3.67262032e-07;-3.67277989e-07;7.37678598e-07
-3.44000000e-01;3.66674903e-07;-3.66686450e-07;7.31311490e-07
-3.48000000e-01;3.66244265e-07;-3.66252596e-07;7.31872258e-07
-3.52000000e-01;3.65928520e-07;-3.65934512e-07;7.35548942e-07
-3.56000000e-01;3.65697078e-07;-3.65701369e-07;7.32522710e-07
-3.60000000e-01;3.65527461e-07;-3.65530517e-07;7.30513969e-07
-3.64000000e-01;3.65403171e-07;-3.65405333e-07;7.32851175e-07
-3.68000000e-01;3.65312103e-07;-3.65313620e-07;7.30898067e-07
-3.72000000e-01;3.65245382e-07;-3.65246433e-07;7.30561690e-07
-3.76000000e-01;3.65196500e-07;-3.65197218e-07;7.29474999e-07
-3.80000000e-01;3.65160688e-07;-3.65161168e-07;7.28842087e-07
-3.84000000e-01;3.65134452e-07;-3.65134762e-07;7.28924286e-07
-3.88000000e-01;3.65115231e-07;-3.65115422e-07;7.29003140e-07
-3.92000000e-01;3.65101149e-07;-3.65101257e-07;7.29190218e-07
-3.96000000e-01;3.65090831e-07;-3.65090882e-07;7.30469965e-07
-4.00000000e-01;3.65083271e-07;-3.65083284e-07;7.30346046e-07
-4.04000000e-01;3.65077732e-07;-3.65077719e-07;7.29965643e-07
-4.08000000e-01;3.65073672e-07;-3.65073643e-07;7.30214872e-07
-4.12000000e-01;3.65070697e-07;-3.65070659e-07;7.29711220e-07
-4.16000000e-01;3.65068516e-07;-3.65068473e-07;7.31352481e-07
-4.20000000e-01;3.65066917e-07;-3.65066873e-07;7.30776445e-07
-4.24000000e-01;3.65065745e-07;-3.65065701e-07;7.32612829e-07
-4.28000000e-01;3.65064885e-07;-3.65064842e-07;7.29717892e-07
-4.32000000e-01;3.65064255e-07;-3.65064214e-07;7.33753471e-07
-4.36000000e-01;3.65063792e-07;-3.65063754e-07;7.30628728e-07
-4.40000000e-01;3.65063452e-07;-3.65063417e-07;7.30612401e-07
-4.44000000e-01;3.65063203e-07;-3.65063171e-07;7.31642536e-07
-4.48000000e-01;3.65063019e-07;-3.65062990e-07;7.29384220e-07
-4.52000000e-01;3.65062884e-07;-3.65062858e-07;7.30885839e-07
-4.56000000e-01;3.65062785e-07;-3.65062762e-07;7.31235955e-07
-4.60000000e-01;3.65062712e-07;-3.65062691e-07;7.30664545e-07
-4.64000000e-01;3.65062658e-07;-3.65062639e-07;7.30787955e-07
-4.68000000e-01;3.65062618e-07;-3.65062601e-07;7.28042926e-07
-4.72000000e-01;3.65062589e-07;-3.65062574e-07;7.32944661e-07
-4.76000000e-01;3.65062567e-07;-3.65062554e-07;7.29897526e-07
-4.80000000e-01;3.65062551e-07;-3.65062539e-07;7.26207711e-07
-4.84000000e-01;3.65062539e-07;-3.65062528e-07;7.32934979e-07
-4.88000000e-01;3.65062530e-07;-3.65062520e-07;7.31109814e-07
-4.92000000e-01;3.65062523e-07;-3.65062515e-07;7.30767496e-07
-4.96000000e-01;3.65062518e-07;-3.65062511e-07;7.29928392e-07
