E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.14311870e-06;-3.02090331e-06;6.16127846e-06
-4.00000000e-03;3.13130544e-06;-3.02339580e-06;6.15267510e-06
-8.00000000e-03;3.12087401e-06;-3.02559653e-06;6.14250106e-06
-1.20000000e-02;3.11166315e-06;-3.02753966e-06;6.14085790e-06
-1.60000000e-02;3.10353020e-06;-3.02925538e-06;6.13130231e-06
-2.00000000e-02;3.09634914e-06;-3.03077037e-06;6.13058573e-06
-2.40000000e-02;3.09000841e-06;-3.03210818e-06;6.12569458e-06
-2.80000000e-02;3.08441036e-06;-3.03328964e-06;6.11579326e-06
-3.20000000e-02;3.07946787e-06;-3.03433316e-06;6.11942636e-06
-3.60000000e-02;3.07510435e-06;-3.03525504e-06;6.10636026e-06
-4.00000000e-02;3.07125220e-06;-3.03606973e-06;6.10167691e-06
-4.40000000e-02;3.06785178e-06;-3.03679006e-06;6.10107596e-06
-4.80000000e-02;3.06485051e-06;-3.03742747e-06;6.10016958e-06
-5.20000000e-02;3.06220203e-06;-3.03799217e-06;6.10256421e-06
-5.60000000e-02;3.05986558e-06;-3.03849340e-06;6.10567500e-06
-6.00000000e-02;3.05780532e-06;-3.03893955e-06;6.09469318e-06
-6.40000000e-02;3.05598990e-06;-3.03933840e-06;6.09739914e-06
-6.80000000e-02;3.05439195e-06;-3.03969730e-06;6.09632759e-06
-7.20000000e-02;3.05298782e-06;-3.04002339e-06;6.09578693e-06
-7.60000000e-02;3.05175726e-06;-3.04032389e-06;6.09361410e-06
-8.00000000e-02;3.05068329e-06;-3.04060638e-06;6.09476124e-06
-8.40000000e-02;3.04975214e-06;-3.04087926e-06;6.09022886e-06
-8.80000000e-02;3.04895331e-06;-3.04115222e-06;6.08977153e-06
-9.20000000e-02;3.04827983e-06;-3.04143696e-06;6.08845140e-06
-9.60000000e-02;3.04772862e-06;-3.04174807e-06;6.09382217e-06
-1.00000000e-01;3.04730123e-06;-3.04210428e-06;6.08483229e-06
-1.04000000e-01;3.04700479e-06;-3.04253007e-06;6.08784936e-06
-1.08000000e-01;3.04685351e-06;-3.04305791e-06;6.08481946e-06
-1.12000000e-01;3.04687071e-06;-3.04373130e-06;6.08755220e-06
-1.16000000e-01;3.04709168e-06;-3.04460884e-06;6.09175473e-06
-1.20000000e-01;3.04756761e-06;-3.04576970e-06;6.09659286e-06
-1.24000000e-01;3.04837096e-06;-3.04732102e-06;6.09239902e-06
-1.28000000e-01;3.04960261e-06;-3.04940731e-06;6.10434401e-06
-1.32000000e-01;3.05140118e-06;-3.05222219e-06;6.10114608e-06
-1.36000000e-01;3.05395453e-06;-3.05602178e-06;6.11312226e-06
-1.40000000e-01;3.05751299e-06;-3.06113876e-06;6.12575276e-06
-1.44000000e-01;3.06240308e-06;-3.06799462e-06;6.12956542e-06
-1.48000000e-01;3.06903955e-06;-3.07711089e-06;6.15159512e-06
-1.52000000e-01;3.07793602e-06;-3.08911200e-06;6.16675032e-06
-1.56000000e-01;3.08970746e-06;-3.10472654e-06;6.19254514e-06
-1.60000000e-01;3.10507054e-06;-3.12478297e-06;6.22897286e-06
-1.64000000e-01;3.12483821e-06;-3.15020316e-06;6.27592436e-06
