E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.31874999e-06;-3.31875043e-06;6.63766541e-06
-4.00000000e-03;3.31875043e-06;-3.31875059e-06;6.63657218e-06
-8.00000000e-03;3.31875059e-06;-3.31875081e-06;6.63760242e-06
-1.20000000e-02;3.31875080e-06;-3.31875110e-06;6.63887436e-06
-1.60000000e-02;3.31875109e-06;-3.31875150e-06;6.63398901e-06
-2.00000000e-02;3.31875149e-06;-3.31875205e-06;6.64087241e-06
-2.40000000e-02;3.31875204e-06;-3.31875280e-06;6.63658915e-06
-2.80000000e-02;3.31875278e-06;-3.31875382e-06;6.63631376e-06
-3.20000000e-02;3.31875379e-06;-3.31875522e-06;6.63541508e-06
-3.60000000e-02;3.31875518e-06;-3.31875713e-06;6.63937589e-06
-4.00000000e-02;3.31875707e-06;-3.31875973e-06;6.63886677e-06
-4.40000000e-02;3.31875966e-06;-3.31876329e-06;6.64001183e-06
-4.80000000e-02;3.31876319e-06;-3.31876814e-06;6.63931750e-06
-5.20000000e-02;3.31876800e-06;-3.31877477e-06;6.63806878e-06
-5.60000000e-02;3.31877458e-06;-3.31878382e-06;6.63821543e-06
-6.00000000e-02;3.31878356e-06;-3.31879617e-06;6.63945022e-06
-6.40000000e-02;3.31879582e-06;-3.31881304e-06;6.63585363e-06
-6.80000000e-02;3.31881256e-06;-3.31883607e-06;6.63755683e-06
-7.20000000e-02;3.31883541e-06;-3.31886751e-06;6.63846666e-06
-7.60000000e-02;3.31886661e-06;-3.31891043e-06;6.63687197e-06
-8.00000000e-02;3.31890921e-06;-3.31896904e-06;6.63932159e-06
-8.40000000e-02;3.31896738e-06;-3.31904906e-06;6.63731211e-06
-8.80000000e-02;3.31904679e-06;-3.31915831e-06;6.63955069e-06
-9.20000000e-02;3.31915520e-06;-3.31930746e-06;6.63874391e-06
-9.60000000e-02;3.31930322e-06;-3.31951110e-06;6.63973944e-06
-1.00000000e-01;3.31950531e-06;-3.31978911e-06;6.63625911e-06
-1.04000000e-01;3.31978120e-06;-3.32016864e-06;6.63822925e-06
-1.08000000e-01;3.32015785e-06;-3.32068678e-06;6.64353377e-06
-1.12000000e-01;3.32067204e-06;-3.32139408e-06;6.64242229e-06
-1.16000000e-01;3.32137396e-06;-3.32235951e-06;6.64357083e-06
-1.20000000e-01;3.32233204e-06;-3.32367703e-06;6.64793648e-06
-1.24000000e-01;3.32363953e-06;-3.32547421e-06;6.65061552e-06
-1.28000000e-01;3.32542301e-06;-3.32792332e-06;6.65325281e-06
-1.32000000e-01;3.32785341e-06;-3.33125456e-06;6.65782181e-06
-1.36000000e-01;3.33115912e-06;-3.33577086e-06;6.67085185e-06
-1.40000000e-01;3.33564055e-06;-3.34186250e-06;6.67888449e-06
-1.44000000e-01;3.34168459e-06;-3.35001977e-06;6.68856025e-06
-1.48000000e-01;3.34977688e-06;-3.36084169e-06;6.71229750e-06
-1.52000000e-01;3.36051009e-06;-3.37503985e-06;6.73708690e-06
-1.56000000e-01;3.37458714e-06;-3.39343770e-06;6.76965268e-06
-1.60000000e-01;3.39281957e-06;-3.41696672e-06;6.80897850e-06
-1.64000000e-01;3.41612227e-06;-3.44666155e-06;6.86572648e-06
-1.68000000e-01;3.44550571e-06;-3.48365537e-06;6.92766508e-06
-1.72000000e-01;3.48206487e-06;-3.52917502e-06;7.01366217e-06
-1.76000000e-01;3.52695984e-06;-3.58453203e-06;7.11207704e-06
-1.80000000e-01;3.58137791e-06;-3.65110339e-06;7.23587597e-06
-1.84000000e-01;3.64646601e-06;-3.73029554e-06;7.37598432e-06
-1.88000000e-01;3.72322990e-06;-3.82348911e-06;7.54811186e-06
-1.92000000e-01;3.81241280e-06;-3.93196644e-06;7.74606890e-06
-1.96000000e-01;3.91437916e-06;-4.05682122e-06;7.97055286e-06
