E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;4.42499999e-06;-4.42500058e-06;8.84933413e-06
-4.00000000e-03;4.42500057e-06;-4.42500079e-06;8.85009881e-06
-8.00000000e-03;4.42500078e-06;-4.42500107e-06;8.84810221e-06
-1.20000000e-02;4.42500107e-06;-4.42500147e-06;8.84806246e-06
-1.60000000e-02;4.42500146e-06;-4.42500200e-06;8.84859294e-06
-2.00000000e-02;4.42500199e-06;-4.42500273e-06;8.84920413e-06
-2.40000000e-02;4.42500271e-06;-4.42500373e-06;8.84927235e-06
-2.80000000e-02;4.42500371e-06;-4.42500510e-06;8.84955198e-06
-3.20000000e-02;4.42500506e-06;-4.42500696e-06;8.84982117e-06
-3.60000000e-02;4.42500691e-06;-4.42500950e-06;8.84914144e-06
-4.00000000e-02;4.42500943e-06;-4.42501298e-06;8.85002699e-06
-4.40000000e-02;4.42501288e-06;-4.42501772e-06;8.85062351e-06
-4.80000000e-02;4.42501758e-06;-4.42502419e-06;8.85031396e-06
-5.20000000e-02;4.42502400e-06;-4.42503302e-06;8.85093817e-06
-5.60000000e-02;4.42503277e-06;-4.42504509e-06;8.85190832e-06
-6.00000000e-02;4.42504475e-06;-4.42506156e-06;8.84947677e-06
-6.40000000e-02;4.42506109e-06;-4.42508405e-06;8.85174762e-06
-6.80000000e-02;4.42508341e-06;-4.42511475e-06;8.84913835e-06
-7.20000000e-02;4.42511388e-06;-4.42515668e-06;8.85020834e-06
-7.60000000e-02;4.42515548e-06;-4.42521391e-06;8.85137845e-06
-8.00000000e-02;4.42521229e-06;-4.42529206e-06;8.85186984e-06
-8.40000000e-02;4.42528984e-06;-4.42539875e-06;8.85137793e-06
-8.80000000e-02;4.42539572e-06;-4.42554441e-06;8.85165065e-06
-9.20000000e-02;4.42554027e-06;-4.42574328e-06;8.85260997e-06
-9.60000000e-02;4.42573763e-06;-4.42601477e-06;8.85184876e-06
-1.00000000e-01;4.42600705e-06;-4.42638535e-06;8.85308738e-06
-1.04000000e-01;4.42637481e-06;-4.42689100e-06;8.85257473e-06
-1.08000000e-01;4.42687661e-06;-4.42758031e-06;8.85290609e-06
-1.12000000e-01;4.42756066e-06;-4.42851831e-06;8.85393217e-06
-1.16000000e-01;4.42849149e-06;-4.42979069e-06;8.85979997e-06
-1.20000000e-01;4.42975407e-06;-4.43150804e-06;8.86192275e-06
-1.24000000e-01;4.43145804e-06;-4.43380964e-06;8.86473603e-06
-1.28000000e-01;4.43374137e-06;-4.43686632e-06;8.86995942e-06
-1.32000000e-01;4.43677311e-06;-4.44088212e-06;8.87707367e-06
-1.36000000e-01;4.44075485e-06;-4.44609500e-06;8.88563234e-06
-1.40000000e-01;4.44592121e-06;-4.45277709e-06;8.89779889e-06
-1.44000000e-01;4.45253962e-06;-4.46123508e-06;8.91331214e-06
-1.48000000e-01;4.46090991e-06;-4.47181142e-06;8.93374655e-06
-1.52000000e-01;4.47136359e-06;-4.48488623e-06;8.95654631e-06
-1.56000000e-01;4.48426144e-06;-4.50087930e-06;8.98355609e-06
-1.60000000e-01;4.49998685e-06;-4.52025095e-06;9.02137083e-06
-1.64000000e-01;4.51893202e-06;-4.54350102e-06;9.06328237e-06
-1.68000000e-01;4.54147668e-06;-4.57116721e-06;9.11278851e-06
-1.72000000e-01;4.56796418e-06;-4.60382630e-06;9.17182634e-06
-1.76000000e-01;4.59868378e-06;-4.64210179e-06;9.24125610e-06
-1.80000000e-01;4.63386617e-06;-4.68667876e-06;9.32068118e-06
-1.84000000e-01;4.67369110e-06;-4.73832049e-06;9.41124848e-06
-1.88000000e-01;4.71829594e-06;-4.79787731e-06;9.51801220e-06
-1.92000000e-01;4.76777118e-06;-4.86627621e-06;9.63493384e-06
-1.96000000e-01;4.82213327e-06;-4.94448115e-06;9.76699857e-06
-2.00000000e-01;4.88127312e-06;-5.03341458e-06;9.91386596e-06
-2.04000000e-01;4.94488497e-06;-5.13383072e-06;1.00776031e-05
-2.08000000e-01;5.01238304e-06;-5.24612972e-06;1.02594346e-05
-2.12000000e-01;5.08281536e-06;-5.37010348e-06;1.04532218e-05
-2.16000000e-01;5.15478676e-06;-5.50461045e-06;1.06599129e-05
-2.20000000e-01;5.22640666e-06;-5.64719335e-06;1.08725632e-05
-2.24000000e-01;5.29528190e-06;-5.79368380e-06;1.10890070e-05
-2.28000000e-01;5.35857708e-06;-5.93788150e-06;1.12952407e-05
-2.32000000e-01;5.41316268e-06;-6.07144904e-06;1.14841865e-05
-2.36000000e-01;5.45586031e-06;-6.18420696e-06;1.16400120e-05
-2.40000000e-01;5.48377374e-06;-6.26501392e-06;1.17501591e-05
-2.44000000e-01;5.49466473e-06;-6.30332791e-06;1.17972551e-05
-2.48000000e-01;5.48730341e-06;-6.29132878e-06;1.17775079e-05
-2.52000000e-01;5.46170715e-06;-6.22615826e-06;1.16884198e-05
-2.56000000e-01;5.41919561e-06;-6.11152015e-06;1.15314492e-05
-2.60000000e-01;5.36223590e-06;-5.95780378e-06;1.13185363e-05
-2.64000000e-01;5.29411673e-06;-5.78026814e-06;1.10749721e-05
-2.68000000e-01;5.21853821e-06;-5.59564619e-06;1.08152898e-05
-2.72000000e-01;5.13920835e-06;-5.41840201e-06;1.05572839e-05
-2.76000000e-01;5.05950313e-06;-5.25815871e-06;1.03178416e-05
-2.80000000e-01;4.98221247e-06;-5.11916991e-06;1.01022133e-05
-2.84000000e-01;4.90938825e-06;-5.00154021e-06;9.91161439e-06
-2.88000000e-01;4.84231478e-06;-4.90310653e-06;9.74532309e-06
-2.92000000e-01;4.78160209e-06;-4.82098158e-06;9.60230477e-06
-2.96000000e-01;4.72735959e-06;-4.75239703e-06;9.48001300e-06
-3.00000000e-01;4.67938399e-06;-4.69499960e-06;9.37491571e-06
-3.04000000e-01;4.63731075e-06;-4.64687817e-06;9.28393554e-06
-3.08000000e-01;4.60071136e-06;-4.60650224e-06;9.20644849e-06
-3.12000000e-01;4.56914268e-06;-4.57264577e-06;9.14237569e-06
-3.16000000e-01;4.54216401e-06;-4.54431842e-06;9.08725158e-06
-3.20000000e-01;4.51933801e-06;-4.52070882e-06;9.04099132e-06
-3.24000000e-01;4.50022889e-06;-4.50114002e-06;9.00094898e-06
-3.28000000e-01;4.48440509e-06;-4.48503584e-06;8.97096970e-06
-3.32000000e-01;4.47144710e-06;-4.47189658e-06;8.94565353e-06
-3.36000000e-01;4.46095684e-06;-4.46128240e-06;8.92146283e-06
-3.40000000e-01;4.45256488e-06;-4.45280243e-06;8.90564171e-06
-3.44000000e-01;4.44593416e-06;-4.44610796e-06;8.89260828e-06
-3.48000000e-01;4.44076112e-06;-4.44088839e-06;8.87964703e-06
-3.52000000e-01;4.43677596e-06;-4.43686917e-06;8.87322320e-06
-3.56000000e-01;4.43374258e-06;-4.43381085e-06;8.86631341e-06
-3.60000000e-01;4.43145851e-06;-4.43150851e-06;8.86240348e-06
-3.64000000e-01;4.42975424e-06;-4.42979086e-06;8.85816635e-06
-3.68000000e-01;4.42849154e-06;-4.42851837e-06;8.85641241e-06
-3.72000000e-01;4.42756067e-06;-4.42758032e-06;8.85490307e-06
-3.76000000e-01;4.42687661e-06;-4.42689100e-06;8.85334416e-06
-3.80000000e-01;4.42637482e-06;-4.42638536e-06;8.85381922e-06
