E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;4.61023410e-06;-4.60026500e-06;9.21061425e-06
-4.00000000e-03;4.60927036e-06;-4.60046846e-06;9.20885162e-06
-8.00000000e-03;4.60841919e-06;-4.60064819e-06;9.21004855e-06
-1.20000000e-02;4.60766780e-06;-4.60080701e-06;9.20745341e-06
-1.60000000e-02;4.60700454e-06;-4.60094742e-06;9.20670273e-06
-2.00000000e-02;4.60641914e-06;-4.60107163e-06;9.20805558e-06
-2.40000000e-02;4.60590255e-06;-4.60118165e-06;9.20853516e-06
-2.80000000e-02;4.60544680e-06;-4.60127925e-06;9.20812945e-06
-3.20000000e-02;4.60504489e-06;-4.60136607e-06;9.20790213e-06
-3.60000000e-02;4.60469070e-06;-4.60144360e-06;9.20657755e-06
-4.00000000e-02;4.60437885e-06;-4.60151326e-06;9.20550825e-06
-4.40000000e-02;4.60410472e-06;-4.60157639e-06;9.20631684e-06
-4.80000000e-02;4.60386432e-06;-4.60163438e-06;9.20613609e-06
-5.20000000e-02;4.60365430e-06;-4.60168863e-06;9.20541565e-06
-5.60000000e-02;4.60347191e-06;-4.60174071e-06;9.20444414e-06
-6.00000000e-02;4.60331503e-06;-4.60179239e-06;9.20491209e-06
-6.40000000e-02;4.60318218e-06;-4.60184581e-06;9.20532005e-06
-6.80000000e-02;4.60307262e-06;-4.60190361e-06;9.20370525e-06
-7.20000000e-02;4.60298644e-06;-4.60196915e-06;9.20455549e-06
-7.60000000e-02;4.60292475e-06;-4.60204683e-06;9.20363291e-06
-8.00000000e-02;4.60288996e-06;-4.60214248e-06;9.20698568e-06
-8.40000000e-02;4.60288610e-06;-4.60226387e-06;9.20593178e-06
-8.80000000e-02;4.60291936e-06;-4.60242148e-06;9.20518612e-06
-9.20000000e-02;4.60299877e-06;-4.60262950e-06;9.20667633e-06
-9.60000000e-02;4.60313722e-06;-4.60290714e-06;9.20623751e-06
-1.00000000e-01;4.60335273e-06;-4.60328054e-06;9.20603088e-06
-1.04000000e-01;4.60367030e-06;-4.60378510e-06;9.20748705e-06
-1.08000000e-01;4.60412423e-06;-4.60446860e-06;9.20844833e-06
-1.12000000e-01;4.60476120e-06;-4.60539488e-06;9.21416193e-06
-1.16000000e-01;4.60564393e-06;-4.60664803e-06;9.21120755e-06
-1.20000000e-01;4.60685523e-06;-4.60833652e-06;9.21212844e-06
-1.24000000e-01;4.60850214e-06;-4.61059693e-06;9.21994225e-06
-1.28000000e-01;4.61071951e-06;-4.61359675e-06;9.22285732e-06
-1.32000000e-01;4.61367270e-06;-4.61753601e-06;9.22966987e-06
-1.36000000e-01;4.61755900e-06;-4.62264797e-06;9.24169909e-06
-1.40000000e-01;4.62260807e-06;-4.62919936e-06;9.25082544e-06
-1.44000000e-01;4.62908177e-06;-4.63749078e-06;9.26511719e-06
-1.48000000e-01;4.63727378e-06;-4.64785789e-06;9.28515185e-06
-1.52000000e-01;4.64750877e-06;-4.66067323e-06;9.30679007e-06
-1.56000000e-01;4.66014018e-06;-4.67634823e-06;9.33730434e-06
-1.60000000e-01;4.67554359e-06;-4.69533403e-06;9.37000466e-06
-1.64000000e-01;4.69410324e-06;-4.71812049e-06;9.41232717e-06
-1.68000000e-01;4.71619117e-06;-4.74523459e-06;9.46308265e-06
-1.72000000e-01;4.74214377e-06;-4.77724158e-06;9.52160754e-06
-1.76000000e-01;4.77224442e-06;-4.81475252e-06;9.58450175e-06
-1.80000000e-01;4.80671915e-06;-4.85843880e-06;9.66460730e-06
-1.84000000e-01;4.84574403e-06;-4.90904844e-06;9.75434558e-06
-1.88000000e-01;4.88945364e-06;-4.96741478e-06;9.85780664e-06
