E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;2.11476164e-06;-1.96521669e-06;4.07966541e-06
-4.00000000e-03;2.10029723e-06;-1.96826558e-06;4.06670622e-06
-8.00000000e-03;2.08752667e-06;-1.97095744e-06;4.05859147e-06
-1.20000000e-02;2.07625171e-06;-1.97333410e-06;4.04935876e-06
-1.60000000e-02;2.06629723e-06;-1.97543249e-06;4.04305229e-06
-2.00000000e-02;2.05750859e-06;-1.97728523e-06;4.03173598e-06
-2.40000000e-02;2.04974929e-06;-1.97892111e-06;4.02999230e-06
-2.80000000e-02;2.04289880e-06;-1.98036557e-06;4.01610050e-06
-3.20000000e-02;2.03685075e-06;-1.98164109e-06;4.01412653e-06
-3.60000000e-02;2.03151121e-06;-1.98276753e-06;4.00991694e-06
-4.00000000e-02;2.02679730e-06;-1.98376247e-06;4.00527494e-06
-4.40000000e-02;2.02263584e-06;-1.98464146e-06;4.00865506e-06
-4.80000000e-02;2.01896231e-06;-1.98541828e-06;4.00000707e-06
-5.20000000e-02;2.01571974e-06;-1.98610518e-06;4.00342931e-06
-5.60000000e-02;2.01285797e-06;-1.98671307e-06;4.00066312e-06
-6.00000000e-02;2.01033277e-06;-1.98725174e-06;4.00047062e-06
-6.40000000e-02;2.00810525e-06;-1.98773000e-06;3.99899134e-06
-6.80000000e-02;2.00614126e-06;-1.98815592e-06;3.98895291e-06
-7.20000000e-02;2.00441090e-06;-1.98853695e-06;3.99728007e-06
-7.60000000e-02;2.00288816e-06;-1.98888019e-06;3.99299491e-06
-8.00000000e-02;2.00155051e-06;-1.98919255e-06;3.99794213e-06
-8.40000000e-02;2.00037877e-06;-1.98948105e-06;3.98727367e-06
-8.80000000e-02;1.99935688e-06;-1.98975314e-06;3.98581989e-06
-9.20000000e-02;1.99847190e-06;-1.99001708e-06;3.98682472e-06
-9.60000000e-02;1.99771410e-06;-1.99028248e-06;3.99015394e-06
-1.00000000e-01;1.99707717e-06;-1.99056100e-06;3.99252474e-06
-1.04000000e-01;1.99655870e-06;-1.99086724e-06;3.98277719e-06
-1.08000000e-01;1.99616083e-06;-1.99121999e-06;3.98524763e-06
