METRIQUES SWV
========================================
I_peak_A: 1.434296e-06
I_peak_nA: 1.434296e+03
I_peak_raw_uA: 2.540662e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 1.106361e+00
sigma_baseline_nA: 9.219398e-01
SNR: 1.555737e+03
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.993839e-01
baseline_ratio_pct: 4.354616e+01
