E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;5.53124998e-07;-5.53125073e-07;1.10574716e-06
-4.00000000e-03;5.53125072e-07;-5.53125099e-07;1.10746806e-06
-8.00000000e-03;5.53125098e-07;-5.53125135e-07;1.10597911e-06
-1.20000000e-02;5.53125134e-07;-5.53125185e-07;1.10698050e-06
-1.60000000e-02;5.53125184e-07;-5.53125253e-07;1.10508113e-06
-2.00000000e-02;5.53125251e-07;-5.53125345e-07;1.10482113e-06
-2.40000000e-02;5.53125342e-07;-5.53125471e-07;1.10622754e-06
-2.80000000e-02;5.53125467e-07;-5.53125643e-07;1.10580332e-06
-3.20000000e-02;5.53125638e-07;-5.53125878e-07;1.10633959e-06
-3.60000000e-02;5.53125871e-07;-5.53126198e-07;1.10677736e-06
-4.00000000e-02;5.53126189e-07;-5.53126636e-07;1.10656900e-06
-4.40000000e-02;5.53126624e-07;-5.53127234e-07;1.10589588e-06
-4.80000000e-02;5.53127217e-07;-5.53128050e-07;1.10532652e-06
-5.20000000e-02;5.53128026e-07;-5.53129164e-07;1.10520436e-06
-5.60000000e-02;5.53129132e-07;-5.53130685e-07;1.10649575e-06
-6.00000000e-02;5.53130642e-07;-5.53132762e-07;1.10798172e-06
-6.40000000e-02;5.53132703e-07;-5.53135597e-07;1.10626240e-06
-6.80000000e-02;5.53135516e-07;-5.53139468e-07;1.10508270e-06
-7.20000000e-02;5.53139358e-07;-5.53144754e-07;1.10610967e-06
-7.60000000e-02;5.53144604e-07;-5.53151970e-07;1.10709051e-06
-8.00000000e-02;5.53151765e-07;-5.53161823e-07;1.10650658e-06
-8.40000000e-02;5.53161543e-07;-5.53175275e-07;1.10508488e-06
-8.80000000e-02;5.53174892e-07;-5.53193640e-07;1.10637984e-06
-9.20000000e-02;5.53193118e-07;-5.53218714e-07;1.10695702e-06
-9.60000000e-02;5.53218001e-07;-5.53252946e-07;1.10730909e-06
-1.00000000e-01;5.53251973e-07;-5.53299681e-07;1.10455122e-06
-1.04000000e-01;5.53298352e-07;-5.53363484e-07;1.10624908e-06
-1.08000000e-01;5.53361670e-07;-5.53450586e-07;1.10731831e-06
