E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;6.63749998e-07;-6.63750086e-07;1.32697911e-06
-4.00000000e-03;6.63750086e-07;-6.63750118e-07;1.32982023e-06
-8.00000000e-03;6.63750117e-07;-6.63750161e-07;1.32664847e-06
-1.20000000e-02;6.63750160e-07;-6.63750220e-07;1.32553037e-06
-1.60000000e-02;6.63750218e-07;-6.63750300e-07;1.32495617e-06
-2.00000000e-02;6.63750298e-07;-6.63750410e-07;1.32566229e-06
-2.40000000e-02;6.63750407e-07;-6.63750560e-07;1.32652939e-06
-2.80000000e-02;6.63750556e-07;-6.63750765e-07;1.32480151e-06
-3.20000000e-02;6.63750759e-07;-6.63751044e-07;1.32951812e-06
-3.60000000e-02;6.63751036e-07;-6.63751426e-07;1.32484157e-06
-4.00000000e-02;6.63751415e-07;-6.63751946e-07;1.32966937e-06
-4.40000000e-02;6.63751932e-07;-6.63752657e-07;1.32658379e-06
-4.80000000e-02;6.63752637e-07;-6.63753628e-07;1.32643170e-06
-5.20000000e-02;6.63753601e-07;-6.63754954e-07;1.32404926e-06
-5.60000000e-02;6.63754916e-07;-6.63756763e-07;1.32812190e-06
-6.00000000e-02;6.63756712e-07;-6.63759234e-07;1.32900888e-06
-6.40000000e-02;6.63759164e-07;-6.63762607e-07;1.32766190e-06
-6.80000000e-02;6.63762512e-07;-6.63767213e-07;1.32728040e-06
-7.20000000e-02;6.63767082e-07;-6.63773501e-07;1.32706733e-06
-7.60000000e-02;6.63773323e-07;-6.63782087e-07;1.32760738e-06
-8.00000000e-02;6.63781843e-07;-6.63793809e-07;1.32660915e-06
-8.40000000e-02;6.63793475e-07;-6.63809812e-07;1.32871087e-06
-8.80000000e-02;6.63809357e-07;-6.63831662e-07;1.33021942e-06
-9.20000000e-02;6.63831041e-07;-6.63861493e-07;1.32958105e-06
-9.60000000e-02;6.63860644e-07;-6.63902219e-07;1.32346995e-06
-1.00000000e-01;6.63901061e-07;-6.63957821e-07;1.32637359e-06
-1.04000000e-01;6.63956240e-07;-6.64033729e-07;1.32665349e-06
-1.08000000e-01;6.64031570e-07;-6.64137356e-07;1.32921766e-06
-1.12000000e-01;6.64134409e-07;-6.64278818e-07;1.32480405e-06
-1.16000000e-01;6.64274794e-07;-6.64471918e-07;1.32699119e-06
-1.20000000e-01;6.64466424e-07;-6.64735485e-07;1.32949728e-06
-1.24000000e-01;6.64727984e-07;-6.65095197e-07;1.32630696e-06
-1.28000000e-01;6.65084956e-07;-6.65586053e-07;1.33336375e-06
-1.32000000e-01;6.65572072e-07;-6.66255736e-07;1.33388881e-06
-1.36000000e-01;6.66236647e-07;-6.67169147e-07;1.33149604e-06
-1.40000000e-01;6.67143085e-07;-6.68414534e-07;1.33490076e-06
-1.44000000e-01;6.68378952e-07;-6.70111701e-07;1.33776276e-06
-1.48000000e-01;6.70063123e-07;-6.72422957e-07;1.34131350e-06
-1.52000000e-01;6.72356638e-07;-6.75567557e-07;1.34529394e-06
-1.56000000e-01;6.75477018e-07;-6.79840468e-07;1.35895419e-06
-1.60000000e-01;6.79716870e-07;-6.85636128e-07;1.36612851e-06
-1.64000000e-01;6.85467406e-07;-6.93477207e-07;1.37631087e-06
-1.68000000e-01;6.93246904e-07;-7.04046696e-07;1.39483225e-06
-1.72000000e-01;7.03732363e-07;-7.18218493e-07;1.42503647e-06
-1.76000000e-01;7.17789522e-07;-7.37077155e-07;1.45280021e-06
-1.80000000e-01;7.36491834e-07;-7.61912784e-07;1.49578304e-06
-1.84000000e-01;7.61114307e-07;-7.94174659e-07;1.55235238e-06
-1.88000000e-01;7.93085738e-07;-8.35369620e-07;1.63208936e-06
-1.92000000e-01;8.33885225e-07;-8.86899473e-07;1.71784151e-06
-1.96000000e-01;8.84877110e-07;-9.49844393e-07;1.83478809e-06
-2.00000000e-01;9.47091056e-07;-1.02471310e-06;1.97289477e-06
-2.04000000e-01;1.02096755e-06;-1.11119196e-06;2.12948559e-06
-2.08000000e-01;1.10609950e-06;-1.20793110e-06;2.31375502e-06
-2.12000000e-01;1.20100505e-06;-1.31240473e-06;2.51103745e-06
-2.16000000e-01;1.30296471e-06;-1.42087456e-06;2.72172303e-06
-2.20000000e-01;1.40795309e-06;-1.52847412e-06;2.93588824e-06
-2.24000000e-01;1.51070090e-06;-1.62942619e-06;3.14452304e-06
-2.28000000e-01;1.60494081e-06;-1.71741532e-06;3.32230369e-06
-2.32000000e-01;1.68390374e-06;-1.78614987e-06;3.47079610e-06
-2.36000000e-01;1.74109996e-06;-1.83012323e-06;3.57059056e-06
-2.40000000e-01;1.77131317e-06;-1.84548322e-06;3.61537689e-06
-2.44000000e-01;1.77158081e-06;-1.83077737e-06;3.60631806e-06
