E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.25804554e-06;-1.20819728e-06;2.46822602e-06
-4.00000000e-03;1.25322412e-06;-1.20921359e-06;2.46236161e-06
-8.00000000e-03;1.24896728e-06;-1.21011090e-06;2.45985760e-06
-1.20000000e-02;1.24520899e-06;-1.21090315e-06;2.45528878e-06
-1.60000000e-02;1.24189086e-06;-1.21160266e-06;2.45245682e-06
-2.00000000e-02;1.23896135e-06;-1.21222029e-06;2.44933113e-06
-2.40000000e-02;1.23637498e-06;-1.21276566e-06;2.44916811e-06
-2.80000000e-02;1.23409156e-06;-1.21324726e-06;2.44695681e-06
-3.20000000e-02;1.23207565e-06;-1.21367258e-06;2.44398789e-06
-3.60000000e-02;1.23029595e-06;-1.21404826e-06;2.44536957e-06
-4.00000000e-02;1.22872484e-06;-1.21438018e-06;2.44034133e-06
-4.40000000e-02;1.22733796e-06;-1.21467355e-06;2.43972395e-06
-4.80000000e-02;1.22611382e-06;-1.21493300e-06;2.43920559e-06
-5.20000000e-02;1.22503347e-06;-1.21516266e-06;2.44084252e-06
-5.60000000e-02;1.22408024e-06;-1.21536624e-06;2.43973672e-06
-6.00000000e-02;1.22323945e-06;-1.21554709e-06;2.44015997e-06
-6.40000000e-02;1.22249823e-06;-1.21570829e-06;2.43730415e-06
-6.80000000e-02;1.22184532e-06;-1.21585268e-06;2.43564660e-06
-7.20000000e-02;1.22127094e-06;-1.21598299e-06;2.44015969e-06
-7.60000000e-02;1.22076663e-06;-1.21610191e-06;2.43504426e-06
-8.00000000e-02;1.22032522e-06;-1.21621218e-06;2.43690333e-06
-8.40000000e-02;1.21994075e-06;-1.21631675e-06;2.43845058e-06
-8.80000000e-02;1.21960846e-06;-1.21641892e-06;2.43865626e-06
-9.20000000e-02;1.21932485e-06;-1.21652256e-06;2.43444863e-06
-9.60000000e-02;1.21908779e-06;-1.21663241e-06;2.43261578e-06
-1.00000000e-01;1.21889670e-06;-1.21675444e-06;2.43546262e-06
-1.04000000e-01;1.21875284e-06;-1.21689637e-06;2.43646305e-06
-1.08000000e-01;1.21865977e-06;-1.21706836e-06;2.43432358e-06
-1.12000000e-01;1.21862391e-06;-1.21728392e-06;2.43264147e-06
-1.16000000e-01;1.21865549e-06;-1.21756119e-06;2.43524828e-06
-1.20000000e-01;1.21876966e-06;-1.21792467e-06;2.43275158e-06
-1.24000000e-01;1.21898824e-06;-1.21840753e-06;2.43855132e-06
-1.28000000e-01;1.21934192e-06;-1.21905475e-06;2.44209759e-06
-1.32000000e-01;1.21987342e-06;-1.21992748e-06;2.43874959e-06
-1.36000000e-01;1.22064167e-06;-1.22110874e-06;2.44279372e-06
-1.40000000e-01;1.22172755e-06;-1.22271126e-06;2.44297467e-06
-1.44000000e-01;1.22324157e-06;-1.22488783e-06;2.44628067e-06
-1.48000000e-01;1.22533415e-06;-1.22784472e-06;2.45276047e-06
-1.52000000e-01;1.22820890e-06;-1.23185863e-06;2.45939615e-06
-1.56000000e-01;1.23213938e-06;-1.23729648e-06;2.47089526e-06
-1.60000000e-01;1.23748868e-06;-1.24463642e-06;2.48154465e-06
-1.64000000e-01;1.24473012e-06;-1.25448656e-06;2.50181605e-06
-1.68000000e-01;1.25446558e-06;-1.26759674e-06;2.52233069e-06
-1.72000000e-01;1.26743669e-06;-1.28485809e-06;2.55063145e-06
-1.76000000e-01;1.28452368e-06;-1.30728640e-06;2.59348627e-06
-1.80000000e-01;1.30672774e-06;-1.33598753e-06;2.64301139e-06
-1.84000000e-01;1.33513502e-06;-1.37210521e-06;2.70533925e-06
-1.88000000e-01;1.37086237e-06;-1.41675323e-06;2.78586720e-06
-1.92000000e-01;1.41498580e-06;-1.47093340e-06;2.88264752e-06
-1.96000000e-01;1.46845104e-06;-1.53543849e-06;3.00685023e-06
-2.00000000e-01;1.53196041e-06;-1.61073450e-06;3.14385111e-06
-2.04000000e-01;1.60582466e-06;-1.69681203e-06;3.30473854e-06
-2.08000000e-01;1.68976777e-06;-1.79299499e-06;3.48403838e-06
-2.12000000e-01;1.78268582e-06;-1.89770225e-06;3.67812356e-06
-2.16000000e-01;1.88239005e-06;-2.00817941e-06;3.89144410e-06
-2.20000000e-01;1.98539830e-06;-2.12025550e-06;4.10584214e-06
-2.24000000e-01;2.08686172e-06;-2.22822968e-06;4.31378215e-06
-2.28000000e-01;2.18071859e-06;-2.32503902e-06;4.50788925e-06
-2.32000000e-01;2.26015411e-06;-2.40286241e-06;4.66679258e-06
-2.36000000e-01;2.31840204e-06;-2.45422407e-06;4.77576198e-06
-2.40000000e-01;2.34982116e-06;-2.47344712e-06;4.82434829e-06
-2.44000000e-01;2.35102021e-06;-2.45803997e-06;4.80914585e-06
-2.48000000e-01;2.32167092e-06;-2.40945476e-06;4.72731583e-06
-2.52000000e-01;2.26466768e-06;-2.33282283e-06;4.59832085e-06
-2.56000000e-01;2.18552301e-06;-2.23572802e-06;4.42319903e-06
-2.60000000e-01;2.09121654e-06;-2.12653612e-06;4.22030904e-06
-2.64000000e-01;1.98892519e-06;-2.01292831e-06;4.00451550e-06
-2.68000000e-01;1.88502511e-06;-1.90104001e-06;3.78895647e-06
-2.72000000e-01;1.78454213e-06;-1.79523040e-06;3.58114691e-06
-2.76000000e-01;1.69101351e-06;-1.69826537e-06;3.38964786e-06
-2.80000000e-01;1.60661799e-06;-1.61166075e-06;3.21934646e-06
-2.84000000e-01;1.53242969e-06;-1.53601826e-06;3.07098846e-06
-2.88000000e-01;1.46869490e-06;-1.47128966e-06;2.94273120e-06
-2.92000000e-01;1.41507730e-06;-1.41696937e-06;2.83088779e-06
-2.96000000e-01;1.37085306e-06;-1.37223745e-06;2.74219410e-06
-3.00000000e-01;1.33505898e-06;-1.33607282e-06;2.67202119e-06
-3.04000000e-01;1.30660566e-06;-1.30734810e-06;2.61527270e-06
-3.08000000e-01;1.28436676e-06;-1.28491029e-06;2.57041856e-06
-3.12000000e-01;1.26724978e-06;-1.26764755e-06;2.53769240e-06
-3.16000000e-01;1.25424955e-06;-1.25454053e-06;2.50872088e-06
-3.20000000e-01;1.24448341e-06;-1.24469618e-06;2.48747041e-06
-3.24000000e-01;1.23720822e-06;-1.23736374e-06;2.47682635e-06
-3.28000000e-01;1.23182112e-06;-1.23193473e-06;2.46646911e-06
-3.32000000e-01;1.22784799e-06;-1.22793094e-06;2.45460660e-06
