E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;9.77617052e-06;-9.72632326e-06;1.95021102e-05
-4.00000000e-03;9.77135010e-06;-9.72733993e-06;1.94982221e-05
-8.00000000e-03;9.76709362e-06;-9.72823773e-06;1.94992932e-05
-1.20000000e-02;9.76333581e-06;-9.72903066e-06;1.94925922e-05
-1.60000000e-02;9.76001835e-06;-9.72973108e-06;1.94887789e-05
-2.00000000e-02;9.75708975e-06;-9.73034996e-06;1.94900718e-05
-2.40000000e-02;9.75450461e-06;-9.73089704e-06;1.94870199e-05
-2.80000000e-02;9.75222289e-06;-9.73138097e-06;1.94840841e-05
-3.20000000e-02;9.75020929e-06;-9.73180947e-06;1.94830719e-05
-3.60000000e-02;9.74843275e-06;-9.73218950e-06;1.94786003e-05
-4.00000000e-02;9.74686596e-06;-9.73252735e-06;1.94794491e-05
-4.40000000e-02;9.74548497e-06;-9.73282882e-06;1.94781562e-05
-4.80000000e-02;9.74426886e-06;-9.73309933e-06;1.94722811e-05
-5.20000000e-02;9.74319949e-06;-9.73334409e-06;1.94786107e-05
-5.60000000e-02;9.74226124e-06;-9.73356829e-06;1.94768631e-05
-6.00000000e-02;9.74144091e-06;-9.73377728e-06;1.94756056e-05
-6.40000000e-02;9.74072762e-06;-9.73397691e-06;1.94764903e-05
-6.80000000e-02;9.74011285e-06;-9.73417376e-06;1.94729311e-05
-7.20000000e-02;9.73959053e-06;-9.73437571e-06;1.94746585e-05
-7.60000000e-02;9.73915731e-06;-9.73459243e-06;1.94725822e-05
-8.00000000e-02;9.73881296e-06;-9.73483624e-06;1.94753727e-05
-8.40000000e-02;9.73856100e-06;-9.73512311e-06;1.94734391e-05
-8.80000000e-02;9.73840963e-06;-9.73547416e-06;1.94747095e-05
-9.20000000e-02;9.73837301e-06;-9.73591753e-06;1.94747314e-05
-9.60000000e-02;9.73847310e-06;-9.73649094e-06;1.94717374e-05
-1.00000000e-01;9.73874204e-06;-9.73724491e-06;1.94734389e-05
-1.04000000e-01;9.73922530e-06;-9.73824668e-06;1.94768061e-05
-1.08000000e-01;9.73998549e-06;-9.73958468e-06;1.94803630e-05
-1.12000000e-01;9.74110666e-06;-9.74137293e-06;1.94818011e-05
-1.16000000e-01;9.74269866e-06;-9.74375519e-06;1.94853259e-05
-1.20000000e-01;9.74490108e-06;-9.74690801e-06;1.94901835e-05
-1.24000000e-01;9.74788613e-06;-9.75104269e-06;1.94979219e-05
-1.28000000e-01;9.75186042e-06;-9.75640617e-06;1.95081794e-05
-1.32000000e-01;9.75706553e-06;-9.76328151e-06;1.95219920e-05
-1.36000000e-01;9.76377801e-06;-9.77198846e-06;1.95343297e-05
-1.40000000e-01;9.77230916e-06;-9.78288498e-06;1.95567479e-05
-1.44000000e-01;9.78300459e-06;-9.79636961e-06;1.95776997e-05
-1.48000000e-01;9.79624233e-06;-9.81288419e-06;1.96086754e-05
-1.52000000e-01;9.81242684e-06;-9.83291571e-06;1.96436663e-05
-1.56000000e-01;9.83197595e-06;-9.85699670e-06;1.96908538e-05
-1.60000000e-01;9.85530014e-06;-9.88570537e-06;1.97410759e-05
-1.64000000e-01;9.88277886e-06;-9.91966949e-06;1.98067189e-05
-1.68000000e-01;9.91474342e-06;-9.95957887e-06;1.98711949e-05
-1.72000000e-01;9.95147453e-06;-1.00062081e-05;1.99608391e-05
-1.76000000e-01;9.99321449e-06;-1.00604460e-05;2.00532226e-05
-1.80000000e-01;1.00401836e-05;-1.01233238e-05;2.01602274e-05
-1.84000000e-01;1.00925863e-05;-1.01960320e-05;2.02893921e-05
-1.88000000e-01;1.01505959e-05;-1.02799183e-05;2.04293407e-05
-1.92000000e-01;1.02143167e-05;-1.03764603e-05;2.05876058e-05
-1.96000000e-01;1.02837251e-05;-1.04872052e-05;2.07740248e-05
-2.00000000e-01;1.03585976e-05;-1.06136671e-05;2.09744965e-05
-2.04000000e-01;1.04384294e-05;-1.07571680e-05;2.11975631e-05
-2.08000000e-01;1.05223523e-05;-1.09186055e-05;2.14438436e-05
-2.12000000e-01;1.06090579e-05;-1.10981307e-05;2.17081308e-05
-2.16000000e-01;1.06967395e-05;-1.12947277e-05;2.19928364e-05
-2.20000000e-01;1.07830670e-05;-1.15057003e-05;2.22874193e-05
-2.24000000e-01;1.08652138e-05;-1.17261054e-05;2.25926593e-05
-2.28000000e-01;1.09399548e-05;-1.19482193e-05;2.28880808e-05
-2.32000000e-01;1.10038506e-05;-1.21611920e-05;2.31642092e-05
-2.36000000e-01;1.10535192e-05;-1.23511089e-05;2.34039004e-05
-2.40000000e-01;1.10859785e-05;-1.25017262e-05;2.35886241e-05
-2.44000000e-01;1.10990140e-05;-1.25961107e-05;2.36959711e-05
-2.48000000e-01;1.10914989e-05;-1.26192483e-05;2.37144059e-05
