METRIQUES SWV
========================================
I_peak_A: 2.474677e-06
I_peak_nA: 2.474677e+03
I_peak_raw_uA: 4.819823e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 2.345150e+00
sigma_baseline_nA: 1.407250e+00
SNR: 1.758519e+03
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.991916e-01
baseline_ratio_pct: 4.865636e+01
