E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;6.28982491e-07;-6.04106923e-07;1.23237052e-06
-4.00000000e-03;6.26576647e-07;-6.04614109e-07;1.23041313e-06
-8.00000000e-03;6.24452488e-07;-6.05061912e-07;1.22961472e-06
-1.20000000e-02;6.22577080e-07;-6.05457289e-07;1.22959996e-06
-1.60000000e-02;6.20921302e-07;-6.05806387e-07;1.22632282e-06
-2.00000000e-02;6.19459442e-07;-6.06114633e-07;1.22419702e-06
-2.40000000e-02;6.18168802e-07;-6.06386823e-07;1.22355721e-06
-2.80000000e-02;6.17029344e-07;-6.06627194e-07;1.22587835e-06
-3.20000000e-02;6.16023380e-07;-6.06839493e-07;1.22242486e-06
-3.60000000e-02;6.15135298e-07;-6.07027038e-07;1.22068280e-06
-4.00000000e-02;6.14351322e-07;-6.07192765e-07;1.22116623e-06
-4.40000000e-02;6.13659301e-07;-6.07339284e-07;1.22137143e-06
-4.80000000e-02;6.13048519e-07;-6.07468917e-07;1.22087631e-06
-5.20000000e-02;6.12509536e-07;-6.07583741e-07;1.22242206e-06
-5.60000000e-02;6.12034042e-07;-6.07685626e-07;1.21948042e-06
-6.00000000e-02;6.11614737e-07;-6.07776274e-07;1.21745895e-06
-6.40000000e-02;6.11245225e-07;-6.07857255e-07;1.22098856e-06
-6.80000000e-02;6.10919928e-07;-6.07930046e-07;1.21920874e-06
-7.20000000e-02;6.10634011e-07;-6.07996080e-07;1.21900509e-06
-7.60000000e-02;6.10383331e-07;-6.08056793e-07;1.21759134e-06
-8.00000000e-02;6.10164404e-07;-6.08113691e-07;1.21698355e-06
-8.40000000e-02;6.09974384e-07;-6.08168423e-07;1.22011877e-06
-8.80000000e-02;6.09811081e-07;-6.08222886e-07;1.21613682e-06
-9.20000000e-02;6.09672996e-07;-6.08279355e-07;1.21717719e-06
-9.60000000e-02;6.09559403e-07;-6.08340657e-07;1.21646648e-06
-1.00000000e-01;6.09470471e-07;-6.08410405e-07;1.21968549e-06
-1.04000000e-01;6.09407461e-07;-6.08493316e-07;1.21830363e-06
-1.08000000e-01;6.09372999e-07;-6.08595636e-07;1.21708329e-06
-1.12000000e-01;6.09371471e-07;-6.08725722e-07;1.21898868e-06
-1.16000000e-01;6.09409566e-07;-6.08894823e-07;1.22073502e-06
-1.20000000e-01;6.09497038e-07;-6.09118159e-07;1.21741178e-06
-1.24000000e-01;6.09647739e-07;-6.09416364e-07;1.21794719e-06
-1.28000000e-01;6.09881046e-07;-6.09817464e-07;1.22019846e-06
-1.32000000e-01;6.10223796e-07;-6.10359547e-07;1.22088664e-06
-1.36000000e-01;6.10712928e-07;-6.11094376e-07;1.22038744e-06
-1.40000000e-01;6.11399046e-07;-6.12092256e-07;1.22269334e-06
-1.44000000e-01;6.12351245e-07;-6.13448558e-07;1.22577573e-06
-1.48000000e-01;6.13663562e-07;-6.15292382e-07;1.23003609e-06
-1.52000000e-01;6.15463566e-07;-6.17797875e-07;1.23140247e-06
