E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.32443890e-06;-1.27456588e-06;2.59908419e-06
-4.00000000e-03;1.31961372e-06;-1.27558349e-06;2.59198581e-06
-8.00000000e-03;1.31535403e-06;-1.27648180e-06;2.59468198e-06
-1.20000000e-02;1.31159354e-06;-1.27727483e-06;2.59205724e-06
-1.60000000e-02;1.30827371e-06;-1.27797496e-06;2.58795507e-06
-2.00000000e-02;1.30534289e-06;-1.27859310e-06;2.58366001e-06
-2.40000000e-02;1.30275547e-06;-1.27913889e-06;2.57925147e-06
-2.80000000e-02;1.30047124e-06;-1.27962084e-06;2.58343871e-06
-3.20000000e-02;1.29845469e-06;-1.28004648e-06;2.57934856e-06
-3.60000000e-02;1.29667450e-06;-1.28042247e-06;2.57793530e-06
-4.00000000e-02;1.29510303e-06;-1.28075470e-06;2.57654149e-06
-4.40000000e-02;1.29371591e-06;-1.28104841e-06;2.57550395e-06
-4.80000000e-02;1.29249164e-06;-1.28130824e-06;2.57350181e-06
-5.20000000e-02;1.29141129e-06;-1.28153837e-06;2.57538378e-06
-5.60000000e-02;1.29045819e-06;-1.28174253e-06;2.56929261e-06
-6.00000000e-02;1.28961770e-06;-1.28192413e-06;2.57155674e-06
-6.40000000e-02;1.28887698e-06;-1.28208631e-06;2.56791074e-06
-6.80000000e-02;1.28822486e-06;-1.28223203e-06;2.56972343e-06
-7.20000000e-02;1.28765160e-06;-1.28236411e-06;2.57079437e-06
-7.60000000e-02;1.28714891e-06;-1.28248544e-06;2.57139356e-06
-8.00000000e-02;1.28670975e-06;-1.28259897e-06;2.56653162e-06
-8.40000000e-02;1.28632839e-06;-1.28270797e-06;2.56978155e-06
-8.80000000e-02;1.28600040e-06;-1.28281618e-06;2.56549917e-06
-9.20000000e-02;1.28572269e-06;-1.28292805e-06;2.56983962e-06
-9.60000000e-02;1.28549371e-06;-1.28304912e-06;2.57025655e-06
-1.00000000e-01;1.28531369e-06;-1.28318646e-06;2.56853190e-06
-1.04000000e-01;1.28518496e-06;-1.28334929e-06;2.56827415e-06
-1.08000000e-01;1.28511256e-06;-1.28354979e-06;2.57022734e-06
-1.12000000e-01;1.28510495e-06;-1.28380427e-06;2.56879102e-06
-1.16000000e-01;1.28517510e-06;-1.28413467e-06;2.56641733e-06
-1.20000000e-01;1.28534194e-06;-1.28457064e-06;2.57169843e-06
-1.24000000e-01;1.28563242e-06;-1.28515243e-06;2.56934011e-06
-1.28000000e-01;1.28608425e-06;-1.28593466e-06;2.57286521e-06
-1.32000000e-01;1.28674968e-06;-1.28699156e-06;2.57465608e-06
-1.36000000e-01;1.28770067e-06;-1.28842402e-06;2.57725454e-06
-1.40000000e-01;1.28903579e-06;-1.29036903e-06;2.57774652e-06
-1.44000000e-01;1.29088965e-06;-1.29301226e-06;2.58645772e-06
-1.48000000e-01;1.29344529e-06;-1.29660445e-06;2.58807461e-06
-1.52000000e-01;1.29695043e-06;-1.30148194e-06;2.59615292e-06
-1.56000000e-01;1.30173780e-06;-1.30809075e-06;2.60609819e-06
-1.60000000e-01;1.30824894e-06;-1.31701212e-06;2.62784566e-06
-1.64000000e-01;1.31705937e-06;-1.32898531e-06;2.64983505e-06
-1.68000000e-01;1.32890091e-06;-1.34492187e-06;2.67416651e-06
-1.72000000e-01;1.34467527e-06;-1.36590510e-06;2.70934572e-06
-1.76000000e-01;1.36545258e-06;-1.39316987e-06;2.76013538e-06
-1.80000000e-01;1.39245007e-06;-1.42806055e-06;2.81947103e-06
