E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;1.10625000e-06;-1.10625015e-06;2.21356816e-06
-4.00000000e-03;1.10625014e-06;-1.10625020e-06;2.21598455e-06
-8.00000000e-03;1.10625020e-06;-1.10625027e-06;2.21001080e-06
-1.20000000e-02;1.10625027e-06;-1.10625037e-06;2.21236969e-06
-1.60000000e-02;1.10625037e-06;-1.10625051e-06;2.21435027e-06
-2.00000000e-02;1.10625050e-06;-1.10625069e-06;2.21410441e-06
-2.40000000e-02;1.10625068e-06;-1.10625094e-06;2.21461149e-06
-2.80000000e-02;1.10625093e-06;-1.10625129e-06;2.21280828e-06
-3.20000000e-02;1.10625128e-06;-1.10625176e-06;2.21432088e-06
-3.60000000e-02;1.10625174e-06;-1.10625240e-06;2.21612162e-06
-4.00000000e-02;1.10625238e-06;-1.10625327e-06;2.21391140e-06
-4.40000000e-02;1.10625325e-06;-1.10625447e-06;2.21450661e-06
-4.80000000e-02;1.10625443e-06;-1.10625610e-06;2.21155138e-06
-5.20000000e-02;1.10625605e-06;-1.10625833e-06;2.20958880e-06
-5.60000000e-02;1.10625826e-06;-1.10626137e-06;2.21214099e-06
-6.00000000e-02;1.10626128e-06;-1.10626552e-06;2.21243634e-06
-6.40000000e-02;1.10626541e-06;-1.10627119e-06;2.21428539e-06
-6.80000000e-02;1.10627103e-06;-1.10627894e-06;2.21199219e-06
-7.20000000e-02;1.10627872e-06;-1.10628951e-06;2.21273851e-06
-7.60000000e-02;1.10628921e-06;-1.10630394e-06;2.21268924e-06
-8.00000000e-02;1.10630353e-06;-1.10632365e-06;2.21516256e-06
-8.40000000e-02;1.10632309e-06;-1.10635055e-06;2.21312514e-06
-8.80000000e-02;1.10634978e-06;-1.10638728e-06;2.21235540e-06
-9.20000000e-02;1.10638624e-06;-1.10643743e-06;2.21306422e-06
-9.60000000e-02;1.10643600e-06;-1.10650589e-06;2.21349403e-06
-1.00000000e-01;1.10650395e-06;-1.10659936e-06;2.21464142e-06
-1.04000000e-01;1.10659670e-06;-1.10672697e-06;2.21246713e-06
-1.08000000e-01;1.10672334e-06;-1.10690117e-06;2.21627760e-06
-1.12000000e-01;1.10689622e-06;-1.10713898e-06;2.21567208e-06
-1.16000000e-01;1.10713221e-06;-1.10746359e-06;2.21571540e-06
-1.20000000e-01;1.10745435e-06;-1.10790665e-06;2.21666062e-06
-1.24000000e-01;1.10789404e-06;-1.10851133e-06;2.21633201e-06
-1.28000000e-01;1.10849411e-06;-1.10933645e-06;2.21593813e-06
-1.32000000e-01;1.10931294e-06;-1.11046214e-06;2.21914157e-06
-1.36000000e-01;1.11043005e-06;-1.11199748e-06;2.22144216e-06
-1.40000000e-01;1.11195366e-06;-1.11409067e-06;2.22757571e-06
-1.44000000e-01;1.11403085e-06;-1.11694272e-06;2.22963503e-06
-1.48000000e-01;1.11686105e-06;-1.12082509e-06;2.23814752e-06
-1.52000000e-01;1.12071358e-06;-1.12610183e-06;2.24761939e-06
-1.56000000e-01;1.12594959e-06;-1.13325548e-06;2.25679394e-06
-1.60000000e-01;1.13304763e-06;-1.14291433e-06;2.27547301e-06
-1.64000000e-01;1.14263056e-06;-1.15587651e-06;2.29871764e-06
-1.68000000e-01;1.15548910e-06;-1.17312456e-06;2.33068820e-06
-1.72000000e-01;1.17259568e-06;-1.19582385e-06;2.36742149e-06
-1.76000000e-01;1.19510188e-06;-1.22529962e-06;2.42147788e-06
-1.80000000e-01;1.22431413e-06;-1.26298930e-06;2.48782576e-06
-1.84000000e-01;1.26164418e-06;-1.31037718e-06;2.57068630e-06
-1.88000000e-01;1.30854095e-06;-1.36889977e-06;2.67877537e-06
-1.92000000e-01;1.36639094e-06;-1.43984173e-06;2.80723069e-06
-1.96000000e-01;1.43640395e-06;-1.52420874e-06;2.95975873e-06
-2.00000000e-01;1.51946439e-06;-1.62257491e-06;3.14276237e-06
-2.04000000e-01;1.61593767e-06;-1.73489024e-06;3.35139621e-06
-2.08000000e-01;1.72541563e-06;-1.86023287e-06;3.58471557e-06
-2.12000000e-01;1.84640369e-06;-1.99650399e-06;3.84084534e-06
-2.16000000e-01;1.97599504e-06;-2.14006797e-06;4.11643305e-06
-2.20000000e-01;2.10959366e-06;-2.28546562e-06;4.39564875e-06
-2.24000000e-01;2.24086389e-06;-2.42526172e-06;4.66719286e-06
-2.28000000e-01;2.36193231e-06;-2.55028571e-06;4.91363821e-06
-2.32000000e-01;2.46401184e-06;-2.65040227e-06;5.11668112e-06
-2.36000000e-01;2.53842042e-06;-2.71598233e-06;5.25550519e-06
-2.40000000e-01;2.57798937e-06;-2.73976135e-06;5.31791114e-06
-2.44000000e-01;2.57846704e-06;-2.71862472e-06;5.29653169e-06
-2.48000000e-01;2.53953682e-06;-2.65456563e-06;5.19671096e-06
-2.52000000e-01;2.46499894e-06;-2.55432998e-06;5.01825959e-06
-2.56000000e-01;2.36199636e-06;-2.42779053e-06;4.78928873e-06
-2.60000000e-01;2.23952879e-06;-2.28579426e-06;4.52625757e-06
-2.64000000e-01;2.10684215e-06;-2.13826375e-06;4.24379218e-06
-2.68000000e-01;1.97214891e-06;-1.99309925e-06;3.96974397e-06
-2.72000000e-01;1.84192374e-06;-1.85589784e-06;3.69972219e-06
-2.76000000e-01;1.72072533e-06;-1.73020243e-06;3.45077755e-06
-2.80000000e-01;1.61136287e-06;-1.61795065e-06;3.22814112e-06
-2.84000000e-01;1.51522226e-06;-1.51990863e-06;3.03436598e-06
-2.88000000e-01;1.43262199e-06;-1.43600932e-06;2.86876300e-06
-2.92000000e-01;1.36312850e-06;-1.36559778e-06;2.72715663e-06
-2.96000000e-01;1.30580693e-06;-1.30761336e-06;2.61467558e-06
-3.00000000e-01;1.25941160e-06;-1.26073460e-06;2.52222680e-06
-3.04000000e-01;1.22253210e-06;-1.22350125e-06;2.44403528e-06
-3.08000000e-01;1.19370842e-06;-1.19441834e-06;2.38775588e-06
-3.12000000e-01;1.17152540e-06;-1.17204541e-06;2.34484479e-06
-3.16000000e-01;1.15467868e-06;-1.15505956e-06;2.30736615e-06
-3.20000000e-01;1.14202362e-06;-1.14230259e-06;2.28556017e-06
-3.24000000e-01;1.13259668e-06;-1.13280101e-06;2.26484259e-06
-3.28000000e-01;1.12561633e-06;-1.12576599e-06;2.24687589e-06
-3.32000000e-01;1.12046812e-06;-1.12057774e-06;2.24045417e-06
-3.36000000e-01;1.11668062e-06;-1.11676091e-06;2.23115926e-06
-3.40000000e-01;1.11389838e-06;-1.11395719e-06;2.22885347e-06
-3.44000000e-01;1.11185648e-06;-1.11189955e-06;2.22352984e-06
-3.48000000e-01;1.11035879e-06;-1.11039033e-06;2.21881405e-06
-3.52000000e-01;1.10926070e-06;-1.10928380e-06;2.21798343e-06
-3.56000000e-01;1.10845582e-06;-1.10847275e-06;2.21915256e-06
-3.60000000e-01;1.10786598e-06;-1.10787838e-06;2.21477706e-06
-3.64000000e-01;1.10743379e-06;-1.10744287e-06;2.21456089e-06
-3.68000000e-01;1.10711715e-06;-1.10712380e-06;2.21642863e-06
-3.72000000e-01;1.10688519e-06;-1.10689006e-06;2.21515497e-06
-3.76000000e-01;1.10671526e-06;-1.10671883e-06;2.21338136e-06
-3.80000000e-01;1.10659079e-06;-1.10659340e-06;2.21322455e-06
-3.84000000e-01;1.10649961e-06;-1.10650152e-06;2.21250180e-06
-3.88000000e-01;1.10643283e-06;-1.10643423e-06;2.21145695e-06
-3.92000000e-01;1.10638391e-06;-1.10638494e-06;2.21524361e-06
-3.96000000e-01;1.10634808e-06;-1.10634883e-06;2.21405354e-06
-4.00000000e-01;1.10632184e-06;-1.10632239e-06;2.21095850e-06
-4.04000000e-01;1.10630262e-06;-1.10630302e-06;2.21187103e-06
-4.08000000e-01;1.10628854e-06;-1.10628883e-06;2.21023115e-06
-4.12000000e-01;1.10627823e-06;-1.10627844e-06;2.21084755e-06
-4.16000000e-01;1.10627067e-06;-1.10627083e-06;2.21580200e-06
-4.20000000e-01;1.10626514e-06;-1.10626526e-06;2.21356487e-06
-4.24000000e-01;1.10626109e-06;-1.10626118e-06;2.21467434e-06
-4.28000000e-01;1.10625812e-06;-1.10625819e-06;2.21060208e-06
-4.32000000e-01;1.10625595e-06;-1.10625600e-06;2.21281322e-06
-4.36000000e-01;1.10625436e-06;-1.10625439e-06;2.20912014e-06
-4.40000000e-01;1.10625319e-06;-1.10625322e-06;2.21159926e-06
-4.44000000e-01;1.10625234e-06;-1.10625236e-06;2.21310518e-06
-4.48000000e-01;1.10625171e-06;-1.10625173e-06;2.21025467e-06
-4.52000000e-01;1.10625125e-06;-1.10625126e-06;2.21356014e-06
-4.56000000e-01;1.10625092e-06;-1.10625093e-06;2.21155621e-06
-4.60000000e-01;1.10625067e-06;-1.10625068e-06;2.21092242e-06
-4.64000000e-01;1.10625049e-06;-1.10625050e-06;2.21392542e-06
-4.68000000e-01;1.10625036e-06;-1.10625036e-06;2.21233369e-06
-4.72000000e-01;1.10625026e-06;-1.10625027e-06;2.21374946e-06
