METRIQUES SWV
========================================
I_peak_A: 2.793423e-06
I_peak_nA: 2.793423e+03
I_peak_raw_uA: 5.463863e+00
E_peak_V: -2.400000e-01
I_baseline_uA: 2.669921e+00
sigma_baseline_nA: 1.069706e+01
SNR: 2.611395e+02
FWHM_V: 5.600000e-02
FWHM_mV: 5.600000e+01
FWHM_ideal_mV: 4.521658e+01
R2_gaussian: 9.991852e-01
baseline_ratio_pct: 4.886509e+01
