E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.52460273e-06;-3.27536115e-06;6.80051606e-06
-4.00000000e-03;3.50049539e-06;-3.28044263e-06;6.78419821e-06
-8.00000000e-03;3.47921111e-06;-3.28492907e-06;6.75823562e-06
-1.20000000e-02;3.46041952e-06;-3.28889017e-06;6.74702120e-06
-1.60000000e-02;3.44382871e-06;-3.29238749e-06;6.73891239e-06
-2.00000000e-02;3.42918098e-06;-3.29547538e-06;6.72368618e-06
-2.40000000e-02;3.41624881e-06;-3.29820184e-06;6.71308138e-06
-2.80000000e-02;3.40483134e-06;-3.30060928e-06;6.70435366e-06
-3.20000000e-02;3.39475125e-06;-3.30273514e-06;6.69469228e-06
-3.60000000e-02;3.38585202e-06;-3.30461255e-06;6.68779912e-06
-4.00000000e-02;3.37799550e-06;-3.30627079e-06;6.68723210e-06
-4.40000000e-02;3.37105974e-06;-3.30773576e-06;6.68212658e-06
-4.80000000e-02;3.36493718e-06;-3.30903046e-06;6.67432207e-06
-5.20000000e-02;3.35953291e-06;-3.31017529e-06;6.67604805e-06
-5.60000000e-02;3.35476328e-06;-3.31118845e-06;6.66219992e-06
-6.00000000e-02;3.35055462e-06;-3.31208623e-06;6.66533353e-06
-6.40000000e-02;3.34684208e-06;-3.31288334e-06;6.66365070e-06
-6.80000000e-02;3.34356876e-06;-3.31359320e-06;6.66547951e-06
-7.20000000e-02;3.34068484e-06;-3.31422826e-06;6.65722129e-06
-7.60000000e-02;3.33814693e-06;-3.31480032e-06;6.65228109e-06
-8.00000000e-02;3.33591752e-06;-3.31532092e-06;6.65428156e-06
-8.40000000e-02;3.33396462e-06;-3.31580176e-06;6.65009491e-06
-8.80000000e-02;3.33226146e-06;-3.31625523e-06;6.65092970e-06
-9.20000000e-02;3.33078650e-06;-3.31669513e-06;6.65209953e-06
-9.60000000e-02;3.32952350e-06;-3.31713746e-06;6.64779074e-06
-1.00000000e-01;3.32846195e-06;-3.31760167e-06;6.64608358e-06
-1.04000000e-01;3.32759783e-06;-3.31811207e-06;6.64787341e-06
-1.08000000e-01;3.32693472e-06;-3.31869999e-06;6.64757083e-06
-1.12000000e-01;3.32648549e-06;-3.31940644e-06;6.64382323e-06
-1.16000000e-01;3.32627484e-06;-3.32028590e-06;6.64316677e-06
-1.20000000e-01;3.32634266e-06;-3.32141134e-06;6.65355896e-06
-1.24000000e-01;3.32674884e-06;-3.32288083e-06;6.65329670e-06
-1.28000000e-01;3.32757969e-06;-3.32482632e-06;6.65486291e-06
-1.32000000e-01;3.32895636e-06;-3.32742436e-06;6.65906645e-06
-1.36000000e-01;3.33104544e-06;-3.33090876e-06;6.66882995e-06
-1.40000000e-01;3.33407124e-06;-3.33558395e-06;6.67184395e-06
