E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.68150290e-06;-3.64411703e-06;7.32472824e-06
-4.00000000e-03;3.67788717e-06;-3.64487939e-06;7.32550223e-06
-8.00000000e-03;3.67469466e-06;-3.64555253e-06;7.32177868e-06
-1.20000000e-02;3.67187610e-06;-3.64614695e-06;7.31881509e-06
-1.60000000e-02;3.66938772e-06;-3.64667188e-06;7.31773628e-06
-2.00000000e-02;3.66719090e-06;-3.64713552e-06;7.31188221e-06
-2.40000000e-02;3.66525153e-06;-3.64754512e-06;7.31377909e-06
-2.80000000e-02;3.66353953e-06;-3.64790709e-06;7.31368723e-06
-3.20000000e-02;3.66202837e-06;-3.64822714e-06;7.31242697e-06
-3.60000000e-02;3.66069464e-06;-3.64851035e-06;7.30676790e-06
-4.00000000e-02;3.65951775e-06;-3.64876127e-06;7.30688622e-06
-4.40000000e-02;3.65847955e-06;-3.64898399e-06;7.30817473e-06
-4.80000000e-02;3.65756412e-06;-3.64918226e-06;7.30726091e-06
-5.20000000e-02;3.65675751e-06;-3.64935954e-06;7.30493980e-06
-5.60000000e-02;3.65604758e-06;-3.64951909e-06;7.30750557e-06
-6.00000000e-02;3.65542380e-06;-3.64966410e-06;7.30502825e-06
-6.40000000e-02;3.65487719e-06;-3.64979779e-06;7.30446031e-06
-6.80000000e-02;3.65440021e-06;-3.64992356e-06;7.30364308e-06
-7.20000000e-02;3.65398676e-06;-3.65004515e-06;7.30633485e-06
-7.60000000e-02;3.65363220e-06;-3.65016691e-06;7.30193503e-06
-8.00000000e-02;3.65333347e-06;-3.65029409e-06;7.30600721e-06
-8.40000000e-02;3.65308925e-06;-3.65043323e-06;7.30303758e-06
-8.80000000e-02;3.65290028e-06;-3.65059274e-06;7.30299034e-06
-9.20000000e-02;3.65276983e-06;-3.65078364e-06;7.30306101e-06
-9.60000000e-02;3.65270435e-06;-3.65102054e-06;7.30431587e-06
-1.00000000e-01;3.65271436e-06;-3.65132300e-06;7.30370265e-06
-1.04000000e-01;3.65281580e-06;-3.65171742e-06;7.30333466e-06
-1.08000000e-01;3.65303178e-06;-3.65223953e-06;7.30697269e-06
-1.12000000e-01;3.65339501e-06;-3.65293778e-06;7.30787497e-06
-1.16000000e-01;3.65395119e-06;-3.65387787e-06;7.30722910e-06
-1.20000000e-01;3.65476338e-06;-3.65514867e-06;7.30969717e-06
-1.24000000e-01;3.65591789e-06;-3.65686942e-06;7.31569282e-06
-1.28000000e-01;3.65753137e-06;-3.65919825e-06;7.31629872e-06
-1.32000000e-01;3.65975921e-06;-3.66234104e-06;7.32278948e-06
-1.36000000e-01;3.66280426e-06;-3.66655975e-06;7.32727150e-06
-1.40000000e-01;3.66692498e-06;-3.67217907e-06;7.33829778e-06
-1.44000000e-01;3.67244182e-06;-3.67959053e-06;7.35035702e-06
-1.48000000e-01;3.67974097e-06;-3.68925398e-06;7.36855127e-06
-1.52000000e-01;3.68927548e-06;-3.70169719e-06;7.39121284e-06
-1.56000000e-01;3.70156404e-06;-3.71751468e-06;7.42088542e-06
-1.60000000e-01;3.71718866e-06;-3.73736698e-06;7.45354015e-06
-1.64000000e-01;3.73679124e-06;-3.76198086e-06;7.49846667e-06
-1.68000000e-01;3.76106769e-06;-3.79214936e-06;7.55624340e-06
-1.72000000e-01;3.79075501e-06;-3.82872898e-06;7.62087590e-06
-1.76000000e-01;3.82660464e-06;-3.87263076e-06;7.69995351e-06
-1.80000000e-01;3.86933776e-06;-3.92480375e-06;7.79391304e-06
-1.84000000e-01;3.91958582e-06;-3.98621321e-06;7.90522872e-06
-1.88000000e-01;3.97783026e-06;-4.05781761e-06;8.03443399e-06
-1.92000000e-01;4.04435744e-06;-4.14054375e-06;8.18816457e-06
-1.96000000e-01;4.11923289e-06;-4.23524858e-06;8.35532212e-06
