E_step_V;I_forward_A;I_reverse_A;I_net_A
0.00000000e+00;3.50332845e-06;-3.27966887e-06;6.77891486e-06
-4.00000000e-03;3.48182170e-06;-3.28424100e-06;6.77251361e-06
-8.00000000e-03;3.46280953e-06;-3.28827884e-06;6.74739542e-06
-1.20000000e-02;3.44600532e-06;-3.29184475e-06;6.72970323e-06
-1.60000000e-02;3.43115459e-06;-3.29499384e-06;6.72428331e-06
-2.00000000e-02;3.41803179e-06;-3.29777484e-06;6.72324549e-06
-2.40000000e-02;3.40643710e-06;-3.30023082e-06;6.70276741e-06
-2.80000000e-02;3.39619359e-06;-3.30239983e-06;6.70315200e-06
-3.20000000e-02;3.38714464e-06;-3.30431555e-06;6.68919721e-06
-3.60000000e-02;3.37915166e-06;-3.30600776e-06;6.68143361e-06
-4.00000000e-02;3.37209209e-06;-3.30750284e-06;6.68274479e-06
-4.40000000e-02;3.36585759e-06;-3.30882416e-06;6.67781271e-06
-4.80000000e-02;3.36035241e-06;-3.30999276e-06;6.67016078e-06
-5.20000000e-02;3.35549204e-06;-3.31102656e-06;6.66797804e-06
-5.60000000e-02;3.35120190e-06;-3.31194245e-06;6.66117546e-06
-6.00000000e-02;3.34741631e-06;-3.31275537e-06;6.66522132e-06
-6.40000000e-02;3.34407752e-06;-3.31347892e-06;6.65999880e-06
-6.80000000e-02;3.34113490e-06;-3.31412566e-06;6.65433968e-06
-7.20000000e-02;3.33854428e-06;-3.31470747e-06;6.65733810e-06
-7.60000000e-02;3.33626741e-06;-3.31523589e-06;6.65383870e-06
-8.00000000e-02;3.33427152e-06;-3.31572255e-06;6.64195785e-06
-8.40000000e-02;3.33252911e-06;-3.31617969e-06;6.64993466e-06
-8.80000000e-02;3.33101783e-06;-3.31662078e-06;6.64704757e-06
-9.20000000e-02;3.32972061e-06;-3.31706139e-06;6.64933103e-06
-9.60000000e-02;3.32862598e-06;-3.31752027e-06;6.65259519e-06
-1.00000000e-01;3.32772855e-06;-3.31802077e-06;6.65025774e-06
-1.04000000e-01;3.32703104e-06;-3.31859284e-06;6.64422742e-06
-1.08000000e-01;3.32654434e-06;-3.31927558e-06;6.64970238e-06
-1.12000000e-01;3.32629090e-06;-3.32012084e-06;6.64288214e-06
-1.16000000e-01;3.32630770e-06;-3.32119791e-06;6.65623466e-06
-1.20000000e-01;3.32665078e-06;-3.32259943e-06;6.65467755e-06
-1.24000000e-01;3.32740080e-06;-3.32445120e-06;6.65287865e-06
-1.28000000e-01;3.32867260e-06;-3.32692043e-06;6.65737354e-06
-1.32000000e-01;3.33062330e-06;-3.33022913e-06;6.65985166e-06
-1.36000000e-01;3.33346535e-06;-3.33466676e-06;6.66553176e-06
-1.40000000e-01;3.33747890e-06;-3.34060252e-06;6.67393022e-06
-1.44000000e-01;3.34302375e-06;-3.34849492e-06;6.69194131e-06
-1.48000000e-01;3.35054844e-06;-3.35889694e-06;6.70855976e-06
-1.52000000e-01;3.36059493e-06;-3.37245631e-06;6.73463934e-06
-1.56000000e-01;3.37379809e-06;-3.38991098e-06;6.76442924e-06
-1.60000000e-01;3.39088013e-06;-3.41208150e-06;6.80447049e-06
-1.64000000e-01;3.41264135e-06;-3.43986187e-06;6.84282976e-06
-1.68000000e-01;3.43994785e-06;-3.47420968e-06;6.91726904e-06
-1.72000000e-01;3.47371255e-06;-3.51613286e-06;6.98508371e-06
-1.76000000e-01;3.51486813e-06;-3.56667181e-06;7.08654593e-06
-1.80000000e-01;3.56431512e-06;-3.62686622e-06;7.19946851e-06
-1.84000000e-01;3.62284010e-06;-3.69772819e-06;7.32224131e-06
-1.88000000e-01;3.69102697e-06;-3.78008902e-06;7.46281524e-06
-1.92000000e-01;3.76905086e-06;-3.87462229e-06;7.64770610e-06
-1.96000000e-01;3.85667950e-06;-3.98167786e-06;7.84415509e-06
-2.00000000e-01;3.95313840e-06;-4.10117326e-06;8.06078062e-06
-2.04000000e-01;4.05708344e-06;-4.23242571e-06;8.28276856e-06
-2.08000000e-01;4.16655979e-06;-4.37391980e-06;8.54061038e-06
-2.12000000e-01;4.27891288e-06;-4.52299748e-06;8.79166425e-06
-2.16000000e-01;4.39082684e-06;-4.67556799e-06;9.05831368e-06
-2.20000000e-01;4.49817373e-06;-4.82579716e-06;9.32010402e-06
-2.24000000e-01;4.59621211e-06;-4.96603833e-06;9.55955006e-06
-2.28000000e-01;4.67980657e-06;-5.08707536e-06;9.77159803e-06
-2.32000000e-01;4.74385300e-06;-5.17885518e-06;9.92328886e-06
-2.36000000e-01;4.78383064e-06;-5.23178656e-06;1.00215166e-05
-2.40000000e-01;4.79647680e-06;-5.23856146e-06;1.00323482e-05
-2.44000000e-01;4.78002582e-06;-5.19591594e-06;9.96785714e-06
-2.48000000e-01;4.73503304e-06;-5.10621460e-06;9.85073445e-06
-2.52000000e-01;4.66414062e-06;-4.97751468e-06;9.64222070e-06
-2.56000000e-01;4.57192471e-06;-4.82205076e-06;9.38957456e-06
-2.60000000e-01;4.46425263e-06;-4.65339312e-06;9.11671291e-06
-2.64000000e-01;4.34763765e-06;-4.48367490e-06;8.82924307e-06
-2.68000000e-01;4.22804780e-06;-4.32166699e-06;8.54928692e-06
-2.72000000e-01;4.11054424e-06;-4.17248588e-06;8.28826895e-06
-2.76000000e-01;3.99885900e-06;-4.03848914e-06;8.03269989e-06
-2.80000000e-01;3.89548377e-06;-3.92017674e-06;7.81513339e-06
-2.84000000e-01;3.80187285e-06;-3.81701839e-06;7.61482214e-06
-2.88000000e-01;3.71869204e-06;-3.72798226e-06;7.44921789e-06
-2.92000000e-01;3.64602761e-06;-3.65183663e-06;7.29493413e-06
-2.96000000e-01;3.58355787e-06;-3.58732046e-06;7.17294611e-06
-3.00000000e-01;3.53061227e-06;-3.53315092e-06;7.05950460e-06
-3.04000000e-01;3.48638510e-06;-3.48815806e-06;6.96519688e-06
-3.08000000e-01;3.44994335e-06;-3.45120995e-06;6.90465400e-06
-3.12000000e-01;3.42032274e-06;-3.42123769e-06;6.84722380e-06
-3.16000000e-01;3.39657510e-06;-3.39723948e-06;6.78757413e-06
-3.20000000e-01;3.37779974e-06;-3.37828293e-06;6.75992527e-06
-3.24000000e-01;3.36316037e-06;-3.36351184e-06;6.72257302e-06
-3.28000000e-01;3.35189797e-06;-3.35215352e-06;6.70153375e-06
-3.32000000e-01;3.34334014e-06;-3.34352580e-06;6.68736438e-06
-3.36000000e-01;3.33690717e-06;-3.33704191e-06;6.67216274e-06
-3.40000000e-01;3.33211369e-06;-3.33221133e-06;6.65872680e-06
-3.44000000e-01;3.32856527e-06;-3.32863588e-06;6.65952276e-06
-3.48000000e-01;3.32595029e-06;-3.32600123e-06;6.64821533e-06
-3.52000000e-01;3.32402856e-06;-3.32406519e-06;6.64947155e-06
-3.56000000e-01;3.32261848e-06;-3.32264472e-06;6.63994170e-06
-3.60000000e-01;3.32158446e-06;-3.32160316e-06;6.63508478e-06
-3.64000000e-01;3.32082688e-06;-3.32084011e-06;6.64406831e-06
-3.68000000e-01;3.32027173e-06;-3.32028102e-06;6.63889984e-06
-3.72000000e-01;3.31986498e-06;-3.31987143e-06;6.63801484e-06
-3.76000000e-01;3.31956697e-06;-3.31957138e-06;6.64263324e-06
-3.80000000e-01;3.31934864e-06;-3.31935159e-06;6.63692040e-06
-3.84000000e-01;3.31918868e-06;-3.31919060e-06;6.63832040e-06
-3.88000000e-01;3.31907149e-06;-3.31907268e-06;6.64096731e-06
-3.92000000e-01;3.31898563e-06;-3.31898631e-06;6.64457374e-06
-3.96000000e-01;3.31892273e-06;-3.31892305e-06;6.63456188e-06
-4.00000000e-01;3.31887664e-06;-3.31887673e-06;6.64013959e-06
-4.04000000e-01;3.31884286e-06;-3.31884279e-06;6.63691194e-06
-4.08000000e-01;3.31881811e-06;-3.31881795e-06;6.63777976e-06
-4.12000000e-01;3.31879997e-06;-3.31879975e-06;6.63472929e-06
-4.16000000e-01;3.31878668e-06;-3.31878642e-06;6.63942420e-06
-4.20000000e-01;3.31877693e-06;-3.31877666e-06;6.62792012e-06
-4.24000000e-01;3.31876978e-06;-3.31876952e-06;6.63664303e-06
-4.28000000e-01;3.31876454e-06;-3.31876428e-06;6.63877457e-06
-4.32000000e-01;3.31876070e-06;-3.31876045e-06;6.63260715e-06
-4.36000000e-01;3.31875787e-06;-3.31875765e-06;6.63512397e-06
-4.40000000e-01;3.31875580e-06;-3.31875559e-06;6.64142693e-06
-4.44000000e-01;3.31875428e-06;-3.31875409e-06;6.63907900e-06
-4.48000000e-01;3.31875316e-06;-3.31875299e-06;6.63495622e-06
-4.52000000e-01;3.31875234e-06;-3.31875218e-06;6.63195618e-06
-4.56000000e-01;3.31875174e-06;-3.31875160e-06;6.63977814e-06
-4.60000000e-01;3.31875129e-06;-3.31875116e-06;6.63182224e-06
-4.64000000e-01;3.31875096e-06;-3.31875085e-06;6.63564606e-06
-4.68000000e-01;3.31875072e-06;-3.31875062e-06;6.64445722e-06
-4.72000000e-01;3.31875054e-06;-3.31875045e-06;6.64359965e-06
-4.76000000e-01;3.31875041e-06;-3.31875033e-06;6.62757077e-06
-4.80000000e-01;3.31875031e-06;-3.31875024e-06;6.63074188e-06
-4.84000000e-01;3.31875023e-06;-3.31875017e-06;6.63227524e-06
-4.88000000e-01;3.31875018e-06;-3.31875012e-06;6.64035506e-06
-4.92000000e-01;3.31875014e-06;-3.31875009e-06;6.63606113e-06
-4.96000000e-01;3.31875011e-06;-3.31875006e-06;6.63923913e-06
